"","years","technology","scenario","capacity","generation","retirement","cap.change","investment","CAPEX","Fixed.O.M","Variable.O.M","Fuel","annual.capex","annual.FOM","annual.VOM","annual.Fuel","annual.opex"
"586",2023,"Batteries","95% by 2050",12444,9567.6465,3,923.799999999999,926.799999999999,1044.1046,26.102615,0,0,967676.143279999,324820.94106,0,0,324820.94106
"587",2023,"Batteries","95% by 2035",12454.7,9584.508,3,934.5,937.5,1044.1046,26.102615,0,0,978848.0625,325100.2390405,0,0,325100.2390405
"588",2023,"Batteries","Reference",12444,9558.552,3,923.799999999999,926.799999999999,1044.1046,26.102615,0,0,967676.143279999,324820.94106,0,0,324820.94106
"589",2023,"Biomass","95% by 2050",6361.8,37514.559,8,2,10,4277.50103118544,149.833992094862,4.79249011857707,3.19246619489232,42775.0103118544,953213.890909093,179788.153310276,119763.961423793,1252766.00564316
"590",2023,"Biomass","Reference",6361.8,37514.676,8,2,10,4277.50103118544,149.833992094862,4.79249011857707,3.19246619489232,42775.0103118544,953213.890909093,179788.71403162,119764.334942338,1252766.93988305
"591",2023,"Biomass","95% by 2035",6361.8,37522.314,8,2,10,4277.50103118544,149.833992094862,4.79249011857707,3.19246619489232,42775.0103118544,953213.890909093,179825.319071146,119788.718999135,1252827.92897937
"592",2023,"Coal","95% by 2035",193650.2,854926,14703.8379225757,-14681.3,22.5379225757115,3072.54662290144,71.8,7.86,4.9168020151096,69248.8178972165,13904084.36,6719718.36,4203501.87956959,24827304.5995696
"593",2023,"Coal","95% by 2050",194225.95,865058.2,14114.1423643484,-14105.55,8.59236434841114,3072.54662290144,71.8,7.86,4.9168020151096,26400.4400614494,13945423.21,6799357.452,4253319.90094708,24998100.5629471
"594",2023,"Coal","Reference",194225.95,865221.25,14114.1423643484,-14105.55,8.59236434841114,3072.54662290144,71.8,7.86,4.9168020151096,26400.4400614494,13945423.21,6800639.025,4254121.58551565,25000183.8205156
"595",2023,"CSP","Reference",1005,2076.8367,0,0,0,5561.06573450932,59.69315,2.8854875,0,0,59991.61575,5992.68633739125,0,65984.3020873913
"596",2023,"CSP","95% by 2035",1005,2066.8918,0,0,0,5561.06573450932,59.69315,2.8854875,0,0,59991.61575,5963.9904527525,0,65955.6062027525
"597",2023,"CSP","95% by 2050",1005,2076.8367,0,0,0,5561.06573450932,59.69315,2.8854875,0,0,59991.61575,5992.68633739125,0,65984.3020873913
"598",2023,"Gas CC","95% by 2035",290397.7,1315538.75,890.950000000001,5002.5,5893.45,1029.57551142002,27.3,1.74,0.830235409744045,6067751.79777832,7927857.21,2289037.425,1092206.85314042,11309101.4881404
"599",2023,"Gas CC","95% by 2050",290234.8,1311051.9,890.950000000001,4839.60000000003,5730.55000000004,1029.57551142002,27.3,1.74,0.830235409744045,5900033.94696803,7923410.04,2281230.306,1088481.71139221,11293122.0573922
"600",2023,"Gas CC","Reference",290234.8,1310924.95,890.950000000001,4839.60000000003,5730.55000000004,1029.57551142002,27.3,1.74,0.830235409744045,5900033.94696803,7923410.04,2281009.413,1088376.31300694,11292795.7660069
"601",2023,"Gas CC CCS","Reference",0,0,0,0,0,2094.23772823454,64.6,5.69,0.830235409744045,0,0,0,0,0
"602",2023,"Gas CC CCS","95% by 2035",0,0,0,0,0,2094.23772823454,64.6,5.69,0.830235409744045,0,0,0,0,0
"603",2023,"Gas CC CCS","95% by 2050",0,0,0,0,0,2094.23772823454,64.6,5.69,0.830235409744045,0,0,0,0,0
"604",2023,"Gas CT","95% by 2035",207199.9,42549.446,11800.4945452515,-12385,0,895.807447103464,20.9,4.94,0.830235409744045,0,4330477.91,210194.26324,35326.0567341921,4575998.22997419
"605",2023,"Gas CT","Reference",207370.05,42542.669,11621.6305793787,-12214.85,0,895.807447103464,20.9,4.94,0.830235409744045,0,4334034.045,210160.78486,35320.4302288203,4579515.26008882
"606",2023,"Gas CT","95% by 2050",207370.05,42572.685,11621.6305793787,-12214.85,0,895.807447103464,20.9,4.94,0.830235409744045,0,4334034.045,210309.0639,35345.3505748792,4579688.45947488
"607",2023,"Geothermal","95% by 2035",2893.3,21545.917,0,0,0,5907.86412138855,133.82968765713,0,0,0,387209.435298374,0,0,387209.435298374
"608",2023,"Geothermal","95% by 2050",2893.3,21545.917,0,0,0,5907.86412138855,133.82968765713,0,0,0,387209.435298374,0,0,387209.435298374
"609",2023,"Geothermal","Reference",2893.3,21545.911,0,0,0,5907.86412138855,133.82968765713,0,0,0,387209.435298374,0,0,387209.435298374
"610",2023,"Hydro","95% by 2050",79810.4,270977.47,0,0,0,2528.24901079496,63.25971,0,0,0,5048782.758984,0,0,5048782.758984
"611",2023,"Hydro","95% by 2035",79810.4,270971.2,0,0,0,2528.24901079496,63.25971,0,0,0,5048782.758984,0,0,5048782.758984
"612",2023,"Hydro","Reference",79810.4,270972.895,0,0,0,2528.24901079496,63.25971,0,0,0,5048782.758984,0,0,5048782.758984
"613",2023,"Nuclear","Reference",91826.6,733452.58,561,-1120,0,7198.43914707119,144.97233201581,2.35177865612648,7.12992775197628,0,13312316.343083,1724918.1229249,5229463.9049006,20266698.3709085
"614",2023,"Nuclear","95% by 2035",91826.6,733452.58,561,-1120,0,7198.43914707119,144.97233201581,2.35177865612648,7.12992775197628,0,13312316.343083,1724918.1229249,5229463.9049006,20266698.3709085
"615",2023,"Nuclear","95% by 2050",91826.6,733452.58,561,-1120,0,7198.43914707119,144.97233201581,2.35177865612648,7.12992775197628,0,13312316.343083,1724918.1229249,5229463.9049006,20266698.3709085
"616",2023,"PHS","95% by 2035",22818.3,16715.157,0,0,0,0,17.6,0.5063,0,0,401602.08,8462.8839891,0,410064.9639891
"617",2023,"PHS","95% by 2050",22818.3,16722.094,0,0,0,0,17.6,0.5063,0,0,401602.08,8466.3961922,0,410068.4761922
"618",2023,"PHS","Reference",22818.3,16705.4025,0,0,0,0,17.6,0.5063,0,0,401602.08,8457.94528575,0,410060.02528575
"619",2023,"PV dist","95% by 2035",34247.1,51651.198,0,2172.1,2172.1,1882.27917144875,20.8755353965193,0,0,4088498.58830383,714926.548278136,0,0,714926.548278136
"620",2023,"PV dist","95% by 2050",34247.1,51651.86,0,2172.1,2172.1,1882.27917144875,20.8755353965193,0,0,4088498.58830383,714926.548278136,0,0,714926.548278136
"621",2023,"PV dist","Reference",34247.1,51652.018,0,2172.1,2172.1,1882.27917144875,20.8755353965193,0,0,4088498.58830383,714926.548278136,0,0,714926.548278136
"622",2023,"PV utility","Reference",76082.2,179630.32,0.818144632945469,5124.5,5125.31814463295,1154.86709795903,20.8041950465761,0,0,5919061.29180901,1582828.92837261,0,0,1582828.92837261
"623",2023,"PV utility","95% by 2050",76082.2,179600.255,0.818144632945469,5124.5,5125.31814463295,1154.86709795903,20.8041950465761,0,0,5919061.29180901,1582828.92837261,0,0,1582828.92837261
"624",2023,"PV utility","95% by 2035",77915.9,184049.04,0.818144632945469,6958.2,6959.01814463294,1154.86709795903,20.8041950465761,0,0,8036741.08933648,1620977.58082952,0,0,1620977.58082952
"625",2023,"Wind off","Reference",2853.7,11093.1755,0,2779.3,2779.3,2869.53368116118,92.9995577491261,0,0,7975294.96005127,265392.837948681,0,0,265392.837948681
"626",2023,"Wind off","95% by 2035",2853.7,11093.1755,0,2779.3,2779.3,2869.53368116118,92.9995577491261,0,0,7975294.96005127,265392.837948681,0,0,265392.837948681
"627",2023,"Wind off","95% by 2050",2853.7,11093.1755,0,2779.3,2779.3,2869.53368116118,92.9995577491261,0,0,7975294.96005127,265392.837948681,0,0,265392.837948681
"628",2023,"Wind on","95% by 2050",152135.45,512754.035,5.34999999999999,6017.35000000001,6022.70000000001,1168.36363636364,39.8654545454545,0,0,7036703.6727273,6064948.86672727,0,0,6064948.86672727
"629",2023,"Wind on","95% by 2035",152434.55,513989.385,5.34999999999999,6316.44999999998,6321.79999999998,1168.36363636364,39.8654545454545,0,0,7386161.23636364,6076872.62418181,0,0,6076872.62418181
"630",2023,"Wind on","Reference",152135.45,512720.6,5.34999999999999,6017.35000000001,6022.70000000001,1168.36363636364,39.8654545454545,0,0,7036703.6727273,6064948.86672727,0,0,6064948.86672727
"631",2024,"Batteries","95% by 2050",13367.8,10308.199,3,923.799999999999,926.799999999999,941.3734,23.534335,0,0,872464.867119999,314602.283413,0,0,314602.283413
"632",2024,"Batteries","95% by 2035",13389.2,10341.922,3,934.5,937.5,941.3734,23.534335,0,0,882537.5625,315105.918182,0,0,315105.918182
"633",2024,"Batteries","Reference",13367.8,10301.261,3,923.799999999999,926.799999999999,941.3734,23.534335,0,0,872464.867119999,314602.283413,0,0,314602.283413
"634",2024,"Biomass","95% by 2050",6363.8,37471.01,8,2,10,4275.15285099087,149.833992094862,4.79249011857707,3.19246619489232,42751.5285099087,953513.558893283,179579.445158103,119624.932713472,1252717.93676486
"635",2024,"Biomass","Reference",6363.8,37471.1,8,2,10,4275.15285099087,149.833992094862,4.79249011857707,3.19246619489232,42751.5285099087,953513.558893283,179579.876482213,119625.22003543,1252718.65541093
"636",2024,"Biomass","95% by 2035",6363.8,37486.52,8,2,10,4275.15285099087,149.833992094862,4.79249011857707,3.19246619489232,42751.5285099087,953513.558893283,179653.776679842,119674.447864155,1252841.78343728
"637",2024,"Coal","95% by 2035",178968.9,706705.6,14703.8379225757,-14681.3,22.5379225756824,3072.54662290144,71.8,7.86,4.90058312644555,69248.817897127,12849967.02,5554706.016,3463269.53872458,21867942.5747246
"638",2024,"Coal","95% by 2050",180120.4,726970,14114.1423643484,-14105.55,8.59236434838203,3072.54662290144,71.8,7.86,4.90058312644555,26400.44006136,12932644.72,5713984.2,3562576.91543212,22209205.8354321
"639",2024,"Coal","Reference",180120.4,726833.2,14114.1423643484,-14105.55,8.59236434838203,3072.54662290144,71.8,7.86,4.90058312644555,26400.44006136,12932644.72,5712908.952,3561906.51566042,22207460.1876604
"640",2024,"CSP","95% by 2050",1005,2085.485,0,0,0,5256.08022469656,56.7337,2.8854875,0,0,57017.3685,6017.6408989375,0,63035.0093989375
"641",2024,"CSP","Reference",1005,2085.485,0,0,0,5256.08022469656,56.7337,2.8854875,0,0,57017.3685,6017.6408989375,0,63035.0093989375
"642",2024,"CSP","95% by 2035",1005,2065.5952,0,0,0,5256.08022469656,56.7337,2.8854875,0,0,57017.3685,5960.24912966,0,62977.61762966
"643",2024,"Gas CC","95% by 2035",295400.2,1460896.1,890.950000000001,5002.5,5893.45,1025.1896732457,27.3,1.74,0.873175506011236,6041904.07978987,8064425.46,2541959.214,1275618.69134734,11882003.3653473
"644",2024,"Gas CC","95% by 2050",295074.4,1451922.4,890.950000000001,4839.59999999998,5730.54999999998,1025.1896732457,27.3,1.74,0.873175506011236,5874900.68201812,8055531.12,2526344.976,1267783.07630905,11849659.172309
"645",2024,"Gas CC","Reference",295074.4,1452080.8,890.950000000001,4839.59999999998,5730.54999999998,1025.1896732457,27.3,1.74,0.873175506011236,5874900.68201812,8055531.12,2526620.592,1267921.3873092,11850073.0993092
"646",2024,"Gas CC CCS","95% by 2035",0,0,0,0,0,2063.53686101434,64.2,5.65,0.873175506011236,0,0,0,0,0
"647",2024,"Gas CC CCS","Reference",0,0,0,0,0,2063.53686101434,64.2,5.65,0.873175506011236,0,0,0,0,0
"648",2024,"Gas CC CCS","95% by 2050",0,0,0,0,0,2063.53686101434,64.2,5.65,0.873175506011236,0,0,0,0,0
"649",2024,"Gas CT","95% by 2050",195155.2,52000.302,11621.6305793787,-12214.85,0,885.939311211259,20.9,4.94,0.873175506011236,0,4078743.68,256881.49188,45405.3900115871,4381030.56189159
"650",2024,"Gas CT","Reference",195155.2,51994.84,11621.6305793787,-12214.85,0,885.939311211259,20.9,4.94,0.873175506011236,0,4078743.68,256854.5096,45400.6207269732,4380998.81032697
"651",2024,"Gas CT","95% by 2035",194814.9,51953.824,11800.4945452515,-12385,0,885.939311211259,20.9,4.94,0.873175506011236,0,4071631.41,256651.89056,45364.8065604187,4373648.10712042
"652",2024,"Geothermal","Reference",2893.3,21545.916,0,0,0,5735.88755391012,132.785446563254,0,0,0,384188.132541463,0,0,384188.132541463
"653",2024,"Geothermal","95% by 2035",2893.3,21545.92,0,0,0,5735.88755391012,132.785446563254,0,0,0,384188.132541463,0,0,384188.132541463
"654",2024,"Geothermal","95% by 2050",2893.3,21545.92,0,0,0,5735.88755391012,132.785446563254,0,0,0,384188.132541463,0,0,384188.132541463
"655",2024,"Hydro","95% by 2035",79810.4,270896.58,0,0,0,2528.24901079496,63.25971,0,0,0,5048782.758984,0,0,5048782.758984
"656",2024,"Hydro","Reference",79810.4,270904.86,0,0,0,2528.24901079496,63.25971,0,0,0,5048782.758984,0,0,5048782.758984
"657",2024,"Hydro","95% by 2050",79810.4,270909.12,0,0,0,2528.24901079496,63.25971,0,0,0,5048782.758984,0,0,5048782.758984
"658",2024,"Nuclear","Reference",90706.6,724506.7,561,-1120,0,7044.01705063504,144.97233201581,2.35177865612648,7.14032076581028,0,13149947.3312253,1703879.39328063,5173210.23497868,20027036.9594846
"659",2024,"Nuclear","95% by 2050",90706.6,724506.7,561,-1120,0,7044.01705063504,144.97233201581,2.35177865612648,7.14032076581028,0,13149947.3312253,1703879.39328063,5173210.23497868,20027036.9594846
"660",2024,"Nuclear","95% by 2035",90706.6,724506.7,561,-1120,0,7044.01705063504,144.97233201581,2.35177865612648,7.14032076581028,0,13149947.3312253,1703879.39328063,5173210.23497868,20027036.9594846
"661",2024,"PHS","95% by 2050",22818.3,18070.05,0,0,0,0,17.6,0.5063,0,0,401602.08,9148.866315,0,410750.946315
"662",2024,"PHS","95% by 2035",22818.3,18056.176,0,0,0,0,17.6,0.5063,0,0,401602.08,9141.8419088,0,410743.9219088
"663",2024,"PHS","Reference",22818.3,18071.186,0,0,0,0,17.6,0.5063,0,0,401602.08,9149.4414718,0,410751.5214718
"664",2024,"PV dist","Reference",36419.2,54604.172,0,2172.1,2172.1,1720.8192084141,19.4426016082045,0,0,3737791.40259626,708083.996489521,0,0,708083.996489521
"665",2024,"PV dist","95% by 2035",36419.2,54602.504,0,2172.1,2172.1,1720.8192084141,19.4426016082045,0,0,3737791.40259626,708083.996489521,0,0,708083.996489521
"666",2024,"PV dist","95% by 2050",36419.2,54603.828,0,2172.1,2172.1,1720.8192084141,19.4426016082045,0,0,3737791.40259626,708083.996489521,0,0,708083.996489521
"667",2024,"PV utility","Reference",81206.7,190700.9,0.818144632945469,5124.5,5125.31814463295,1080.97609190714,19.9553178041459,0,0,5540346.37776608,1620505.50632593,0,0,1620505.50632593
"668",2024,"PV utility","95% by 2050",81206.7,190714.86,0.818144632945469,5124.5,5125.31814463295,1080.97609190714,19.9553178041459,0,0,5540346.37776608,1620505.50632593,0,0,1620505.50632593
"669",2024,"PV utility","95% by 2035",84874.1,199612.43,0.818144632945469,6958.20000000001,6959.01814463296,1080.97609190714,19.9553178041459,0,0,7522532.23749621,1693689.63884086,0,0,1693689.63884086
"670",2024,"Wind off","95% by 2050",5633,21912.164,0,2779.3,2779.3,2734.92504523317,90.0190688400883,0,0,7601177.17821655,507077.414776217,0,0,507077.414776217
"671",2024,"Wind off","Reference",5633,21912.164,0,2779.3,2779.3,2734.92504523317,90.0190688400883,0,0,7601177.17821655,507077.414776217,0,0,507077.414776217
"672",2024,"Wind off","95% by 2035",5633,21912.164,0,2779.3,2779.3,2734.92504523317,90.0190688400883,0,0,7601177.17821655,507077.414776217,0,0,507077.414776217
"673",2024,"Wind on","95% by 2035",158751,539586.9,5.34999999999999,6316.45000000001,6321.80000000001,1101.45454545455,39.0818181818182,0,0,6963175.34545459,6204277.71818182,0,0,6204277.71818182
"674",2024,"Wind on","Reference",158152.8,537121.7,5.34999999999999,6017.34999999998,6022.69999999998,1101.45454545455,39.0818181818182,0,0,6633730.29090909,6180898.97454546,0,0,6180898.97454546
"675",2024,"Wind on","95% by 2050",158152.8,537116.2,5.34999999999999,6017.34999999998,6022.69999999998,1101.45454545455,39.0818181818182,0,0,6633730.29090909,6180898.97454546,0,0,6180898.97454546
"676",2025,"Batteries","95% by 2050",14156.35,11243.536,16,788.549999999999,804.549999999999,838.6422,20.966055,0,0,674729.582009999,296802.81269925,0,0,296802.81269925
"677",2025,"Batteries","Reference",14156.35,11237.675,16,788.549999999999,804.549999999999,838.6422,20.966055,0,0,674729.582009999,296802.81269925,0,0,296802.81269925
"678",2025,"Batteries","95% by 2035",14069.7,11285.3535,16,680.5,696.5,838.6422,20.966055,0,0,584114.2923,294986.1040335,0,0,294986.1040335
"679",2025,"Biomass","95% by 2050",6363.8,37446.753,0,0,0,4275.10288350279,149.833992094862,4.79249011857707,3.19246619489232,0,953513.558893283,179463.193725296,119547.493060983,1252524.24567956
"680",2025,"Biomass","95% by 2035",6363.8,37474.572,0,0,0,4275.10288350279,149.833992094862,4.79249011857707,3.19246619489232,0,953513.558893283,179596.516007905,119636.304278058,1252746.37917925
"681",2025,"Biomass","Reference",6363.8,37446.796,0,0,0,4275.10288350279,149.833992094862,4.79249011857707,3.19246619489232,0,953513.558893283,179463.399802371,119547.630337029,1252524.58903268
"682",2025,"Coal","95% by 2050",175701.2,710354.65,4289,-4419.19999999998,0,3037.82181695283,71,7.75,4.85800138867634,0,12474785.2,5505248.5375,3450903.8761527,21430937.6136527
"683",2025,"Coal","Reference",175701.2,710311.15,4289,-4419.19999999998,0,3037.82181695283,71,7.75,4.85800138867634,0,12474785.2,5504911.4125,3450692.55309229,21430389.1655923
"684",2025,"Coal","95% by 2035",171196.95,634196.93,8017.30675045141,-7771.94999999998,245.356750451428,3037.82181695283,71,7.75,4.85800138867634,745350.089457998,12154983.45,4915026.2075,3080929.56663427,20150939.2241343
"685",2025,"CSP","Reference",1005,2077.0634,0,0,0,4951.0947148838,53.77425,2.8854875,0,0,54043.12125,5993.3404774075,0,60036.4617274075
"686",2025,"CSP","95% by 2035",1005,2071.7865,0,0,0,4951.0947148838,53.77425,2.8854875,0,0,54043.12125,5978.11404841875,0,60021.2352984188
"687",2025,"CSP","95% by 2050",1005,2077.0634,0,0,0,4951.0947148838,53.77425,2.8854875,0,0,54043.12125,5993.3404774075,0,60036.4617274075
"688",2025,"Gas CC","95% by 2035",297797.3,1450804.15,222.4,2397.10000000003,2619.50000000004,1025.1896732457,27.3,1.74,0.952842003858321,2685484.34906715,8129866.29,2524399.221,1382387.13349197,12036652.644492
"689",2025,"Gas CC","Reference",298064.2,1434888.8,222.4,2989.79999999999,3212.19999999999,1025.1896732457,27.3,1.74,0.952842003858321,3293114.26839983,8137152.66,2496706.512,1367222.31950586,12001081.4915059
"690",2025,"Gas CC","95% by 2050",298064.3,1434982.9,222.4,2989.90000000002,3212.30000000002,1025.1896732457,27.3,1.74,0.952842003858321,3293216.78736719,8137155.39,2496870.246,1367311.98193842,12001337.6179384
"691",2025,"Gas CC CCS","95% by 2035",0,0,0,0,0,2039.41475105562,63.7,5.61,0.952842003858321,0,0,0,0,0
"692",2025,"Gas CC CCS","Reference",0,0,0,0,0,2039.41475105562,63.7,5.61,0.952842003858321,0,0,0,0,0
"693",2025,"Gas CC CCS","95% by 2050",0,0,0,0,0,2039.41475105562,63.7,5.61,0.952842003858321,0,0,0,0,0
"694",2025,"Gas CT","95% by 2035",190438.2,49761.644,4522.4219025319,-4376.69999999998,145.721902531917,882.649932580524,20.9,4.94,0.952842003858321,128621.427445302,3980158.38,245822.52136,47414.9845842444,4273395.88594424
"695",2025,"Gas CT","Reference",190934.6,49135.934,4329.9719025319,-4220.60000000001,109.371902531894,882.649932580524,20.9,4.94,0.952842003858321,96537.1023959801,3990533.14,242731.51396,46818.7818140102,4280083.43577401
"696",2025,"Gas CT","95% by 2050",190934.6,49146.813,4329.9719025319,-4220.60000000001,109.371902531894,882.649932580524,20.9,4.94,0.952842003858321,96537.1023959801,3990533.14,242785.25622,46829.1477821702,4280147.54400217
"697",2025,"Geothermal","95% by 2050",3269.85,24350.194,0,376.55,376.55,5565.82292402486,131.741205469378,0,0,2095810.62204156,430773.980704046,0,0,430773.980704046
"698",2025,"Geothermal","Reference",3269.85,24350.196,0,376.55,376.55,5565.82292402486,131.741205469378,0,0,2095810.62204156,430773.980704046,0,0,430773.980704046
"699",2025,"Geothermal","95% by 2035",3367.95,25080.672,0,474.65,474.65,5565.82292402486,131.741205469378,0,0,2641817.8508884,443697.792960592,0,0,443697.792960592
"700",2025,"Hydro","95% by 2050",79563.3,276695.57,0,-247.100000000006,0,2528.24901079496,63.25971,0,0,0,5033151.284643,0,0,5033151.284643
"701",2025,"Hydro","Reference",79563.3,276695.68,0,-247.100000000006,0,2528.24901079496,63.25971,0,0,0,5033151.284643,0,0,5033151.284643
"702",2025,"Hydro","95% by 2035",79639.4,276608.85,0,-171,0,2528.24901079496,63.25971,0,0,0,5037965.348574,0,0,5037965.348574
"703",2025,"Nuclear","95% by 2050",90706.6,724506.7,559,0,559,7043.60510307071,144.97233201581,2.35177865612648,7.16110679347826,3937375.25261653,13149947.3312253,1703879.39328063,5188269.85129052,20042096.5757964
"704",2025,"Nuclear","Reference",90706.6,724506.7,559,0,559,7043.60510307071,144.97233201581,2.35177865612648,7.16110679347826,3937375.25261653,13149947.3312253,1703879.39328063,5188269.85129052,20042096.5757964
"705",2025,"Nuclear","95% by 2035",90706.6,724506.7,559,0,559,7043.60510307071,144.97233201581,2.35177865612648,7.16110679347826,3937375.25261653,13149947.3312253,1703879.39328063,5188269.85129052,20042096.5757964
"706",2025,"PHS","Reference",22889.7,18662.859,0,71.3999999999978,71.3999999999978,0,17.6,0.5063,0,0,402858.72,9449.0055117,0,412307.7255117
"707",2025,"PHS","95% by 2050",22893.05,18639.549,0,74.75,74.75,0,17.6,0.5063,0,0,402917.68,9437.2036587,0,412354.8836587
"708",2025,"PHS","95% by 2035",22842,18796.189,0,23.7000000000007,23.7000000000007,0,17.6,0.5063,0,0,402019.2,9516.5104907,0,411535.7104907
"709",2025,"PV dist","Reference",39680.85,59154.924,0,3261.65,3261.65,1559.35924537945,18.0096678198898,0,0,5086084.08269189,714638.927310874,0,0,714638.927310874
"710",2025,"PV dist","95% by 2050",39680.85,59154.854,0,3261.65,3261.65,1559.35924537945,18.0096678198898,0,0,5086084.08269189,714638.927310874,0,0,714638.927310874
"711",2025,"PV dist","95% by 2035",39680.85,59118.944,0,3261.65,3261.65,1559.35924537945,18.0096678198898,0,0,5086084.08269189,714638.927310874,0,0,714638.927310874
"712",2025,"PV utility","95% by 2035",107096.5,252424.855,1.13698138972542,22222.4,22223.5369813897,1007.08508585525,19.1130973250835,0,0,22380992.6489102,2046945.82767581,0,0,2046945.82767581
"713",2025,"PV utility","Reference",97599.3,230278.3,0.880357481999428,16392.6,16393.480357482,1007.08508585525,19.1130973250835,0,0,16509629.5732811,1865424.91976002,0,0,1865424.91976002
"714",2025,"PV utility","95% by 2050",97606,230364.79,0.880357481999437,16399.3,16400.180357482,1007.08508585525,19.1130973250835,0,0,16516377.0433563,1865552.9775121,0,0,1865552.9775121
"715",2025,"Wind off","95% by 2035",8405,32580.384,0,2772,2772,2613.59675717877,87.4372519115367,0,0,7244890.21089955,734910.102316466,0,0,734910.102316466
"716",2025,"Wind off","95% by 2050",8405,32567.192,0,2772,2772,2613.59675717877,87.4372519115367,0,0,7244890.21089955,734910.102316466,0,0,734910.102316466
"717",2025,"Wind off","Reference",8405,32567.192,0,2772,2772,2613.59675717877,87.4372519115367,0,0,7244890.21089955,734910.102316466,0,0,734910.102316466
"718",2025,"Wind on","95% by 2050",162782.55,557013.62,30,4629.75,4659.75,1034.54545454545,38.2981818181818,0,0,4820723.18181816,6234275.69672727,0,0,6234275.69672727
"719",2025,"Wind on","Reference",162827.45,557281.075,30,4674.65000000002,4704.65000000002,1034.54545454545,38.2981818181818,0,0,4867174.27272728,6235995.28509091,0,0,6235995.28509091
"720",2025,"Wind on","95% by 2035",174231.3,595558.92,30,15480.3,15510.3,1034.54545454545,38.2981818181818,0,0,16046110.3636363,6672742.00581818,0,0,6672742.00581818
"721",2026,"Batteries","95% by 2035",14750.2,12228.785,16,680.5,696.5,785.301,19.632525,0,0,546962.1465,289583.670255,0,0,289583.670255
"722",2026,"Batteries","Reference",14944.9,12174.089,16,788.550000000001,804.550000000001,785.301,19.632525,0,0,631813.919550001,293406.1228725,0,0,293406.1228725
"723",2026,"Batteries","95% by 2050",14944.9,12178.873,16,788.550000000001,804.550000000001,785.301,19.632525,0,0,631813.919550001,293406.1228725,0,0,293406.1228725
"724",2026,"Biomass","Reference",6363.8,37422.492,0,0,0,4252.95473483453,149.833992094862,4.79249011857707,3.19246619489232,0,953513.558893283,179346.923122529,119470.040638628,1252330.52265444
"725",2026,"Biomass","95% by 2035",6363.8,37462.624,0,0,0,4252.95473483453,149.833992094862,4.79249011857707,3.19246619489232,0,953513.558893283,179539.255335968,119598.160691962,1252650.97492121
"726",2026,"Biomass","95% by 2050",6363.8,37422.496,0,0,0,4252.95473483453,149.833992094862,4.79249011857707,3.19246619489232,0,953513.558893283,179346.94229249,119470.053408493,1252330.55459427
"727",2026,"Coal","95% by 2035",163425,561688.26,8017.30675045141,-7771.95000000001,245.356750451399,2987.53071868242,70.2,7.63,4.87785876364189,733010.82900965,11472435,4285681.4238,2739836.00147576,18497952.4252758
"728",2026,"Coal","95% by 2050",171282,693739.3,4289,-4419.20000000001,0,2987.53071868242,70.2,7.63,4.87785876364189,0,12023996.4,5293230.859,3383962.32418779,20701189.5831878
"729",2026,"Coal","Reference",171282,693789.1,4289,-4419.20000000001,0,2987.53071868242,70.2,7.63,4.87785876364189,0,12023996.4,5293610.833,3384205.24155422,20701812.4745542
"730",2026,"CSP","95% by 2035",1005,2077.9778,0,0,0,4646.10920507104,50.8148,2.8854875,0,0,51068.874,5995.9789671775,0,57064.8529671775
"731",2026,"CSP","95% by 2050",1005,2068.6418,0,0,0,4646.10920507104,50.8148,2.8854875,0,0,51068.874,5969.0400558775,0,57037.9140558775
"732",2026,"CSP","Reference",1005,2068.6418,0,0,0,4646.10920507104,50.8148,2.8854875,0,0,51068.874,5969.0400558775,0,57037.9140558775
"733",2026,"Gas CC","Reference",301054,1417696.8,222.4,2989.79999999999,3212.19999999999,1020.80383507139,27.3,1.74,1.01302930210379,3279026.07901631,8218774.2,2466792.432,1436168.39989878,12121735.0318988
"734",2026,"Gas CC","95% by 2035",300194.4,1440712.2,222.4,2397.09999999998,2619.49999999998,1020.80383507139,27.3,1.74,1.01302930210379,2673995.64596948,8195307.12,2506839.228,1459483.67449842,12161630.0224984
"735",2026,"Gas CC","95% by 2050",301054.2,1418043.4,222.4,2989.89999999997,3212.29999999997,1020.80383507139,27.3,1.74,1.01302930210379,3279128.15939979,8218779.66,2467395.516,1436519.51585489,12122694.6918549
"736",2026,"Gas CC CCS","Reference",0,0,0,0,0,2005.42450520469,63.3,5.57,1.01302930210379,0,0,0,0,0
"737",2026,"Gas CC CCS","95% by 2035",0,0,0,0,0,2005.42450520469,63.3,5.57,1.01302930210379,0,0,0,0,0
"738",2026,"Gas CC CCS","95% by 2050",0,0,0,0,0,2005.42450520469,63.3,5.57,1.01302930210379,0,0,0,0,0
"739",2026,"Gas CT","95% by 2035",186061.5,47569.464,4522.4219025319,-4376.70000000001,145.721902531888,876.071175319055,20.9,4.94,1.01302930210379,127662.75842084,3888685.35,234993.15216,48189.2609173714,4171867.76307737
"740",2026,"Gas CT","Reference",186714,46277.028,4329.9719025319,-4220.60000000001,109.371902531894,876.071175319055,20.9,4.94,1.01302930210379,95817.5711979977,3902322.6,228608.51832,46879.9853782775,4177811.10369828
"741",2026,"Gas CT","95% by 2050",186714,46293.324,4329.9719025319,-4220.60000000001,109.371902531894,876.071175319055,20.9,4.94,1.01302930210379,95817.5711979977,3902322.6,228689.02056,46896.4937037846,4177908.11426378
