,111CA,113FF,211,212,213,Hydroelectric power generation,Nuclear electric power generation,Solar electric power generation,Wind electric power generation,Geothermal electric power generation,Biomass electric power generation,Other electric power generation,Electric bulk power transmission and control,Electric power distribution,Coal electric power generation,Gas electric power generation,221200,221300,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE,F010,F02S,F02E,F02N,F02R,F030,F040,F050,F06C,F06S,F06E,F06N,F07C,F07S,F07E,F07N,F10C,F10S,F10E,F10N
Biomass electric power generation,4.518119263857012,0.12589858609258195,9.488293151218585,5.036920169757874,0.12891466184197256,0.48117345856701044,4.0662667735237426,0.003147350196905097,0.5759179253372644,0.04947323536581583,0.01595227804427024,0.020061620625899636,1.7777369340432065,34.528789463460285,0.14238161255839016,0.16141712297187466,2.6781778070582662,0.3804718252977487,9.087887743716799,2.1936647323648493,3.7454451312136894,10.78157570248474,5.77656791581945,3.0727621663817932,1.1567029329948808,1.0541553779486372,4.5415988819674284,1.5425128889890707,0.7986228378411623,1.2666358435590799,12.06581731997302,1.3186581310408076,0.11595721190149737,6.256380303125298,2.4232733731787897,7.945098697119835,17.589912221073664,7.109711882959931,31.981250917541853,8.415811569360866,16.160419080565088,10.285306289967426,34.31949989742882,0.0653660886028822,0.07728865028685244,0.08562609334753643,2.857808160945801,0.40727713021054934,0.34206664593279035,0.9930299121851862,20.14605028166794,0.9245763886369758,0.8103964347289436,5.951749923056892,2.77214628913697,4.920013655682688,1.7563918108788805,0.9853921042942582,0.23216078862034345,0.04040715930249939,162.06834863860465,1.6007744940003874,0.7917283676670451,0.42282659956133334,7.155474734798001,17.799895432833654,4.863566737623994,0.6677709295286534,2.983867870474976,4.60670141952216,13.766329724971252,3.7765778809356028,1.9140633343000701,1.1999241745393847,4.527531404273865,13.425004276033935,45.279651553811235,7.5120695850907095,1.4669627904792912,0.3755424579355602,1.0881185532123536,11.238989568585772,2.129405469956797,441.45728906237,0.0,0.0,0.0,0.0,0.0,7.1814381836738495,-0.005736264937300375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other electric power generation,0.9748287342280607,0.027163860038737192,2.0471927061728654,1.0867651398164269,0.027814608089731418,0.10381791319926116,0.8773371087340157,0.0006790718060864655,0.12425996512905328,0.010674337836902102,0.0034418611164935796,0.0043284922551190584,0.383564254061855,7.449926432078673,0.030720235354999754,0.03482733422470091,0.5778432416729842,0.08209054391977692,1.9608012955486525,0.47330477339954535,0.8081166793425408,2.326231155320347,1.2463514264901252,0.6629787038159591,0.2495700512090268,0.22744440612400238,0.9798946931074188,0.3328123494066475,0.1723107436242658,0.2732891594921092,2.603318933952903,0.2845134804309435,0.0250189106354075,1.3498756751583665,0.5228450992787257,1.7142333023804524,3.795196820681935,1.5339903687437,6.900269897781075,1.8157942410440893,3.4867695952438744,2.219156141362578,7.404770146724792,0.014103377465912672,0.0166757875853434,0.018474673048717992,0.6166002598663548,0.08787405248445249,0.07380424818437314,0.21425598480543417,4.346708784975259,0.19948646283912236,0.17485101312162948,1.284148670077941,0.5981178672621981,1.0615414078865086,0.3789588334916909,0.2126080525212752,0.05009097690682832,0.008718242626242833,34.96784257680964,0.345382864559183,0.17082319377431557,0.09122900365769857,1.5438641547875611,3.8405027669340903,1.0493624293184978,0.14407815552682016,0.6437988838735877,0.9939412068387401,2.970221235218938,0.814833876749708,0.4129780177195273,0.25889545979742823,0.9768594962316969,2.896576907587059,9.769530823054957,1.6208030061640366,0.3165116714917795,0.08102698435757864,0.23477229572123953,2.4249227024153166,0.4594402045873014,95.2487584280911,0.0,0.0,0.0,0.0,0.0,1.5494660246200613,-0.0012376556618940771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electric bulk power transmission and control,52.56869908969843,1.464840678523728,110.397091889835,58.60499143105714,1.4999329745084296,5.598493814827983,47.3113572157739,0.036619685264741006,6.700853684763686,0.5756252703960729,0.18560610186030377,0.23341864974018123,20.68411931795299,401.74538059596426,1.6566220830785303,1.8781018538650671,31.160824897695754,4.426821809726058,105.73834116821713,25.523474367280702,43.57857032124146,125.44454356277508,67.2108554032914,35.751847232301486,13.458336283241565,12.2651868224174,52.84188642874486,17.947267694307172,9.29204414422508,14.73741497904622,140.3868032079037,15.342698686021706,1.3491719504824315,72.79351303908356,28.194990288495806,92.4418941279337,204.6601137692089,82.72209801533961,372.10455453121165,97.91867813769495,188.02784039047728,119.67040704921763,399.31027882533743,0.760539959607456,0.8992599713957138,0.9962668253184751,33.25083923096695,4.73870379549854,3.9799743053512184,11.553986867573045,234.40099591325276,10.757524341711456,9.429030938032916,69.24911284772479,32.25415612023062,57.24477426963638,20.435767007814967,11.46512032791903,2.7012103764147466,0.4701407099708255,1885.6789194789997,18.625146387511073,9.211826401664505,4.9196231842018925,83.25455266013097,207.10328616645012,56.58800961233621,7.769571143474567,34.71755459427874,53.59935994965606,160.17240861052386,43.94080249272447,22.270288494675206,13.961219077684794,52.67821013809451,156.20105819479258,526.832568688481,87.40356384979368,17.068235919619745,4.369468204291513,12.6603512340458,130.76659251329207,24.775812423896955,5136.392829493973,0.0,0.0,0.0,0.0,0.0,83.55663957983748,-0.06674192684553147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electric power distribution,1021.0313778446699,28.45130890083404,2144.2207396076064,1138.2730823779002,29.132899580106038,108.73843090267485,918.9190731788398,0.7112568572088507,130.14934721545248,11.180255040206756,3.604990368801826,4.533643968480158,401.7435320337172,7803.020553974715,32.17624094458607,36.47799844375946,605.2304989663634,85.98127878616602,2053.7347517346348,495.73736181184296,846.4178963925976,2436.4843980340306,1305.4230651865116,694.4010118607321,261.39858654915554,238.22428208555783,1026.3374411490015,348.5862077583078,180.4775236949098,286.2418774382983,2726.7049326442966,297.9981823882379,26.20469822165349,1413.8539131361986,547.6256837449753,1795.4805077250146,3975.072649126517,1606.694842698809,7227.31268976243,1901.8549933120094,3652.0273141906287,2324.3344939582016,7755.724057026737,14.771816238764472,17.46614741346439,19.3502922265618,645.824431313325,92.03890051111777,77.30224866027686,224.41078693745175,4552.7238826492385,208.94125384524963,183.13819092179855,1345.0117337845481,626.46605365796,1111.8538552229036,396.9198345520949,222.68474982794663,52.46507142535587,9.131449421324021,36625.16628085225,361.7525106746598,178.91947044967998,95.55286178323149,1617.0366032716447,4022.525900248649,1099.0976460228496,150.90683367202828,674.3121518436138,1041.0496985593884,3110.9968077629455,853.4534597516583,432.55138020283414,271.1659789593924,1023.1583891378783,3033.862059194044,10232.564107846792,1697.62202168662,331.51294858278777,84.86731112489154,245.89948178931445,2539.8534953676185,481.2156727186326,99763.13545254598,0.0,0.0,0.0,0.0,0.0,1622.9039773782497,-1.296315159156283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coal electric power generation,184.23839238330248,5.13385144358203,386.9105206288186,205.39388635947935,5.256839995880586,19.621134212429055,165.81289904156054,0.12834161886422854,23.484593148673113,2.017403441009989,0.6504967864037364,0.8180662166859579,72.49197634702075,1408.0037046783816,5.805990915854279,6.5822147452761905,109.20986031427368,15.51475588542949,370.58291963567115,89.45254432567319,152.73053884496045,439.64757430704424,235.55500068738803,125.30009250511272,47.167654591326894,42.98600386871417,185.19583658559299,62.90008702764156,32.56598136784004,51.65046293027171,492.01595973912487,53.771810786316,4.728465332219689,255.12063358025662,98.81545052411707,323.9826409616342,717.2756982531436,289.9175101692169,1304.1210095071544,343.1772167997631,658.9842936332868,419.4108622125647,1399.4693630781737,2.6654770220250343,3.151651350205618,3.4916328815422712,116.53476824404598,16.60781385846376,13.948682018810938,40.49344958046703,821.5090616264761,37.70207414414699,33.04608125819179,242.69851538964352,113.04167640008906,200.62671069312452,71.62157188282744,40.18199754368396,9.466976848534435,1.6477099509571724,6608.77021291886,65.27585973705706,32.284840913807486,17.241885043463036,291.78361280200215,725.8383251124259,198.3249366958512,27.230144967805845,121.67518992652602,187.85056660901387,561.3588994510087,154.0000599497089,78.05104979239186,48.93011626928003,184.62219757258967,547.4404417213124,1846.3988493364168,306.32472119541086,59.81932977424419,15.313747752346025,44.370943142202435,458.2998476143104,86.83220110089306,18001.601217872572,0.0,0.0,0.0,0.0,0.0,292.84234184438884,-0.2339115389864071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gas electric power generation,241.67275837253925,6.734275214820848,507.5257743738121,269.42325335796806,6.895604144680372,25.737814828790743,217.5033127826677,0.16835075818717507,30.805666137646167,2.646307580261556,0.8532822646194081,1.0730896886386465,95.09058159394337,1846.9339354657648,7.615947043226461,8.6341504238802,143.25487669649374,20.35131658393774,486.1082168355834,117.3384268662699,200.34266546135515,576.7030455494183,308.98677538463886,164.36106822428692,61.87167095625526,56.386434944307034,242.92867565645665,82.50852244855236,42.71808087589407,67.75194727930463,645.3967200608457,70.53460284422782,6.202514280134503,334.6517869457829,129.62011982988236,424.9807952249278,940.8787944142781,380.29622098159035,1710.6669111803344,450.15907662753904,864.4156622643727,550.1577529586705,1835.7391033315118,3.496411230897133,4.134145252679481,4.580112422773478,152.8632470329546,21.785123794189047,18.297035789012856,53.116853276547204,1077.6058039969098,49.45529613515981,43.3478468182405,318.35720507758344,148.28122083169796,263.1699612073423,93.94883776389659,52.708309368535275,12.418206535771091,2.161366063253767,8668.984277085588,85.62491711810704,42.349297865267275,22.616859950269447,382.7440613303771,952.1107294373123,260.1506335640902,35.7188540353882,159.60614068900858,246.41098962584766,736.3565862268863,202.00794631421022,102.38263726246717,64.18356138108416,242.1762107614407,718.099196828757,2421.9941196982336,401.8182061368408,78.46737177591856,20.08764629595276,58.20311435663078,601.1699673553103,113.90121941551273,23613.409589433715,0.0,0.0,0.0,0.0,0.0,384.1328379297213,-0.3068309819182621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221200,1323.5605103763637,26.920363971853295,742.9714698451888,214.2462904830911,29.78779706764424,2.071218096570724,17.50330400992747,0.01354781434430973,2.479047021110552,0.21295825561689846,0.0686668110606499,0.08635553550822689,7.652294288421688,148.62967255588913,0.6128837060716421,0.6948223353619751,15.36693137730876,31.875928937945854,304.10000923184975,94.73844995662513,515.285796483373,614.1508709191503,495.82723026087115,205.1752303598996,34.09751572838913,76.82678291457052,270.88037307163626,59.8295402667483,58.40079311751721,67.6730420905786,1454.7619789544256,82.58408443927763,6.55500233858168,765.9780865210433,49.34147893455718,1747.2270418134717,3193.2602691638413,212.73136144201368,270.58091042200874,172.74196169435893,43.27789967710779,22.112173285770886,161.17158859212662,17.070445164445402,46.42196697778868,46.38116666001121,79.90166621991227,36.921215108806656,128.2967210272787,120.12983961663612,33.70217897034035,14.672153554615992,6.896174319784239,18.207785439976128,2.6320882296863024,251.51432960912192,13.833313096677491,38.62808542064761,856.5201810887688,0.008580413325617757,15493.863579318893,683.2316237604834,2.3628675783753383,2.4493386348969484,56.65377481674929,168.63540781844185,141.40894520358415,40.684850117305615,2359.041523550858,58.31408761070271,432.42481901014025,63.555499737178636,42.17953235561426,15.515142694103096,65.09014125968957,144.86716580627527,464.8787328307664,435.0156574300467,388.98617451762715,225.6499627019714,239.7741548335344,10472.885215091199,436.4995180375672,45118.730220696,0.0,0.0,0.0,0.0,-0.8655463970316168,513.7158502662817,-0.12207302729349817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221300,339.7847339061752,1.4127563058715518,464.2162663392585,2.8509891924468866,2.690355259025492,27.353690687666276,231.15864268106372,0.1789201840606469,32.739712697524254,2.8124485119043103,0.9068531765782122,1.140460587598561,101.06057462661553,1962.8884552690033,8.094092723094276,9.176221121204565,14.85893140248713,26.861657222281718,114.52315661594275,4.395748699699376,11.478148372722321,20.169042751970547,22.08837603915846,15.174471786808837,5.341643366300343,4.442618990237675,45.178694886114265,6.025036424702943,3.98085216527018,7.539594289464363,86.19166211832565,4.283695149820505,0.9385424383238389,15.343515156286058,5.079066654460498,35.88824017693745,133.10166482031983,14.193142501476588,111.83970263192681,40.72167060569877,30.024325820560993,15.14240700920331,105.3242117494865,0.10016538456139704,2.247547268964705,0.5480844666005044,8.15409231370098,6.481946411217238,0.28151642296065704,5.02369099899818,15.298468124301337,4.775384439378189,1.833885071180285,137.8902191115929,5.903321774891012,23.538972965932825,5.917042345331973,8.762058999754393,99.9431528739794,0.0,83.31445891233115,21.47222009502578,9.488702857581355,3.6227600156530055,43.4908951341353,13.400170593638157,125.76948800331459,10.087066575036157,551.6953516699119,27.828357061483153,89.43199713053191,27.54686332949717,41.71578103209453,5.848553651829566,33.03685632117923,60.68625694476535,185.71812933762538,107.61307782644496,78.59291873420082,47.64551654671627,29.71475453715666,1487.6238599865953,179.41671356970167,8496.109101002685,0.0,0.0,0.0,0.0,0.0,144.35473646492352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1543.278499979359,28.08278717226943,1249.600793225303,1546.344932831996,937.5645055571533,0.0007564969401981947,664.436529191985,1.3525306610627619,267.2922718557003,106.30222814105582,1.713818277188396,3.2781109359157625,290.4859479370732,5642.076702316583,0.00018409431473785724,0.00015910649621032454,349.9362200764422,139.97448803057696,226.4264061618212,137.9559275720734,291.9113649521958,561.7865499362812,517.2512441850215,358.8889918938099,76.97540886267863,96.96902155428347,464.8514950798125,128.9588018608512,70.97732505519718,122.0852186663927,1061.660833924217,59.98083807481452,9.99680634580242,596.5950840994794,191.9386818394065,7914.471583971776,1438.552320647711,409.8720415858656,2097.329971349348,743.6955691162184,485.8447884059976,512.8361655396642,2834.171819516177,237.9728548193589,2121.322306579274,8.983656960157475,253.1621573015972,646.8068684942516,419.4804140737525,1704.841208523156,628.7991191509723,41.98658665237016,31.05689425230786,2163.320442150819,153.9508177253573,2583.174759755345,1040.667540598032,243.9220748375791,214.931336434752,74814.09933071616,77124.36127723109,225.8380007539367,74.97604759351815,18.9939320570246,645.7936899388363,538.9417184550273,476.8476626947755,29.99041903740726,108.1357526998811,250.9206070365215,597.8090194789847,200.9358075506287,194.9377237431472,95.69368778138171,363.9415457795798,1032.67009552139,1901.39256697162,3734.669021538125,7878.111026596498,1728.447817189239,817.738759086638,29702.51101464815,53240.99123647453,0.0,484427.1829033953,0.0,0.0,611557.5401615837,0.0,101.1664334648117,0.0,0.0,6015.078378269317,0.0,0.0,0.0,12097.13535905551,0.0,0.0,0.0,318695.1872622774,0.0,0.0
321,307.0978990744923,30.98271947428872,6.894362418062856,121.6014101503068,90.14772918869055,0.0020944436078971012,0.04393380333469643,4.3839142891069045e-05,0.00802190625219123,0.0017227700277984697,0.0006943680326990871,0.0002167549116286278,0.01920748174950613,0.37306481108179196,0.012395125000996777,0.014052273889770282,0.0,0.056048242311388864,38865.56794742033,17285.81970248427,415.3477856753674,446.667357454445,227.5522843202695,747.7748550112215,391.0325707052747,257.9417293662551,3011.016980686888,283.4166083875249,4990.852368381263,868.5408113277849,497.068167990467,23.54443719781881,2.438963294679432,4547.426882095054,10.70252621698412,4.500335037262444,244.0710396749625,1168.309930834368,3218.883131236794,147.8134628592488,579.9268263747439,86.893539632245,1016.987774071362,0.154766934025345,2149.057958410569,1.655550923314202,96.29336639409594,1.189529011492116,1.92835333170916,75.44763921912792,177.7669181682087,50.77711974381977,94.74831871015029,966.9064810639929,1231.401483032263,66.26588619950186,4.702441148386224,7.088171586447891,0.0045928913672263,94.55618252329273,6377.127795724952,297.2619747697912,7.476791122540791,10.87253269512453,630.6925706469367,4.707909458598613,795.1689075316322,10.37642634158005,22.3311907880268,212.462424547035,320.9103541384527,6.713862486418948,1138.8013255761,6.054279834945407,141.9372987102143,319.2906730747331,941.2688873707308,550.4427307748365,11.79534596904798,18.23398250753192,7.88623811714237,3666.543090961422,152.6991652706794,3578.678176598172,28.61727883910382,99.7134999995486,0.0,7176.180752659957,818.7100668745202,6051.56911256733,-56.36043145535267,0.0,0.0,0.09287844986648028,0.0,0.0,0.0,398.9347807290568,0.0,0.0,0.0,1.0544214055382,0.0
327,23.74265703633882,7.377136348194698,1080.953490866019,362.5618390432323,457.0814965074202,0.49689219135788326,10.422989538296562,0.010400532005856167,1.9031415128531048,0.40871521729723226,0.1647339904859652,0.051423596520162124,4.556841569280169,88.50703394352432,2.9406572708272045,3.3338043289023065,0.41628590804481624,24.59255877215728,60103.799030048,675.1714075119845,11472.31025565954,1985.270921161684,745.2784684590662,1454.596328648885,134.7642104939121,1144.658808526901,6016.59908025826,252.3586107506633,230.015579852713,539.6514351129216,3688.603677788928,158.6390408936959,14.15122031173692,430.7532209690505,13.27846041376933,1267.295310564064,1685.272476948006,1182.13433179221,289.771295952079,163.7668683490498,41.15126052483769,8.712365481103383,547.6020839731815,0.7576022938364232,16.67091215318798,2.35004035108464,30.32005388853787,2.060996891694178,1.587237238845637,31.82576395997027,40.66876404906509,5.285171398680764,3.046567298374232,2012.735281326957,657.8029608229682,27.31113474198921,15.76594494643354,1.12498538575778,0.03744351146337885,104.9567870051078,166.4965932583756,292.8702943801128,7.460502147007583,80.10966486260486,3068.665090538454,32.90004269525921,979.1122307496057,90.04157144445414,35.53782463792422,1530.096212863202,686.194091073762,94.70396467875885,248.7646341344582,12.98254419982427,101.2485508597549,74.15495147708945,1435.436474696091,1124.927583200377,65.21500453620072,180.5471474331377,2.111779274066723,815.7892304143722,1821.648297193836,7994.000962356086,0.8652876324199423,72.29284756605415,0.0,7.834981361524137,1121.999882668863,8948.811005755366,-16.38845697015047,0.0,0.0,0.5736367161273673,0.0,0.0,0.0,-0.06089970308965866,0.0,0.0,0.0,0.3749219912242532,0.0
331,63.69772605665251,2.006186456659075,5842.838591487285,490.3225885727496,299.4349696540262,0.1533014054412156,3.2157054848324274,0.0032087768766841576,0.5871580873038275,0.12609700519875852,0.05082380585701197,0.015865231445557085,1.405878838696549,27.306230468015563,0.9072529220207629,1.028546831637836,5.324459913432612,7.46275150793921,3830.282801735959,371.1976317147863,578.870216271433,43593.85144967215,55921.90254695109,26857.32708661836,1980.875990501738,9926.863035473541,42170.99458491142,8116.010286388145,3004.075155230044,4029.687171193513,4345.981561319782,329.7270933545229,1.66135182863799,499.0708484323507,38.42074544345808,100.511982383316,131.6750856666529,1234.965164227105,447.9863477012609,12.23517418204615,2.877108387608874,0.9737776184087772,25.34538965309087,42.17210871484578,808.199011192875,10.92621189623835,75.10517080436678,12.97280681324913,3.371686658974297,318.8319947829719,5.922471191842599,11.95684304009048,8.682664220309102,243.4696098438073,296.3143291290412,32.73393820246198,15.11707472829064,0.1921596751293451,2.145283745632902,1.8228090354482,2077.20125037337,79.81048507678277,0.2649805130321873,17.30486535643627,800.6421054430888,33.91187384620525,340.0023927887449,199.2395257452337,86.19411371087006,46.43881698785506,93.93239569641804,13.61014269108677,178.5729188385397,12.39433371647574,173.5509693368647,13.68116694996041,134.5118533886473,289.5120537942577,102.892203503731,120.3370540870151,12.55183190082488,713.8490286075424,306.7305679046979,1342.042074977978,0.0,219.9398163109709,0.0,13.72498704408456,3377.850436621622,31170.66427976742,-123.8473151352096,0.0,0.0,-0.2090292408865021,0.0,0.0,0.0,-0.1354217694934315,0.0,0.0,0.0,2.355669984766708,0.0
332,898.9743594452058,33.60357870205937,3989.78354080254,937.1241970417309,1064.638439794826,0.45155068324838327,9.471889736578152,0.009451481458295857,1.7294794834645115,0.37141987504418583,0.149701982144039,0.04673118343903312,4.141028898924859,80.4307500592245,2.6723217288093193,3.029594042157151,155.26789730629682,0.03914366258509173,73653.07564713966,2179.692455140353,2721.738051203991,5822.289693962124,32716.10650036409,23938.84025163922,3496.99518456373,7859.608154655603,40832.1718824292,11091.44990686367,2696.024793249522,4505.980334696467,14634.73318830183,551.813693310593,180.8181034898435,4617.364035209263,1644.032540083159,555.046568082033,8112.642826752658,6142.097190845428,2202.918185547725,521.5165741774979,127.4981595666357,64.63922938265877,1084.42665695767,137.5047426397559,336.4498574353025,1624.776469801948,1025.239117604488,252.2222022114689,885.4264165445453,649.1146394648081,395.9086505375766,811.6364844304251,47.11944106934031,8120.997743808172,1582.050540473538,134.7262918284578,139.3518212402735,8.044403473285097,1.135728668593099,55.17539395830249,1242.995356653218,938.7785168293394,12.53725419116502,917.5841512377893,4394.951454560393,810.5595197299596,1982.262032091704,1628.376208275561,364.5968529896454,284.7361243097988,775.0087819925858,33.24792534455051,849.0439110069187,17.86578557503424,303.7786923979137,439.6152824671717,2570.322775653869,2691.466699151787,2568.670759483164,869.6693481811487,582.5605989353904,2483.835394970199,3103.453256803328,11224.787707266,0.05792275858958559,10032.00578717776,4.020389163878366,19.182166848622,3742.802938955751,36210.69503969554,-309.034454931048,0.0,0.0,197.2477381632063,0.4923448460212556,0.0,0.0,18.01827480532221,0.708947450893639,0.0,0.0,417.8723610198713,0.1890053369466029
333,492.1873737862653,151.5285101241496,6856.103532499468,2025.813454936247,3046.337934402782,54.42890764028736,28.155080234742446,0.3797534661791952,254.79371129008928,34.82120409897927,6.0149138379990275,0.13890789016572383,12.309159433451834,239.07945343925374,8.614771324377012e-05,7.44545578730433e-05,12.42591421374673,0.06466576106272598,24414.26628679922,402.2569888214701,135.3398372334571,1191.4075576603,3099.628094454788,22140.6521964498,278.7621808286884,691.8275508580026,16077.60432565202,3420.048088339591,74.52177329610872,921.1415024482698,2047.445276295794,29.57594194425547,19.59444230582,525.0143177262772,677.3160564003987,112.1021261377051,5353.959294235434,913.2329602031081,1003.625993161884,329.3509271031103,105.7435475394339,127.3957631998371,479.9984831300786,3.60212289741047,238.4023557577373,20.527036829063,120.9560949185593,137.5926550802278,28.18595438658694,134.232974404752,308.5110095421633,66.20627542382414,56.91716112578364,1494.648689259143,852.763465121986,19.20797353088695,41.3188766444031,133.1810834187401,0.1336079251094398,31.39179430946868,159.55278632017,1785.520952385216,26.57064980068442,408.5678748286035,1356.792558931427,228.2459564756806,884.48856615273,1154.458580575539,568.9623320049272,273.8018752742347,489.1830450008193,182.2820599474701,117.766054657311,23.15902892017137,100.4573242049047,26.77493872612009,454.887868463793,2484.729041565945,595.8172676415633,86.644941622592,503.8801095272421,1590.732551226776,641.9316275914907,3587.144812713558,0.0,136649.6596186139,0.0,22.07200029654307,3322.891662499833,105671.8560591217,-383.4680653050905,0.0,0.0,-275.7630164871138,0.0,0.0,0.0,-2.648616301972004,0.0,0.0,0.0,2112.046986955544,0.0
334,123.9238450014155,1.361035458661858,28.31350407719335,8.03497225411914,245.9185683605245,3.329321059480535,0.38033159522890286,0.1858308413193719,12.751597284308913,2.738509889960761,0.36792175665470184,0.0018764307903274653,0.1662777091814052,3.229593705820862,3.1617029445905647e-05,2.732553030157339e-05,4.7121901280350205,5.245468028961395,3868.175006873509,553.7293760430944,854.0129441996728,1664.415975855002,3103.531323324859,6406.239515102058,15314.15543794889,3597.151593179963,10395.44114302758,15734.03638883024,782.3115275633945,2081.345789071335,1549.837775552184,382.5850110482705,65.24369480962697,1475.152336010297,1228.382408706542,259.9215314553591,4011.223361067777,1676.053285332428,4336.445804516929,471.4309366645299,34.78956980690986,45.51918950399534,211.5605037144065,12.0894416832034,74.37898861959331,35.01684840429528,24.91512532329841,5.273823939855522,0.8904087578924256,21.95991468175698,19.21282875191986,909.311183585407,639.3872281214693,4756.929112554333,757.3726827775967,96.76950608335129,134.2475147983592,21.11644071042455,35.70227743467601,21.52047882489146,120.9187990145248,94.84690402179652,223.6864976331681,2597.983720143806,2033.688213009023,2098.441861122353,924.400254063846,214.5797614416834,462.3573311271748,6014.478021742115,467.9091301888857,98.2937060335949,43.83816818422491,3.295449267426516,38.233138101752,32.69307081900227,37.87329558751684,3579.808906224106,16334.4721497376,1540.118472769232,2.936416135236287,714.0254783139001,949.2294638612211,8082.116055130308,0.0002454354177524813,69323.74877305716,82.21695840131257,-0.7570418905786739,5445.5895415619,102701.5275088039,-514.4661403187613,0.0,0.0,-3581.690347835004,10.06845210113468,0.0,0.0,-382.2415484618219,14.49797537077492,0.0,0.0,811.5893114372233,3.865159140558029
335,7.008681982461593,0.5285505688176647,156.5758306215776,6.138845082327702,7.168617105808866,1.1605067314862396,0.04102694794249392,0.06477535161554254,4.44484452573375,0.9545667434179416,0.12824707128865595,0.0002024134447892099,0.01793662952055537,0.34838118764330656,1.1020798188594365e-05,9.524903513317213e-06,0.47562621965295293,0.004711444190082929,19903.39210393408,816.669000444775,63.59524088485772,1349.466988000489,1105.756683794328,6336.912717035289,1047.075008751512,4309.490540473547,4752.030892522237,1267.538014656898,44.56309752487783,593.0036395095109,294.1607761184096,25.07680592834063,3.890241436401222,161.9787932383966,56.83463003980848,42.44123613207986,651.0023646953605,608.6020037445381,286.5597833031236,81.43658615633984,5.119938753462373,9.306670231023991,128.9592988854299,1.363004028237611,120.9461517387196,21.65277326064055,47.86228858939229,234.2448514081069,0.814170186631508,6.650186523795547,506.9470645468938,5.329548262862312,2.370169250155591,1545.091841055619,261.868427092434,95.12041442018418,9.569032621451228,1.236266116524958,0.113621871994485,21.58232262818222,167.2175055301682,167.2722268303443,0.9807408127982192,391.8291038842883,2122.922887810178,103.2852872271347,1136.728571182785,142.6154942435063,75.39974903625445,48.04832672295955,208.0961357737804,35.43652616774606,349.7584014535288,3.429402198939775,152.8208233392496,1.182585697520446,361.8170798596341,1107.691971920628,420.7551655729572,451.1371978189613,1.50171493277974,880.9096960155989,1059.265470571814,19082.21576322065,0.0,16116.975572803,0.0,1887.48854437353,992.8006594152512,31093.82459719845,-348.6918457335134,0.0,0.0,-43.73389251589651,0.0,0.0,0.0,-15.32237591779774,0.0,0.0,0.0,-12.36241292963541,0.0
3361MV,416.8804727729897,33.85958696619497,626.432037035773,458.5898494939501,142.4395480926478,0.03527427197795902,0.7399258313811724,0.0007383315758846402,0.13510361503864626,0.029014607166747267,0.011694431278013803,0.003650550282909468,0.32348922295598515,6.283095692759063,0.20875664011071368,0.23666606693422212,0.15304976444059623,0.004628606508130745,1275.865994973082,311.8152470075912,229.3484400478477,321.3723611702301,672.6197950057478,8291.943657753844,161.9319938142754,213.0066547783897,164757.7723647527,2349.66599469816,137.5827923276141,225.78270117024,1032.325245805617,38.21966251069788,4.641127475932037,359.0037981180492,111.9108297990314,100.8903426175395,495.2299863171219,200.7615192948105,3654.249178837336,867.7649721752676,531.6870241347946,86.69597526088356,2188.185343034293,1.843603209525434,28.92914937638933,7.914036583049107,2446.040844805893,430.7799931740464,1.915215806751517,99.88358940285498,1685.721748624198,100.9512308699725,51.55834178871635,878.1046171490475,139.9067647659319,19.68553824012898,7.556367688989355,0.6188305330016972,0.006887424544448199,1.229759457735388,4.098563281934302,405.0611126971824,0.2404295374330102,19.50416745714302,1657.781532389701,359.8891266726025,4150.636668453042,915.4201806777288,157.3136432620662,232.0323524634907,519.5379513161157,57.6326611116458,962.754428259039,830.8221289782006,59.13063305745956,57.93993261166872,392.57929922963,8069.433551222564,1556.397764545748,42.68272443236722,597.5339034173116,3608.547683921711,377.7030626131535,161565.593240373,0.0,164471.5077855447,0.0,1.788849924932805,9431.945582646113,105279.6371896847,-507.05686779481,0.0,0.0,24674.99224661281,0.0,0.0,0.0,8253.766209821539,0.0,0.0,0.0,15577.89194218097,0.0
