"","technology","years","CAPEX","FOM","VOM","Fuel"
"425","Wind off",2027,2399.22742006433,83.1227923155064,0,0
"426","Wind off",2028,2302.5164234523,81.279978945215,0,0
"427","Wind off",2029,2211.15047040215,79.5976221475134,0,0
"428","Wind off",2030,2124.27285644073,78.0500039161981,0,0
"429","Wind off",2031,2076.54183447414,76.6171332384757,0,0
"430","Wind off",2032,2032.10531612425,75.2831625514832,0,0
"431","Wind off",2033,1990.53772925628,74.035316309924,0,0
"432","Wind off",2034,1951.49098338616,72.8631449439529,0,0
"433","Wind off",2035,1914.67673213515,71.7579923834902,0,0
"434","Wind off",2036,1879.85343781033,70.7126077408851,0,0
"435","Wind off",2037,1846.81675781492,69.7208567138938,0,0
"436","Wind off",2038,1815.39227904368,68.7775034744525,0,0
"437","Wind off",2039,1785.42994403943,67.8780433436023,0,0
"438","Wind off",2040,1756.79971716828,67.0185726913936,0,0
"439","Wind off",2041,1729.38817382582,66.1956865459008,0,0
"440","Wind off",2042,1703.09578637357,65.4063971178635,0,0
"441","Wind off",2043,1677.83474270094,64.6480683145854,0,0
"442","Wind off",2044,1653.52717670468,63.918362619467,0,0
"443","Wind off",2045,1630.10372073435,63.215197636863,0,0
"444","Wind off",2046,1607.50231216694,62.5367102658168,0,0
"445","Wind off",2047,1585.66720238446,61.8812269498705,0,0
"446","Wind off",2048,1564.5481283097,61.2472388068227,0,0
"447","Wind off",2049,1544.09961551649,60.6333807083114,0,0
"448","Wind off",2050,1524.28038860897,60.0384135795791,0,0
"449","Batteries",2019,1434.2856,35.85714,0,0
"450","Batteries",2020,1363.28423421537,34.0821058553841,0,0
"451","Batteries",2021,1249.567,31.239175,0,0
"452","Batteries",2022,1146.8358,28.670895,0,0
"453","Batteries",2023,1044.1046,26.102615,0,0
"454","Batteries",2024,941.3734,23.534335,0,0
"455","Batteries",2025,838.6422,20.966055,0,0
"456","Batteries",2026,785.301,19.632525,0,0
"457","Batteries",2027,727.0208,18.17552,0,0
"458","Batteries",2028,673.6796,16.84199,0,0
"459","Batteries",2029,620.3384,15.50846,0,0
"460","Batteries",2030,566.0094,14.150235,0,0
"461","Batteries",2031,556.1314,13.903285,0,0
"462","Batteries",2032,546.2534,13.656335,0,0
"463","Batteries",2033,532.4242,13.310605,0,0
"464","Batteries",2034,522.5462,13.063655,0,0
"465","Batteries",2035,511.6804,12.79201,0,0
"466","Batteries",2036,497.8512,12.44628,0,0
"467","Batteries",2037,487.9732,12.19933,0,0
"468","Batteries",2038,478.0952,11.95238,0,0
"469","Batteries",2039,468.2172,11.70543,0,0
"470","Batteries",2040,454.388,11.3597,0,0
"471","Batteries",2041,444.51,11.11275,0,0
"472","Batteries",2042,433.6442,10.841105,0,0
"473","Batteries",2043,423.7662,10.594155,0,0
"474","Batteries",2044,409.937,10.248425,0,0
"475","Batteries",2045,400.059,10.001475,0,0
"476","Batteries",2046,390.181,9.754525,0,0
"477","Batteries",2047,380.303,9.507575,0,0
"478","Batteries",2048,366.4738,9.161845,0,0
"479","Batteries",2049,356.5958,8.914895,0,0
"480","Batteries",2050,345.73,8.64325,0,0
