"","technology","years","CAPEX","FOM","VOM","Fuel"
"424","Wind off",2026,3319.96681930603,108.052923896005,0,0
"425","Wind off",2027,3252.19472484145,106.843167179186,0,0
"426","Wind off",2028,3188.26672852158,105.748809112696,0,0
"427","Wind off",2029,3127.51289602752,104.749738473228,0,0
"428","Wind off",2030,3069.42447185211,103.830682576093,0,0
"429","Wind off",2031,3041.07931777791,102.97976972204,0,0
"430","Wind off",2032,3014.69061065929,102.187588807085,0,0
"431","Wind off",2033,2990.00562371118,101.446553050451,0,0
"432","Wind off",2034,2966.81764276748,100.750456956111,0,0
"433","Wind off",2035,2944.95543280753,100.094160101127,0,0
"434","Wind off",2036,2924.27555623378,99.4733565327021,0,0
"435","Wind off",2037,2904.65666382403,98.8844033843074,0,0
"436","Wind off",2038,2885.995180039,98.3241913499396,0,0
"437","Wind off",2039,2868.20199298525,97.7900453178183,0,0
"438","Wind off",2040,2851.19988076544,97.279647110209,0,0
"439","Wind off",2041,2834.92148597227,96.7909746783502,0,0
"440","Wind off",2042,2819.30770393688,96.3222537181638,0,0
"441","Wind off",2043,2804.30638727794,95.8719187812151,0,0
"442","Wind off",2044,2789.87129506862,95.4385817290265,0,0
"443","Wind off",2045,2775.96123320374,95.0210059271624,0,0
"444","Wind off",2046,2762.53934568192,94.6180849697363,0,0
"445","Wind off",2047,2749.57252608512,94.2288250122066,0,0
"446","Wind off",2048,2737.03092559367,93.8523300021378,0,0
"447","Wind off",2049,2724.88753913701,93.487789255573,0,0
"448","Wind off",2050,2713.11785524634,93.1344669457174,0,0
"449","Batteries",2019,1434.2856,35.85714,0,0
"450","Batteries",2020,1363.28423421537,34.0821058553841,0,0
"451","Batteries",2021,1317.7252,32.94313,0,0
"452","Batteries",2022,1278.2132,31.95533,0,0
"453","Batteries",2023,1243.6402,31.091005,0,0
"454","Batteries",2024,1205.116,30.1279,0,0
"455","Batteries",2025,1166.5918,29.164795,0,0
"456","Batteries",2026,1129.45052,28.236263,0,0
"457","Batteries",2027,1092.30924,27.307731,0,0
"458","Batteries",2028,1055.16796,26.379199,0,0
"459","Batteries",2029,1018.02668,25.450667,0,0
"460","Batteries",2030,980.8854,24.522135,0,0
"461","Batteries",2031,980.8854,24.522135,0,0
"462","Batteries",2032,980.8854,24.522135,0,0
"463","Batteries",2033,980.8854,24.522135,0,0
"464","Batteries",2034,980.8854,24.522135,0,0
"465","Batteries",2035,980.8854,24.522135,0,0
"466","Batteries",2036,980.8854,24.522135,0,0
"467","Batteries",2037,980.8854,24.522135,0,0
"468","Batteries",2038,980.8854,24.522135,0,0
"469","Batteries",2039,980.8854,24.522135,0,0
"470","Batteries",2040,980.8854,24.522135,0,0
"471","Batteries",2041,980.8854,24.522135,0,0
"472","Batteries",2042,980.8854,24.522135,0,0
"473","Batteries",2043,980.8854,24.522135,0,0
"474","Batteries",2044,980.8854,24.522135,0,0
"475","Batteries",2045,980.8854,24.522135,0,0
"476","Batteries",2046,980.8854,24.522135,0,0
"477","Batteries",2047,980.8854,24.522135,0,0
"478","Batteries",2048,980.8854,24.522135,0,0
"479","Batteries",2049,980.8854,24.522135,0,0
"480","Batteries",2050,980.8854,24.522135,0,0
