"","technology","years","CAPEX","FOM","VOM","Fuel"
"418","Wind off",2020,3592.2699227799,111.496061230678,0,0
"419","Wind off",2021,3392.95347661936,106.554509746361,0,0
"420","Wind off",2022,3230.56566699636,102.721544633816,0,0
"421","Wind off",2023,3091.536009556,99.589784104146,0,0
"422","Wind off",2024,2968.62559467202,96.9419183048737,0,0
"423","Wind off",2025,2857.51343839935,94.6482326198292,0,0
"424","Wind off",2026,2755.41241749653,92.6250584619306,0,0
"425","Wind off",2027,2660.41950378023,90.8152675072837,0,0
"426","Wind off",2028,2571.17734470275,89.1781124476423,0,0
"427","Wind off",2029,2486.68372134378,87.6835069776138,0,0
"428","Wind off",2030,2406.17753760671,86.3086032252113,0,0
"429","Wind off",2031,2363.7733064598,85.0356411783416,0,0
"430","Wind off",2032,2324.29591172076,83.8505418650684,0,0
"431","Wind off",2033,2287.36727518324,82.741955493297,0,0
"432","Wind off",2034,2252.67815332512,81.7005986670966,0,0
"433","Wind off",2035,2219.97237927651,80.7187813353985,0,0
"434","Wind off",2036,2189.0353709954,79.7900618109457,0,0
"435","Wind off",2037,2159.68559055633,78.9089903807516,0,0
"436","Wind off",2038,2131.76808938864,78.0709155361262,0,0
"437","Wind off",2039,2105.14955647496,77.2718353211101,0,0
"438","Wind off",2040,2079.71446818201,76.508281751573,0,0
"439","Wind off",2041,2055.36205811209,75.7772298510817,0,0
"440","Wind off",2042,2032.00390592943,75.0760252682061,0,0
"441","Wind off",2043,2009.56199937113,74.4023260986791,0,0
"442","Wind off",2044,1987.96716220536,73.7540556931831,0,0
"443","Wind off",2045,1967.15776822422,73.1293640518094,0,0
"444","Wind off",2046,1947.07868100482,72.5265959960103,0,0
"445","Wind off",2047,1927.68037348518,71.9442647385362,0,0
"446","Wind off",2048,1908.91819195674,71.3810297887164,0,0
"447","Wind off",2049,1890.75173694766,70.8356783667649,0,0
"448","Wind off",2050,1873.14433940381,70.3071096788948,0,0
"449","Batteries",2019,1434.2856,35.85714,0,0
"450","Batteries",2020,1363.28423421537,34.0821058553841,0,0
"451","Batteries",2021,1281.81306483994,32.0453266209986,0,0
"452","Batteries",2022,1200.34189546452,30.0085473866131,0,0
"453","Batteries",2023,1118.8707260891,27.9717681522276,0,0
"454","Batteries",2024,1037.39955671368,25.9349889178421,0,0
"455","Batteries",2025,955.928387338264,23.8982096834566,0,0
"456","Batteries",2026,921.56147421097,23.0390368552742,0,0
"457","Batteries",2027,887.194561083675,22.1798640270919,0,0
"458","Batteries",2028,852.827647956381,21.3206911989095,0,0
"459","Batteries",2029,818.460734829086,20.4615183707272,0,0
"460","Batteries",2030,784.093821701792,19.6023455425448,0,0
"461","Batteries",2031,774.292648930519,19.357316223263,0,0
"462","Batteries",2032,764.491476159247,19.1122869039812,0,0
"463","Batteries",2033,754.690303387975,18.8672575846994,0,0
"464","Batteries",2034,744.889130616702,18.6222282654176,0,0
"465","Batteries",2035,735.08795784543,18.3771989461357,0,0
"466","Batteries",2036,725.286785074157,18.1321696268539,0,0
"467","Batteries",2037,715.485612302885,17.8871403075721,0,0
"468","Batteries",2038,705.684439531612,17.6421109882903,0,0
"469","Batteries",2039,695.88326676034,17.3970816690085,0,0
"470","Batteries",2040,686.082093989067,17.1520523497267,0,0
"471","Batteries",2041,676.280921217795,16.9070230304449,0,0
"472","Batteries",2042,666.479748446523,16.6619937111631,0,0
"473","Batteries",2043,656.67857567525,16.4169643918812,0,0
"474","Batteries",2044,646.877402903978,16.1719350725994,0,0
"475","Batteries",2045,637.076230132705,15.9269057533176,0,0
"476","Batteries",2046,627.275057361433,15.6818764340358,0,0
"477","Batteries",2047,617.47388459016,15.436847114754,0,0
"478","Batteries",2048,607.672711818888,15.1918177954722,0,0
"479","Batteries",2049,597.871539047616,14.9467884761904,0,0
"480","Batteries",2050,588.070366276344,14.7017591569086,0,0
