"Dim1","Dim2","Dim3","Dim4","Val"
"p36","p38","2026","AC",2518.032
"p36","p38","2028","AC",2518.032
"p36","p38","2030","AC",2518.032
"p36","p38","2032","AC",2518.032
"p36","p38","2034","AC",2518.032
"p36","p38","2036","AC",2518.032
"p36","p38","2038","AC",2518.032
"p36","p38","2040","AC",2518.032
"p36","p38","2042","AC",2518.032
"p36","p38","2044","AC",2518.032
"p36","p38","2046","AC",2518.032
"p36","p38","2048","AC",2518.032
"p36","p38","2050","AC",2523.64869689962
"p37","p38","2010","AC",206.327
"p37","p38","2012","AC",206.327
"p37","p38","2014","AC",206.327
"p37","p38","2016","AC",206.327
"p37","p38","2018","AC",206.327
"p37","p38","2020","AC",206.327
"p37","p38","2022","AC",206.327
"p37","p38","2024","AC",206.327
"p37","p38","2026","AC",206.327
"p37","p38","2028","AC",206.327057
"p37","p38","2030","AC",206.327057
"p37","p38","2032","AC",206.469053207047
"p37","p38","2034","AC",207.234921812147
"p37","p38","2036","AC",207.234921812147
"p37","p38","2038","AC",207.234921812147
"p37","p38","2040","AC",207.234921812147
"p37","p38","2042","AC",207.234921812147
"p37","p38","2044","AC",226.724036561065
"p37","p38","2046","AC",343.390499265028
"p37","p38","2048","AC",529.505655666637
"p37","p38","2050","AC",915.806570573826
"p37","p42","2010","AC",647.244
"p37","p42","2012","AC",647.244
"p37","p42","2014","AC",647.244
"p37","p42","2016","AC",647.244
"p37","p42","2018","AC",647.244
"p37","p42","2020","AC",647.244
"p37","p42","2022","AC",647.244
"p37","p42","2024","AC",647.244
"p37","p42","2026","AC",647.244
"p37","p42","2028","AC",647.244
"p37","p42","2030","AC",647.244
"p37","p42","2032","AC",647.244
"p37","p42","2034","AC",647.244
"p37","p42","2036","AC",650.567408210263
"p37","p42","2038","AC",652.197588110874
"p37","p42","2040","AC",652.197588110874
"p37","p42","2042","AC",652.197588110874
"p37","p42","2044","AC",656.925858561043
"p37","p42","2046","AC",683.128238515885
"p37","p42","2048","AC",720.4395806652
"p37","p42","2050","AC",876.123682224849
"p37","p43","2010","AC",1678.682
"p37","p43","2010","DC",1500
"p37","p43","2012","AC",1678.682
"p37","p43","2012","DC",1500
"p37","p43","2014","AC",1678.682
"p37","p43","2014","DC",1500
"p37","p43","2016","AC",2080.682
"p37","p43","2016","DC",1500
"p37","p43","2018","AC",2080.682
"p37","p43","2018","DC",1500
"p37","p43","2020","AC",2080.682
"p37","p43","2020","DC",1500
"p37","p43","2022","AC",2080.682
"p37","p43","2022","DC",1500
"p37","p43","2024","AC",2080.682
"p37","p43","2024","DC",1500
"p37","p43","2026","AC",2080.682
"p37","p43","2026","DC",1500
"p37","p43","2028","AC",2080.682
"p37","p43","2028","DC",1500
"p37","p43","2030","AC",2080.682
"p37","p43","2030","DC",1500
"p37","p43","2032","AC",2080.682
"p37","p43","2032","DC",1500
"p37","p43","2034","AC",2080.682
"p37","p43","2034","DC",1500
"p37","p43","2036","AC",2080.682
"p37","p43","2036","DC",1500
"p37","p43","2038","AC",2080.682
"p37","p43","2038","DC",1500
"p37","p43","2040","AC",2080.682
"p37","p43","2040","DC",1500
"p37","p43","2042","AC",2080.682
"p37","p43","2042","DC",1500
"p37","p43","2044","AC",2080.682
"p37","p43","2044","DC",1500
"p37","p43","2046","AC",2080.682
"p37","p43","2046","DC",1500
"p37","p43","2048","AC",2080.682
"p37","p43","2048","DC",1500
"p37","p43","2050","AC",2080.682
"p37","p43","2050","DC",1500
"p38","p39","2010","AC",314.587
"p38","p39","2012","AC",314.587
"p38","p39","2014","AC",314.587
"p38","p39","2016","AC",314.587
"p38","p39","2018","AC",314.587
"p38","p39","2020","AC",314.587
"p38","p39","2022","AC",314.587
"p38","p39","2024","AC",314.587
"p38","p39","2026","AC",314.587
"p38","p39","2028","AC",314.587
"p38","p39","2030","AC",314.587
"p38","p39","2032","AC",314.587
"p38","p39","2034","AC",314.587
"p38","p39","2036","AC",314.587
"p38","p39","2038","AC",314.587
"p38","p39","2040","AC",314.587
"p38","p39","2042","AC",314.587
"p38","p39","2044","AC",314.587
"p38","p39","2046","AC",314.587
"p38","p39","2048","AC",314.587
"p38","p39","2050","AC",314.587
"p38","p40","2010","AC",733.822
"p38","p40","2012","AC",733.822
"p38","p40","2014","AC",733.822
"p38","p40","2016","AC",733.822
"p38","p40","2018","AC",733.822
"p38","p40","2020","AC",733.822
"p38","p40","2022","AC",733.822
"p38","p40","2024","AC",733.822
"p38","p40","2026","AC",733.822
"p38","p40","2028","AC",733.822
"p38","p40","2030","AC",733.822
"p38","p40","2032","AC",733.851246208403
"p38","p40","2034","AC",737.680909807973
"p38","p40","2036","AC",737.680909807973
"p38","p40","2038","AC",737.680909807973
"p38","p40","2040","AC",737.789909807973
"p38","p40","2042","AC",737.849909807973
"p38","p40","2044","AC",772.07252662666
"p38","p40","2046","AC",1003.23849139057
"p38","p40","2048","AC",1278.98371124607
"p38","p40","2050","AC",1904.49980591571
"p38","p43","2010","AC",84.395
"p38","p43","2012","AC",84.395
"p38","p43","2014","AC",84.395
"p38","p43","2016","AC",84.395
"p38","p43","2018","AC",84.395
"p38","p43","2020","AC",84.395
"p38","p43","2022","AC",84.395
"p38","p43","2024","AC",84.395
"p38","p43","2026","AC",84.3998232373388
"p38","p43","2028","AC",84.3998232373388
"p38","p43","2030","AC",84.4368232373388
"p38","p43","2032","AC",84.4368232373388
"p38","p43","2034","AC",84.4368232373388
"p38","p43","2036","AC",84.4368232373388
"p38","p43","2038","AC",84.4368232373388
"p38","p43","2040","AC",84.439823237339
"p38","p43","2042","AC",84.439823237339
"p38","p43","2044","AC",84.439823237339
"p38","p43","2046","AC",84.5088706452283
"p38","p43","2048","AC",84.6392093025801
"p38","p43","2050","AC",84.9078154938123
"p38","p44","2010","AC",1147.3
"p38","p44","2012","AC",1147.3
"p38","p44","2014","AC",1147.3
"p38","p44","2016","AC",1637.3
"p38","p44","2018","AC",1637.3
"p38","p44","2020","AC",1637.3
"p38","p44","2022","AC",1637.3
"p38","p44","2024","AC",1637.3
"p38","p44","2026","AC",1637.3
"p38","p44","2028","AC",1637.301
"p38","p44","2030","AC",1637.301
"p38","p44","2032","AC",1637.301
"p38","p44","2034","AC",1637.301
"p38","p44","2036","AC",1637.301
"p38","p44","2038","AC",1637.301
"p38","p44","2040","AC",1637.301
"p38","p44","2042","AC",1637.301
"p38","p44","2044","AC",1637.301
"p38","p44","2046","AC",1637.301
"p38","p44","2048","AC",1637.301
"p38","p44","2050","AC",1637.301
"p38","p45","2010","AC",1494.105
"p38","p45","2012","AC",1494.105
"p38","p45","2014","AC",1494.105
"p38","p45","2016","AC",1494.105
"p38","p45","2018","AC",1494.105
"p38","p45","2020","AC",1494.105
"p38","p45","2022","AC",1494.105
"p38","p45","2024","AC",1494.105
"p38","p45","2026","AC",1494.13317676266
"p38","p45","2028","AC",1494.13317676266
"p38","p45","2030","AC",1494.14417676266
"p38","p45","2032","AC",1494.53108740857
"p38","p45","2034","AC",1494.53108740857
"p38","p45","2036","AC",1494.62011264089
"p38","p45","2038","AC",1495.00278027632
"p38","p45","2040","AC",1495.00278027632
"p38","p45","2042","AC",1495.00278027632
"p38","p45","2044","AC",1495.00278027632
"p38","p45","2046","AC",1495.00278027632
"p38","p45","2048","AC",1495.08174312964
"p38","p45","2050","AC",1495.08174312964
"p39","p40","2010","AC",2750.307
"p39","p40","2012","AC",2750.307
"p39","p40","2014","AC",2750.307
"p39","p40","2016","AC",2750.307
"p39","p40","2018","AC",2750.307
"p39","p40","2020","AC",2750.307
"p39","p40","2022","AC",2750.307
"p39","p40","2024","AC",2750.307
"p39","p40","2026","AC",2750.307
"p39","p40","2028","AC",2750.307
"p39","p40","2030","AC",2750.307
"p39","p40","2032","AC",2750.307
"p39","p40","2034","AC",2750.307
"p39","p40","2036","AC",2750.307
"p39","p40","2038","AC",2750.307
"p39","p40","2040","AC",2750.307
"p39","p40","2042","AC",2750.307
"p39","p40","2044","AC",2750.307
"p39","p40","2046","AC",2750.307
"p39","p40","2048","AC",2750.307
"p39","p40","2050","AC",2750.307
"p40","p41","2010","AC",1733.566
"p40","p41","2012","AC",1733.566
"p40","p41","2014","AC",1733.566
"p40","p41","2016","AC",1733.566
"p40","p41","2018","AC",1733.566
"p40","p41","2020","AC",1733.566
"p40","p41","2022","AC",1733.566
"p40","p41","2024","AC",1733.566
"p40","p41","2026","AC",1767.31494907483
"p40","p41","2028","AC",1768.20322954789
"p40","p41","2030","AC",1768.67808593308
"p40","p41","2032","AC",1768.73168785987
"p40","p41","2034","AC",1770.81321237802
"p40","p41","2036","AC",1771.17501904469
"p40","p41","2038","AC",1993.37015941297
"p40","p41","2040","AC",2406.51764559942
"p40","p41","2042","AC",3013.06851792271
"p40","p41","2044","AC",3033.20735421794
"p40","p41","2046","AC",3053.91846290175
"p40","p41","2048","AC",3081.57283658243
"p40","p41","2050","AC",3262.4595594223
"p40","p45","2010","AC",781.058
"p40","p45","2012","AC",781.058
"p40","p45","2014","AC",781.058
"p40","p45","2016","AC",781.058
"p40","p45","2018","AC",781.058
"p40","p45","2020","AC",781.058
"p40","p45","2022","AC",781.058
"p40","p45","2024","AC",781.058
"p40","p45","2026","AC",781.058
"p40","p45","2028","AC",781.058
"p40","p45","2030","AC",781.058
"p40","p45","2032","AC",781.058
"p40","p45","2034","AC",781.058
"p40","p45","2036","AC",781.058
"p40","p45","2038","AC",781.058
"p40","p45","2040","AC",1414.68604491997
"p40","p45","2042","AC",1414.68604491997
"p40","p45","2044","AC",1414.68604491997
"p40","p45","2046","AC",1414.68604491997
"p40","p45","2048","AC",1414.70129603107
"p40","p45","2050","AC",1414.83025348765
"p40","p52","2010","AC",622.124
"p40","p52","2012","AC",622.124
"p40","p52","2014","AC",622.124
"p40","p52","2016","AC",622.124
"p40","p52","2018","AC",622.124
"p40","p52","2020","AC",622.124
"p40","p52","2022","AC",622.124
"p40","p52","2024","AC",622.124
"p40","p52","2026","AC",622.124
"p40","p52","2028","AC",622.124
"p40","p52","2030","AC",622.124
"p40","p52","2032","AC",622.156253864164
"p40","p52","2034","AC",622.563801299892
"p40","p52","2036","AC",622.563801299892
"p40","p52","2038","AC",622.563801299892
"p40","p52","2040","AC",622.563801299892
"p40","p52","2042","AC",622.67472812916
"p40","p52","2044","AC",639.196515616822
"p40","p52","2046","AC",698.489382094075
"p40","p52","2048","AC",732.137290747528
"p40","p52","2050","AC",973.005162846592
"p40","p53","2012","AC",514
"p40","p53","2014","AC",514
"p40","p53","2016","AC",514
"p40","p53","2018","AC",514
"p40","p53","2020","AC",514
"p40","p53","2022","AC",514
"p40","p53","2024","AC",514
"p40","p53","2026","AC",514
"p40","p53","2028","AC",514
"p40","p53","2030","AC",514
"p40","p53","2032","AC",514
"p40","p53","2034","AC",514
"p40","p53","2036","AC",514
"p40","p53","2038","AC",514
"p40","p53","2040","AC",514
"p40","p53","2042","AC",514
"p40","p53","2044","AC",514
"p40","p53","2046","AC",514
"p40","p53","2048","AC",514
"p40","p53","2050","AC",514
"p41","p45","2010","AC",2798.112
"p41","p45","2012","AC",2798.112
"p41","p45","2014","AC",2798.112
"p41","p45","2016","AC",2798.112
"p41","p45","2018","AC",2798.112
"p41","p45","2020","AC",2798.112
"p41","p45","2022","AC",2798.112
"p41","p45","2024","AC",2798.112
"p41","p45","2026","AC",2798.112
"p41","p45","2028","AC",2798.112
"p41","p45","2030","AC",2798.112
"p41","p45","2032","AC",2798.112
"p41","p45","2034","AC",2798.112
"p41","p45","2036","AC",2798.112
"p41","p45","2038","AC",2798.112
"p41","p45","2040","AC",2798.112
"p41","p45","2042","AC",4368.800725
"p41","p45","2044","AC",4368.800725
"p41","p45","2046","AC",4368.800725
"p41","p45","2048","AC",4368.800725
"p41","p45","2050","AC",4368.800725
"p41","p53","2010","AC",332.743
"p41","p53","2012","AC",332.743
"p41","p53","2014","AC",332.743
"p41","p53","2016","AC",332.743
"p41","p53","2018","AC",332.743
"p41","p53","2020","AC",332.743
"p41","p53","2022","AC",332.743
"p41","p53","2024","AC",332.743
"p41","p53","2026","AC",332.743
"p41","p53","2028","AC",332.743
"p41","p53","2030","AC",332.743
"p41","p53","2032","AC",332.743
"p41","p53","2034","AC",332.743
"p41","p53","2036","AC",332.743
"p41","p53","2038","AC",332.743
"p41","p53","2040","AC",332.743
"p41","p53","2042","AC",332.743
"p41","p53","2044","AC",332.743
"p41","p53","2046","AC",332.743
"p41","p53","2048","AC",332.743
"p41","p53","2050","AC",332.743
"p41","p54","2010","AC",1923.009
"p41","p54","2012","AC",1923.009
"p41","p54","2014","AC",1923.009
"p41","p54","2016","AC",1923.009
"p41","p54","2018","AC",2588.009
"p41","p54","2020","AC",2588.009
"p41","p54","2022","AC",2588.009
"p41","p54","2024","AC",2588.009
"p41","p54","2026","AC",2588.009
"p41","p54","2028","AC",2588.009
"p41","p54","2030","AC",2588.009
"p41","p54","2032","AC",2588.009
"p41","p54","2034","AC",2588.009
"p41","p54","2036","AC",2588.009
"p41","p54","2038","AC",2588.009
"p41","p54","2040","AC",2588.009
"p41","p54","2042","AC",3222.58754209682
"p41","p54","2044","AC",3230.55973667737
"p41","p54","2046","AC",3230.55973667737
"p41","p54","2048","AC",3244.95110225248
"p41","p54","2050","AC",3244.95110225248
"p41","p70","2010","AC",819.408
"p41","p70","2012","AC",819.408
"p41","p70","2014","AC",819.408
"p41","p70","2016","AC",819.408
"p41","p70","2018","AC",819.408
"p41","p70","2020","AC",819.408
"p41","p70","2022","AC",819.408
"p41","p70","2024","AC",819.408
"p41","p70","2026","AC",831.897709754675
"p41","p70","2028","AC",2396.10895192376
"p41","p70","2030","AC",2396.93238816597
"p41","p70","2032","AC",2396.93438816597
"p41","p70","2034","AC",2397.26230551739
"p41","p70","2036","AC",2398.03177965926
"p41","p70","2038","AC",2768.0711990974
"p41","p70","2040","AC",2768.0711990974
"p41","p70","2042","AC",3687.84638718536
"p41","p70","2044","AC",3735.0057813887
"p41","p70","2046","AC",3755.71689007251
"p41","p70","2048","AC",3782.14864601132
"p41","p70","2050","AC",3910.99871695778
"p42","p43","2010","AC",2296.634
"p42","p43","2012","AC",2296.634
"p42","p43","2014","AC",2296.634
"p42","p43","2016","AC",2296.634
"p42","p43","2018","AC",2296.634
"p42","p43","2020","AC",2950.634
"p42","p43","2022","AC",2950.634
"p42","p43","2024","AC",2950.634
"p42","p43","2026","AC",2950.634
"p42","p43","2028","AC",2950.634
"p42","p43","2030","AC",2950.634
"p42","p43","2032","AC",2950.634
"p42","p43","2034","AC",2950.634
"p42","p43","2036","AC",2950.634
"p42","p43","2038","AC",2950.634
"p42","p43","2040","AC",2950.634
"p42","p43","2042","AC",2950.634
"p42","p43","2044","AC",2950.634
"p42","p43","2046","AC",2950.634
"p42","p43","2048","AC",2950.634
"p42","p43","2050","AC",2950.634
"p43","p44","2010","AC",947.23
"p43","p44","2012","AC",947.23
"p43","p44","2014","AC",947.23
"p43","p44","2016","AC",1562.23
"p43","p44","2018","AC",1562.23
"p43","p44","2020","AC",1562.23
"p43","p44","2022","AC",1562.23
"p43","p44","2024","AC",1562.23
"p43","p44","2026","AC",1563.9520338983
"p43","p44","2028","AC",1564.44423247987
"p43","p44","2030","AC",1564.44423247987
"p43","p44","2032","AC",1564.44423247987
"p43","p44","2034","AC",1564.44423247987
"p43","p44","2036","AC",1564.44423247987
"p43","p44","2038","AC",1564.44423247987
"p43","p44","2040","AC",1564.44423247987
"p43","p44","2042","AC",1564.44423247987
"p43","p44","2044","AC",1564.44423247987
"p43","p44","2046","AC",1564.44423247987
"p43","p44","2048","AC",1564.44423247987
"p43","p44","2050","AC",1564.44423247987
"p43","p46","2010","AC",1554.97
"p43","p46","2012","AC",1554.97
"p43","p46","2014","AC",2393.97
"p43","p46","2016","AC",2393.97
"p43","p46","2018","AC",2393.97
"p43","p46","2020","AC",2393.97
"p43","p46","2022","AC",2393.97
"p43","p46","2024","AC",2393.97
"p43","p46","2026","AC",2393.97
"p43","p46","2028","AC",2393.97
"p43","p46","2030","AC",2393.97
"p43","p46","2032","AC",2393.97
"p43","p46","2034","AC",2393.97
"p43","p46","2036","AC",2393.97
"p43","p46","2038","AC",2393.97
"p43","p46","2040","AC",2393.97
"p43","p46","2042","AC",2393.97
"p43","p46","2044","AC",2393.97
"p43","p46","2046","AC",2394.01827627832
"p43","p46","2048","AC",2394.18802516722
"p43","p46","2050","AC",2394.18802516722
"p43","p68","2010","AC",1959.943
"p43","p68","2012","AC",1959.943
"p43","p68","2014","AC",1959.943
"p43","p68","2016","AC",1959.943
"p43","p68","2018","AC",1959.943
"p43","p68","2020","AC",1959.943
"p43","p68","2022","AC",1959.943
"p43","p68","2024","AC",1959.943
"p43","p68","2026","AC",2286.37576636014
"p43","p68","2028","AC",2288.83785992014
"p43","p68","2030","AC",2941.57008384864
"p43","p68","2032","AC",2943.51365586606
"p43","p68","2034","AC",3196.34979985638
"p43","p68","2036","AC",3198.70890463766
"p43","p68","2038","AC",3207.8289229704
"p43","p68","2040","AC",3382.09779388855
"p43","p68","2042","AC",3518.03049349459
"p43","p68","2044","AC",3567.68377226109
"p43","p68","2046","AC",4040.20477182353
"p43","p68","2048","AC",4321.71861346792
"p43","p68","2050","AC",4737.04531782756
"p44","p45","2010","AC",64.588
"p44","p45","2012","AC",64.588
"p44","p45","2014","AC",64.588
"p44","p45","2016","AC",64.588
"p44","p45","2018","AC",64.588
"p44","p45","2020","AC",64.588
"p44","p45","2022","AC",64.588
"p44","p45","2024","AC",64.588
"p44","p45","2026","AC",64.588
"p44","p45","2028","AC",64.588
"p44","p45","2030","AC",64.588
"p44","p45","2032","AC",64.588
"p44","p45","2034","AC",64.588
"p44","p45","2036","AC",64.588
"p44","p45","2038","AC",64.588
"p44","p45","2040","AC",64.588
"p44","p45","2042","AC",64.588
"p44","p45","2044","AC",64.588
"p44","p45","2046","AC",64.588
"p44","p45","2048","AC",64.588
"p44","p45","2050","AC",64.588
"p44","p68","2010","AC",202.764
"p44","p68","2012","AC",202.764
"p44","p68","2014","AC",202.764
"p44","p68","2016","AC",202.764
"p44","p68","2018","AC",202.764
"p44","p68","2020","AC",202.764
"p44","p68","2022","AC",202.764
"p44","p68","2024","AC",202.764
"p44","p68","2026","AC",202.764
"p44","p68","2028","AC",202.764
"p44","p68","2030","AC",202.764
"p44","p68","2032","AC",202.764
"p44","p68","2034","AC",202.764
"p44","p68","2036","AC",202.764
"p44","p68","2038","AC",202.764
"p44","p68","2040","AC",202.764
"p44","p68","2042","AC",202.764
"p44","p68","2044","AC",202.764
"p44","p68","2046","AC",202.764
"p44","p68","2048","AC",202.764
"p44","p68","2050","AC",202.764
"p45","p54","2010","AC",429.204
"p45","p54","2012","AC",429.204
"p45","p54","2014","AC",429.204
"p45","p54","2016","AC",429.204
"p45","p54","2018","AC",429.204
"p45","p54","2020","AC",429.204
"p45","p54","2022","AC",429.204
"p45","p54","2024","AC",429.204
"p45","p54","2026","AC",429.204
"p45","p54","2028","AC",429.204
"p45","p54","2030","AC",429.204
"p45","p54","2032","AC",429.204
"p45","p54","2034","AC",429.204
"p45","p54","2036","AC",429.204
"p45","p54","2038","AC",429.204
"p45","p54","2040","AC",429.204
"p45","p54","2042","AC",429.204
"p45","p54","2044","AC",429.204
"p45","p54","2046","AC",429.204
"p45","p54","2048","AC",429.282962853324
"p45","p54","2050","AC",429.282962853324
"p45","p68","2010","AC",362.377
"p45","p68","2012","AC",362.377
"p45","p68","2014","AC",362.377
"p45","p68","2016","AC",1066.377
"p45","p68","2018","AC",1066.377
"p45","p68","2020","AC",1066.377
"p45","p68","2022","AC",1066.377
"p45","p68","2024","AC",1066.377
"p45","p68","2026","AC",1066.377
"p45","p68","2028","AC",1066.377
"p45","p68","2030","AC",1066.377
"p45","p68","2032","AC",1066.377
"p45","p68","2034","AC",1066.377
"p45","p68","2036","AC",1066.377
"p45","p68","2038","AC",1066.377
"p45","p68","2040","AC",1066.377
"p45","p68","2042","AC",1066.675275
"p45","p68","2044","AC",1066.675275
"p45","p68","2046","AC",1066.675275
"p45","p68","2048","AC",1066.75423785332
"p45","p68","2050","AC",1066.86913894714
"p45","p69","2010","AC",188.4
"p45","p69","2012","AC",188.4
"p45","p69","2014","AC",188.4
"p45","p69","2016","AC",836.4
"p45","p69","2018","AC",836.4
"p45","p69","2020","AC",836.4
"p45","p69","2022","AC",836.4
"p45","p69","2024","AC",836.4
"p45","p69","2026","AC",836.569
"p45","p69","2028","AC",836.778129097035
"p45","p69","2030","AC",837.016048067334
"p45","p69","2032","AC",837.194905028024
"p45","p69","2034","AC",837.330745460024
"p45","p69","2036","AC",837.410312140312
"p45","p69","2038","AC",837.692491457684
"p45","p69","2040","AC",837.782491457684
"p45","p69","2042","AC",838.068491457684
"p45","p69","2044","AC",838.39660674392
"p45","p69","2046","AC",865.774035254643
"p45","p69","2048","AC",1006.02956599534
"p45","p69","2050","AC",1330.8458486158
"p45","p70","2010","AC",2277.883
"p45","p70","2012","AC",2277.883
"p45","p70","2014","AC",2277.883
"p45","p70","2016","AC",2277.883
"p45","p70","2018","AC",2277.883
"p45","p70","2020","AC",2277.883
"p45","p70","2022","AC",2277.883
"p45","p70","2024","AC",2277.883
"p45","p70","2026","AC",2278.33682323734
"p45","p70","2028","AC",2278.33682323734
"p45","p70","2030","AC",2978.04320703972
"p45","p70","2032","AC",2978.38444230023
"p45","p70","2034","AC",2978.38444230023
"p45","p70","2036","AC",2978.39241706791
"p45","p70","2038","AC",2978.39241706791
"p45","p70","2040","AC",2978.39241706791
"p45","p70","2042","AC",2978.39241706791
"p45","p70","2044","AC",2978.79496362791
"p45","p70","2046","AC",3560.66355545926
"p45","p70","2048","AC",4114.49929230402
"p45","p70","2050","AC",4599.06815482622
"p46","p68","2010","AC",66.64
"p46","p68","2012","AC",66.64
"p46","p68","2014","AC",66.64
"p46","p68","2016","AC",66.64
"p46","p68","2018","AC",66.64
"p46","p68","2020","AC",66.64
"p46","p68","2022","AC",66.64
"p46","p68","2024","AC",66.64
"p46","p68","2026","AC",66.661
"p46","p68","2028","AC",66.661
"p46","p68","2030","AC",66.661
"p46","p68","2032","AC",66.661
"p46","p68","2034","AC",66.661
"p46","p68","2036","AC",66.661
"p46","p68","2038","AC",66.661
"p46","p68","2040","AC",66.661
"p46","p68","2042","AC",66.661
"p46","p68","2044","AC",66.661
"p46","p68","2046","AC",66.661
"p46","p68","2048","AC",66.6762511110992
"p46","p68","2050","AC",66.7720498980692
"p46","p74","2010","AC",10.639
"p46","p74","2012","AC",10.639
"p46","p74","2014","AC",10.639
"p46","p74","2016","AC",10.639
"p46","p74","2018","AC",10.639
"p46","p74","2020","AC",10.639
"p46","p74","2022","AC",10.639
"p46","p74","2024","AC",10.639
"p46","p74","2026","AC",10.639
"p46","p74","2028","AC",10.639
"p46","p74","2030","AC",10.639
"p46","p74","2032","AC",10.639
"p46","p74","2034","AC",10.639
"p46","p74","2036","AC",10.639
"p46","p74","2038","AC",10.639
"p46","p74","2040","AC",10.639
"p46","p74","2042","AC",10.639
"p46","p74","2044","AC",10.639
"p46","p74","2046","AC",10.639
"p46","p74","2048","AC",10.639
"p46","p74","2050","AC",10.639
"p46","p75","2010","AC",154.159
"p46","p75","2012","AC",154.159
"p46","p75","2014","AC",154.159
"p46","p75","2016","AC",154.159
"p46","p75","2018","AC",154.159
"p46","p75","2020","AC",154.159
"p46","p75","2022","AC",154.159
"p46","p75","2024","AC",154.159
"p46","p75","2026","AC",154.159
"p46","p75","2028","AC",154.159
"p46","p75","2030","AC",154.159
"p46","p75","2032","AC",154.159
"p46","p75","2034","AC",154.159
"p46","p75","2036","AC",154.159
"p46","p75","2038","AC",154.159
"p46","p75","2040","AC",154.159
"p46","p75","2042","AC",154.159
"p46","p75","2044","AC",154.159
"p46","p75","2046","AC",154.159
"p46","p75","2048","AC",154.159
"p46","p75","2050","AC",154.159
"p46","p76","2010","AC",241.565
"p46","p76","2012","AC",241.565
"p46","p76","2014","AC",241.565
"p46","p76","2016","AC",241.565
"p46","p76","2018","AC",241.565
"p46","p76","2020","AC",241.565
"p46","p76","2022","AC",241.565
"p46","p76","2024","AC",241.565
"p46","p76","2026","AC",241.565
"p46","p76","2028","AC",241.565
"p46","p76","2030","AC",241.565
"p46","p76","2032","AC",241.565
"p46","p76","2034","AC",241.565
"p46","p76","2036","AC",241.565
"p46","p76","2038","AC",241.565
"p46","p76","2040","AC",241.565
"p46","p76","2042","AC",241.565
"p46","p76","2044","AC",241.565
"p46","p76","2046","AC",241.565
"p46","p76","2048","AC",241.565
"p46","p76","2050","AC",241.565
"p46","p77","2010","AC",224.459
"p46","p77","2012","AC",224.459
"p46","p77","2014","AC",224.459
"p46","p77","2016","AC",224.459
"p46","p77","2018","AC",224.459
"p46","p77","2020","AC",224.459
"p46","p77","2022","AC",224.459
"p46","p77","2024","AC",224.459
"p46","p77","2026","AC",224.459
"p46","p77","2028","AC",224.459
"p46","p77","2030","AC",224.459
"p46","p77","2032","AC",224.459
"p46","p77","2034","AC",224.459
"p46","p77","2036","AC",224.459
"p46","p77","2038","AC",224.462820682629
"p46","p77","2040","AC",224.475780926046
"p46","p77","2042","AC",224.475780926046
"p46","p77","2044","AC",224.547782524504
"p46","p77","2046","AC",225.938155348504
"p46","p77","2048","AC",225.982190059618
"p46","p77","2050","AC",225.982190059618
"p46","p78","2018","AC",549
"p46","p78","2020","AC",549
"p46","p78","2022","AC",549
"p46","p78","2024","AC",549
"p46","p78","2026","AC",549
"p46","p78","2028","AC",549
"p46","p78","2030","AC",549.008
"p46","p78","2032","AC",549.008
"p46","p78","2034","AC",549.008
"p46","p78","2036","AC",549.008
"p46","p78","2038","AC",549.008
"p46","p78","2040","AC",549.008
"p46","p78","2042","AC",549.008
"p46","p78","2044","AC",549.008
"p46","p78","2046","AC",549.008
"p46","p78","2048","AC",549.008
"p46","p78","2050","AC",549.808187810758
"p47","p48","2010","AC",2843.68
"p47","p48","2012","AC",2843.68
"p47","p48","2014","AC",2843.68
"p47","p48","2016","AC",2843.68
"p47","p48","2018","AC",2843.68
"p47","p48","2020","AC",2843.68
"p47","p48","2022","AC",2843.68
"p47","p48","2024","AC",2843.68
"p47","p48","2026","AC",2843.68
"p47","p48","2028","AC",2843.68
"p47","p48","2030","AC",2843.68
"p47","p48","2032","AC",2867.43471398378
"p47","p48","2034","AC",2886.99210081384
"p47","p48","2036","AC",2896.32007667119
"p47","p48","2038","AC",2911.43676473504
"p47","p48","2040","AC",2969.40362999248
"p47","p48","2042","AC",3074.79118712589
"p47","p48","2044","AC",3097.07571954089
"p47","p48","2046","AC",3329.82451620105
"p47","p48","2048","AC",3532.64433103969
"p47","p48","2050","AC",3651.67333103969
"p48","p49","2010","AC",1115.106
"p48","p49","2012","AC",1115.106
"p48","p49","2014","AC",1115.106
"p48","p49","2016","AC",1115.106
"p48","p49","2018","AC",1115.106
"p48","p49","2020","AC",1115.106
"p48","p49","2022","AC",1115.106
"p48","p49","2024","AC",1115.106
"p48","p49","2026","AC",1130.94973481004
"p48","p49","2028","AC",1213.44568940684
"p48","p49","2030","AC",1214.8462622965
"p48","p49","2032","AC",1289.53183856712
"p48","p49","2034","AC",1289.53183856712
"p48","p49","2036","AC",1375.39233451229
"p48","p49","2038","AC",1400.17444609745
"p48","p49","2040","AC",1455.76957910001
"p48","p49","2042","AC",1628.27639504429
"p48","p49","2044","AC",1688.204589922
"p48","p49","2046","AC",1785.85165889997
"p48","p49","2048","AC",1787.51926547468
"p48","p49","2050","AC",1830.61671433174
"p48","p50","2010","AC",1691.849
"p48","p50","2012","AC",1691.849
"p48","p50","2014","AC",2599.849
"p48","p50","2016","AC",2599.849
"p48","p50","2018","AC",2599.849
"p48","p50","2020","AC",2599.849
