,111CA,113FF,211,212,213,Hydroelectric power generation,Nuclear electric power generation,Solar electric power generation,Wind electric power generation,Geothermal electric power generation,Biomass electric power generation,Other electric power generation,Electric bulk power transmission and control,Electric power distribution,Coal electric power generation,Gas electric power generation,221200,221300,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
Biomass electric power generation,3.9236993874545416e-05,8.308933191985492e-06,4.1880332605925195e-05,7.270885681018351e-05,7.860470900008256e-06,0.00017222693930084827,0.0001257838127993073,4.722870740014921e-06,0.00010646273400952548,5.138342359792125e-05,1.0000252099112656,9.618542559825141e-05,0.00015805001750361013,0.000158050676568379,2.2871334404798664e-05,1.4828904577407148e-05,4.249270179559819e-05,3.834621068162169e-05,2.2944667253405865e-05,4.27513354499239e-05,5.2177018754340676e-05,7.048406645766124e-05,4.088016976854174e-05,2.829121875316946e-05,1.0187895611573345e-05,2.555120430228435e-05,2.9611647145681835e-05,1.5830974026737798e-05,3.270012940438904e-05,2.4350571966557134e-05,3.9560388151580085e-05,5.526729629683362e-05,2.5211103556611145e-05,6.193107266359823e-05,5.0937966170984015e-05,3.0946453234509295e-05,4.128382866322403e-05,5.6505896339229234e-05,3.412000611230504e-05,6.070873878644297e-05,0.00010482224950654602,7.174874472484113e-05,6.309809156858427e-05,1.0637931390205507e-05,1.206263116976299e-05,2.0371959180700648e-05,2.8095791206194126e-05,1.806504997988684e-05,9.347273718083793e-06,1.8572968763670613e-05,0.000185638165321568,9.590544189079788e-06,1.960655973469947e-05,1.9296291916356193e-05,2.041250640025543e-05,1.6379782704681338e-05,1.791408437793553e-05,1.575552214098293e-05,1.644101601945981e-05,2.742283064704386e-06,0.00015248249932998104,1.5135688107666348e-05,1.6409348472879813e-05,6.469825987998003e-06,1.854506637948984e-05,4.4377231120242755e-05,1.9227299864888146e-05,1.9116511896145296e-05,3.0352413055977693e-05,1.854539821227615e-05,3.2451260505080816e-05,4.037983784620235e-05,3.0409720470914366e-05,2.1499343944131475e-05,4.77595517810315e-05,7.154557620014911e-05,7.157603764568527e-05,2.458747362490099e-05,9.055091026075314e-06,7.777144416054743e-06,2.2033376304142632e-05,1.5627939549645124e-05,2.192758817012744e-05
Other electric power generation,8.465767909142068e-06,1.79273417838336e-06,9.036094277075797e-06,1.5687652032215957e-05,1.695974021577767e-06,3.715965857335377e-05,2.713909657020702e-05,1.0190058819919621e-06,2.2970383510498e-05,1.1086479763153737e-05,5.439286670774533e-06,1.0000207529529905,3.4100848054249846e-05,3.4100990253965445e-05,4.9347156783336715e-06,3.199482225894601e-06,9.168218961526813e-06,8.273572661137886e-06,4.950537962742354e-06,9.22402171996482e-06,1.1257705734989073e-05,1.5207631599683004e-05,8.820299293400188e-06,6.104109111847068e-06,2.1981388280130096e-06,5.512924005183304e-06,6.3890045436274085e-06,3.4156885798777603e-06,7.055375012204014e-06,5.2538757526342785e-06,8.535543409815591e-06,1.1924463553725824e-05,5.43954391934387e-06,1.336223894242738e-05,1.099036793557816e-05,6.677002105006689e-06,8.907392675930142e-06,1.2191703712966912e-05,7.36172739758926e-06,1.3098508368557117e-05,2.2616432820361682e-05,1.5480498392789364e-05,1.3614034766204859e-05,2.2952384800631017e-06,2.602631490661808e-06,4.395450855123029e-06,6.061943693644135e-06,3.89771247220823e-06,2.0167663744458465e-06,4.007300952761954e-06,4.005326268664223e-05,2.069254374754552e-06,4.2303083855355326e-06,4.163365047619065e-06,4.4041993171282815e-06,3.534099457858073e-06,3.865140156590218e-06,3.3994090923321533e-06,3.5473111486639376e-06,5.91674582440909e-07,3.2899601168757635e-05,3.2656737943370166e-06,3.540478563566938e-06,1.3959286840896253e-06,4.001280738539085e-06,9.57482472575594e-06,4.148479332949598e-06,4.124575737442231e-06,6.548832085248468e-06,4.001352334731249e-06,7.001679095842952e-06,8.712347752932965e-06,6.561196724493715e-06,4.63869522246739e-06,1.0304593723862334e-05,1.5436662782396155e-05,1.5443235139312953e-05,5.3049896188810755e-06,1.953725080672911e-06,1.6779955119067464e-06,4.75391796430845e-06,3.3718818915744653e-06,4.7310931323914745e-06
Electric bulk power transmission and control,0.0004565257364221264,9.667513919342966e-05,0.0004872812057329177,0.0008459736876329326,9.145724256360447e-05,0.0020038749795013334,0.0014635052815664237,5.495099980150566e-05,0.001238702898611768,0.0005978504717495471,0.000293319445989637,0.0011191255475563903,1.0018389252974649,0.0018389329657388408,0.00026610990677553253,0.00017253555672943794,0.0004944061729557264,0.0004461613987656228,0.0002669631406604061,0.000497415397359668,0.0006070840183959545,0.0008200880640472535,0.00047564422667844576,0.00032917071875756166,0.0001185370255819364,0.00029729041928821094,0.0003445340145852644,0.00018419471937488628,0.00038046876641898434,0.0002833209606953173,0.00046028845613888154,0.0006430396585080928,0.00029333331839835646,0.0007205732591431598,0.0005926675369781561,0.0003600645961234697,0.0004803408319980935,0.0006574508745736024,0.00039698915179260707,0.0007063513012835384,0.0012196157229171572,0.0008348027024598541,0.0007341516226314733,0.00012377322986183766,0.00014034973208121047,0.0002370294650264823,0.00032689690274899196,0.00021018838170782037,0.00010875631887935578,0.0002160980596395935,0.002159915726532278,0.000111586791348177,0.00022812397785129212,0.00022451398558964895,0.00023750123534931338,0.0001905801546774508,0.00020843188418342805,0.00018331683031389418,0.00019129260946469038,3.190669498267215e-05,0.0017741467534613086,0.00017610500900505223,0.0001909241548866119,7.527697160332014e-05,0.00021577341304391425,0.0005163328307545691,0.0002237112572459733,0.00022242222987606944,0.00035315288849276837,0.00021577727394639875,0.0003775731557640874,0.0004698228225201199,0.00035381966510389384,0.00025014668193157856,0.0005556864172046284,0.0008324388195219978,0.0008327932410126027,0.0002860773314912261,0.00010535674858950478,9.04877318877364e-05,0.00025636019352746805,0.00018183239609216557,0.00025512933965674543
Electric power distribution,0.008867008500348841,0.0018777019839423047,0.009464365858442765,0.016431178531360245,0.0017763558164004588,0.038920864825997804,0.028425371751562782,0.001067302330338024,0.024059079817662952,0.011611930701841298,0.005697085209896763,0.021736552731748925,0.03571707998746451,1.0357172289268282,0.005168599746201127,0.003351123772609718,0.009602752678481614,0.008665704033220773,0.005185171938098244,0.009661200245048887,0.011791272040280886,0.01592840721737059,0.009238343130779994,0.006393417344143785,0.0023023210513354875,0.005774212633794187,0.006691815580714725,0.003577577367744054,0.0073897691122389525,0.00550288662037109,0.008940091056382547,0.012489631280678712,0.005697354650929815,0.013995550971607382,0.011511263591516142,0.006993462974340078,0.009329564360974985,0.012769537461554094,0.007710641268724572,0.013719320715190332,0.023688353403730242,0.016214206710092827,0.014259280822667463,0.002404022804720353,0.002725984907530089,0.004603776114999969,0.006349253468445936,0.004082447096814933,0.0021123523320451254,0.0041972295948752465,0.0419516131933687,0.002167328035359767,0.004430806610364761,0.0043606904492890465,0.00461293921606748,0.003701600406510728,0.0040483309950553915,0.003560526303269163,0.003715438274018655,0.0006197173851504235,0.034458899222412534,0.0034204525336068757,0.0037082818540949527,0.0014620896344603256,0.00419092404867306,0.010028629788084054,0.004345099216464742,0.004320062694459004,0.006859218252906266,0.004190999038213447,0.007333528242902882,0.009125275156649147,0.0068721689222924365,0.0048585492077722475,0.010792986663792,0.016168293482356592,0.016175177340415778,0.005556423061643783,0.002046323155039934,0.0017575252035384647,0.004979233006608126,0.0035316944328790435,0.004955326376896686
Coal electric power generation,0.0015999933271412896,0.0003388189652180274,0.0017077825310009029,0.002964898026906066,0.000320531716278104,0.0070230139066309325,0.005129171255697082,0.0001925876812361243,0.004341302612251466,0.0020952964731501306,0.001028001531703905,0.0039222178849253175,0.006444912017696459,0.006444938892824451,1.00093263980792,0.000604688229901793,0.0017327535219069958,0.0015636692609000123,0.0009356301508802056,0.00174330000063109,0.002127657437366261,0.0028741762522026984,0.0016669982173252726,0.0011536500825342615,0.0004154386813691198,0.0010419186677448392,0.0012074940804649558,0.0006455502907769842,0.0013334352017630266,0.0009929596743098238,0.0016131805933968424,0.0022536717661604676,0.0010280501505650376,0.00252540506342772,0.0020771317556158566,0.0012619243674023301,0.001683458487956553,0.002304178994343298,0.0013913344706339456,0.0024755611316209076,0.0042744074707317505,0.0029257468897224384,0.0025729933793572123,0.0004337900934341866,0.0004918860359459921,0.0008307211009623608,0.0011456810018218122,0.0007366507106713895,0.00038116007622081066,0.0007573624570243883,0.007569892503155004,0.0003910800800704591,0.0007995098922210609,0.0007868578924128398,0.0008323745222445619,0.0006679294318853589,0.0007304946846383481,0.0006424735384112446,0.000670426384005533,0.00011182392358314718,0.00621788157915098,0.0006171981485479813,0.0006691350551290921,0.00026382445203779106,0.0007562246627111106,0.0018096002434951524,0.0007840445570608088,0.0007795268814385923,0.0012377007909289803,0.0007562381940801423,0.0013232869070312922,0.0016465958455314919,0.0012400376539870317,0.0008766932288062388,0.0019475234112285727,0.0029174621499477318,0.002918704296829542,0.0010026199727962669,0.0003692455457903074,0.00031713385611771425,0.0008984698260457559,0.0006372710171515236,0.0008941560320518476
Gas electric power generation,0.0020987742877360037,0.0004444421863105185,0.0022401656333863556,0.00388917356033458,0.0004204540813494097,0.009212364051533174,0.0067281360279704515,0.00025262484952687675,0.005694657685950415,0.0027484829395435914,0.0013484701129024511,0.005144927736972134,0.0084540450263188,0.008454080279483082,0.0012233803825155904,1.000793193376176,0.0022729210660272126,0.002051126578861227,0.0012273029331981258,0.0022867552977060604,0.002790932091343813,0.003770170233973586,0.002186667242215994,0.0015132882676413906,0.0005449472868404428,0.0013667257685893567,0.001583917561207109,0.0008467937514114346,0.0017491194921559683,0.0013025043278922029,0.002116072544468195,0.002956230051449768,0.0013485338881782057,0.0033126733239009095,0.0027246555638550714,0.001655315913162964,0.0022082588277458105,0.0030224823726668396,0.0018250682443936516,0.003247291074674464,0.005606908693117495,0.0038378174711167353,0.0033750967929086994,0.0005690195571008611,0.0006452262939023319,0.001089689598952675,0.0015028349104851666,0.0009662937615883186,0.0004999826898734873,0.0009934621753325506,0.00992972625387974,0.0005129951497761068,0.0010487486267097214,0.001032152500066257,0.00109185845679415,0.0008761493525524668,0.0009582186596903221,0.0008427578541077361,0.000879424703029642,0.00014668384648165484,0.008156240254967652,0.0008096031293612894,0.0008777308160634208,0.0003460689285512629,0.0009919696857021677,0.0023737239385330606,0.0010284621372382,0.001022536124125895,0.0016235408934820333,0.0009919874353320685,0.0017358075741085437,0.0021599046472705993,0.0016266062488288337,0.001149993050369959,0.002554643191889697,0.00382695005153143,0.0038285794245374975,0.0013151761220373869,0.00048435393086943186,0.0004159969742996634,0.0011785582709776853,0.0008359335019894606,0.0011728996974302685
221200,0.006149887972808848,0.0010531685665830183,0.0031451954439835734,0.0033493511104089923,0.0006849889884614562,0.0012614896124413693,0.0009980603336455823,5.5115504553157206e-05,0.0014034295807906303,0.0011929270774596505,0.0009134798025500686,0.0007316360441355449,0.0012017439298624528,0.0012017438919798386,0.0013259033233243803,0.0011604094180583115,1.0012480999444002,0.0028560849064887986,0.0013167014167728476,0.0020027211118430043,0.005425775608169279,0.0038903552345076,0.0028077648639811864,0.001639284031792834,0.0003768121255102791,0.001654574230631564,0.001683990200151365,0.0007808366748255738,0.0021011757673278153,0.001441715577871757,0.00420198290633481,0.0037174447312093846,0.0013708955106189104,0.006140978939239579,0.002217265867546204,0.00403030532518697,0.0057518838006977826,0.0029397647793583323,0.001289808823567196,0.0021272717027718234,0.0020152981810214834,0.0014347714808705628,0.002160935510679951,0.0007587088374287774,0.0014084776714478864,0.002111215627911043,0.00140592891873527,0.0013582716699603232,0.0024683875984946,0.0015073733656180942,0.0026306811145345287,0.0004285472822801513,0.0010128103260817482,0.0007564949768672571,0.0008427680513704295,0.0010790763541460259,0.001127073849733933,0.0012780746024524585,0.005834664417019776,0.00017485668153812382,0.01358792136359938,0.0024406015228213276,0.0010785128370470725,0.000327870092997132,0.0010771802166222332,0.0014172248485136362,0.0009776326813153047,0.0012574001960969554,0.009683636021151383,0.0010542684472992926,0.0017546355126484784,0.0021888902528947617,0.0019124873925493169,0.0012597493627813632,0.0020397602674094035,0.0013288769529147585,0.0023230236615012076,0.00167916217088332,0.001034689810016447,0.001063277713428047,0.0033972430552108267,0.005549831208472874,0.0023767245874075837
221300,0.001231608339341954,0.00010128675024409786,0.0015842330677444687,0.00027126048219757473,7.118322416844196e-05,0.00945224716764847,0.006835240591270648,0.0002440342938527269,0.005393927913500132,0.0022301765280267694,0.0011120094444759306,0.00523764640384854,0.008606633267827195,0.008606671699738642,0.0003469878711158732,0.0005373729820477689,0.0005284090743116246,1.0020135969553645,0.00018697335443206527,0.00022155778615340626,0.000278688091455131,0.0003213406906845866,0.0002254613812275026,0.0001671500958060092,5.614579464530399e-05,0.00014995185415540504,0.0002145211241463022,9.204613673778724e-05,0.0001984567807473502,0.00016319445636880329,0.0005358765295120394,0.0003526762715319481,0.0001811232815840768,0.00032255136174217286,0.00026252920711380154,0.000591956741475243,0.0003769706573822171,0.0002991728689414762,0.000186263286437673,0.00037221222565152803,0.0004436233853698756,0.0002753272864077835,0.00031596914328897133,9.535444061680344e-05,0.0001309176359073311,0.00016734200584506378,0.00018606725597540729,0.0001783696609680031,4.304002097886802e-05,0.00015575343531340122,0.0006033859953970081,6.253075587982932e-05,0.00010117689125427662,0.0002688004674664853,0.0001165945681251289,9.961489594146212e-05,0.00010253888475364594,8.154871871729541e-05,0.0006636751745351025,1.684558774361404e-05,0.0005035668816435219,0.0001285898510164623,9.7647617973141e-05,4.7276677590154015e-05,0.0001099392988813495,0.00016444631099924348,0.00023120449572673336,0.00020645368691463964,0.002006512394300862,0.0001106555794830786,0.00023456927657288627,0.0002680826520449705,0.0003256151234137473,0.0001409439695985836,0.0003672230869559438,0.00047642724903063674,0.0004220830012169874,0.0002272134561623214,0.0001891144508953925,0.00015548147932278343,0.0004565718918231554,0.0007879058830861116,0.0007041140150568409
23,0.014211806371065153,0.0024759589617501265,0.0080814751490312,0.023026823859929296,0.008748159331158654,0.00593880038951621,0.025432832008145386,0.0021183549594169186,0.05063123859506054,0.08638093619421494,0.006769360959385492,0.0194592880379179,0.03197419924984989,0.03197432257608048,0.008033327402498189,0.00435171455344393,0.008372378250203958,0.014869310967158916,1.0048937215033489,0.006630724143686357,0.009038170382868258,0.00924798844092276,0.00671723061732473,0.004982985829396386,0.0014777300524783606,0.004258685235166674,0.0049160093814330195,0.0026659065567137784,0.006096495281394134,0.004357255732830623,0.008843621315138543,0.007329291724317967,0.0043905241693328505,0.009828275747909824,0.008486981710898555,0.016805489037261107,0.006554289006797594,0.007646018340445968,0.007893236489177363,0.012042229757000901,0.013864139614818288,0.010911222596941857,0.014557703645061655,0.005139294755456388,0.029284544087311192,0.007304980692105323,0.00893098316347144,0.012028208661631654,0.008677769915330797,0.013432472745467798,0.02134404489001924,0.002238083840601088,0.005679343823054802,0.006886337751005435,0.005091299156191201,0.007434892357562759,0.008040642303278396,0.006940106238329973,0.007995128721474086,0.03475389166171367,0.07165043952097583,0.0051406611694245295,0.006453474034157302,0.0019359838138598901,0.00625080157880279,0.007723508546218279,0.005268046591370445,0.004732133765268635,0.0097129826897673,0.005431431365918431,0.007441277473986363,0.01137258286125489,0.011472859010640424,0.006960957306844868,0.011465407268020653,0.009588560916441247,0.012459128521626969,0.01072426918126256,0.014418278516707876,0.007016138876871699,0.01324966182305636,0.01764674068888852,0.15387791404934248
321,0.003254638891963391,0.0012530857712212142,0.0009872643333623864,0.003465179025907409,0.0015071209857435936,0.0006071366032232356,0.001468069991996603,8.820956323317845e-05,0.0022639715710423146,0.0031993068037898297,0.001257847786157432,0.0011136847797061395,0.0018298161226046232,0.0018298219222986282,0.0009175840388202717,0.00038484361703087025,0.0007433528486103566,0.0010733210381497684,0.028546367172626198,1.1731842786116526,0.006445725373260043,0.004702126280750044,0.0027577130724903234,0.004282580353574542,0.001899785741126868,0.004138430004601232,0.008318948264109992,0.002275017793569094,0.08035902699563935,0.008492586242596791,0.003920313377238985,0.002421431425314684,0.001559986745623054,0.035954364442282116,0.0037765705364425747,0.001104138511797257,0.00202032330227723,0.008331303325366843,0.0031254011490799505,0.0022936652716572126,0.00489750394533924,0.0017325146126323946,0.003019656224368886,0.0007071761126193572,0.03133040545271974,0.001412129755448783,0.0019370108944714588,0.0015103701788653084,0.0005070721583563419,0.0020171254931733904,0.003805183500950785,0.0008178253463889108,0.0017708515176545858,0.002575320524201449,0.004954327891000243,0.0009711409074299706,0.0010591367956835137,0.0009437924446720189,0.0009504346662057951,0.0011975437836491119,0.008991268992449444,0.0017865449009392166,0.0009908882944240484,0.0004807208111814312,0.001506580978028176,0.0011174297978292337,0.00208998531618497,0.0012125854181829448,0.0014840703706807087,0.0012867047859170203,0.0017784443282945113,0.0018283719127708748,0.0077214381398408635,0.0010180882462937847,0.0024813509903227355,0.0026721810834760113,0.0028748922509706366,0.0020400809614332504,0.00106677416319348,0.0007354020032839713,0.0020228752634967734,0.003247162479329857,0.005769084831644916
327,0.0019182610811826267,0.0006011511261564418,0.004984248015702233,0.00652511634251371,0.004421029412673227,0.0008530032774744558,0.0018211566233479488,0.00012632198221501872,0.003118362765059165,0.004451278552603832,0.001246902217134841,0.0013732744986832347,0.0022559570336790303,0.0022559601494499667,0.00213103960900807,0.0015153069798789867,0.0013814267985904026,0.003037706958805432,0.039573380209039624,0.008589457412379644,1.0986875087938706,0.011917509542613064,0.005261744348807698,0.006734834938351464,0.0008930521758800752,0.012183452992039632,0.014040706095449938,0.0021732682599425114,0.005760138100426079,0.0053845622542115406,0.006534522728274357,0.005580218603307766,0.0021856299434904235,0.004813836120233267,0.0017906139160263508,0.004481981417915277,0.003952073963655061,0.007612651388759879,0.0011143956182287243,0.0020347468087609185,0.0014351152957290815,0.0009787472339242576,0.001886870036829468,0.0008363702141722277,0.0023803599141429643,0.0014344790591757567,0.0014145057127458742,0.0012824894288436099,0.0006433295594300124,0.0016068900497315686,0.0020847045710812254,0.0004652119176871527,0.00081019902448765,0.00388544132845074,0.0028938335643986742,0.0007805662679971931,0.0008742068110756584,0.000600329642903456,0.000831911305692335,0.0014764829597356086,0.003949219351715057,0.0015075408486378567,0.0006590999371494492,0.0005928638802990665,0.0026744650335210236,0.000958630668217445,0.002063510500577946,0.002064535349096713,0.0010747553317548915,0.0023255924041042414,0.001924186413350056,0.001634145381058782,0.0026275799559663,0.0008324396908959101,0.0018506892667189234,0.001365189202504146,0.002970003458087836,0.002453319967963807,0.0013479218040069229,0.001030482125442356,0.0012864821462675007,0.0019196920032894158,0.012637263426965265
331,0.004216011057018795,0.0013742160721134382,0.0285245468550697,0.014225082444154028,0.007382741175942073,0.00274773436911539,0.00163138857099697,0.00014692221924993102,0.00630883570683206,0.005344589635174288,0.004126596838845926,0.0012173134862601509,0.001997932149088268,0.0019979152040916384,0.0044036515789501,0.006843190312504395,0.0060441523505872586,0.002022918901644731,0.017206673925940268,0.012659531661368484,0.014029293072042679,1.217586103353775,0.20650210897283267,0.10837241942446717,0.011240604789381057,0.11415792009109317,0.11125248355153478,0.046201942670530786,0.059805666938336964,0.0411737623189096,0.01361707176173128,0.014612718045072427,0.0052461757716978944,0.013494789696846064,0.00805342260566119,0.009781617917903085,0.005919753077444458,0.015949631820748426,0.0021625783497566733,0.002758307758017036,0.0020814634890318996,0.0014028319228236012,0.002264059990993359,0.0019203681531862306,0.015874809799225436,0.011221133516787045,0.003989966157074518,0.003212546380239762,0.003819214734571997,0.004796243235005455,0.004578121228010385,0.0013527186398110459,0.0013629817818129584,0.004379220974564583,0.0036005500671105846,0.0009977400843695795,0.0012166287574947652,0.0007778053242966717,0.001134241869067672,0.0007465899545151687,0.005062167609187528,0.0023007150134849857,0.0008416453443129485,0.0011391712945176718,0.0025176074543610018,0.0015895191194362707,0.0028228000442665825,0.009644229457573813,0.002274449846943016,0.0017311789217348275,0.0024012931433488025,0.002027003463874897,0.004546619811995396,0.001636407827810432,0.0035514616053800474,0.0017873048925853034,0.0029589835356893836,0.003719332762557912,0.0061777940453771165,0.0016396443171572636,0.005133992606535126,0.002948615974189415,0.009251525768447818
332,0.009309818484728153,0.002576885102651651,0.01938761259664351,0.018579440683701466,0.011933076872742632,0.002901947217253318,0.003349432406052475,0.0002465830166613096,0.007896166504007231,0.00864420683014224,0.004032248555896682,0.002461492036498242,0.004042123968634765,0.0040421131851949565,0.005306737921314591,0.006348582226820225,0.0074819027043955206,0.0028133597621797894,0.05391036607254689,0.028967399913709068,0.030903920890517335,0.03621605984102793,1.1076433756578403,0.08100963956995465,0.01419737325897189,0.0774555416534298,0.08943558819548239,0.047878039039403755,0.0483425211364518,0.038514576750949235,0.02695853271279779,0.020488924378417716,0.015824320820486255,0.03891293031123663,0.027252245058667912,0.008990394347306977,0.01835633144200479,0.03771451831948257,0.004287716759006362,0.0061756564047452875,0.004083839711264755,0.0028746422745772955,0.004815310926821493,0.0031064314494919985,0.010047926983209802,0.04136191372684291,0.007580206857376832,0.0067638821202776886,0.018523178211881187,0.007519700953020882,0.008392157550529147,0.004567347507901146,0.00272655194107753,0.014850745143413367,0.00804576888322834,0.002041873062041135,0.0026093265458823497,0.0015066997294799662,0.002365518465917338,0.0021073620816254393,0.0080533920896493,0.004959438724836778,0.0017499991320353936,0.0032147096134818877,0.0053251484251164135,0.0038689379302023256,0.0055274650474344544,0.02264648796319942,0.00419217547054237,0.0030845965156577177,0.004586531022866277,0.0038022320784381566,0.00884689505374298,0.002441366033407445,0.005470318287255492,0.004927504055715595,0.007174302671362709,0.006999251060122317,0.010881347403780146,0.0038873331064410177,0.011603305348354836,0.005520573363185144,0.022116430414692658
333,0.004045398816850532,0.003988830561111301,0.02472883327559607,0.02698053667690861,0.023610638156208043,0.01968979458782443,0.002040400476079823,0.0005877153064892465,0.04365606004482816,0.02910773177401343,0.008915402204394279,0.001503645669677902,0.0024682745088018447,0.0024682578667993,0.006581027017178229,0.005708511845684171,0.004857149051596563,0.0013289732961959436,0.017209347742698763,0.006444155412176648,0.004808135783154279,0.009188074423867947,0.012428554989942164,1.0634568905804014,0.001532801897831736,0.008484952769697377,0.032895064299007175,0.014222837657052307,0.003735949259364716,0.008355485016977247,0.005214397680638912,0.0037348867459030487,0.002610189578150148,0.006329849995141893,0.010346182577309206,0.008379979907057813,0.010571309199023956,0.007967453600026556,0.0016807426720986819,0.0028857246531055064,0.0018324302281012437,0.0016115026497507715,0.001852456652102044,0.00121768979926737,0.005304329705385099,0.0032345199912790458,0.002502898930555837,0.003048429404770005,0.0010958596145773582,0.0024550215295917385,0.004365085253514366,0.0008692243404103697,0.0013302801380578933,0.00315818518681133,0.00362917566365555,0.0007443072119573654,0.0010197574420873314,0.0007151056052723356,0.0009392264312640147,0.0006763557097484699,0.0027159974340431807,0.005525019193061919,0.0006784478889743973,0.0012406379847800172,0.0017072175812981732,0.0013804786446502914,0.0021600909966690406,0.01397703598393283,0.003012196378207537,0.0012112497167320812,0.0019117819144331596,0.001937684786403452,0.001981704967232104,0.0010655652912393238,0.0019150516971693794,0.0011537835984703558,0.001877828861751107,0.004178692281612489,0.0030712618059776124,0.0008052486400125683,0.007631725187537288,0.002437577797505404,0.007436276640515939
334,0.00220974070155895,0.0007521784530026546,0.0020834629507407894,0.002315545595392392,0.0030480910175027676,0.0019183025366260994,0.0007829728738058685,0.0003026352991826856,0.003834759798296814,0.00373311916848462,0.0012219643489174749,0.000551869182347249,0.0009065891565207222,0.0009065904291965729,0.00078439550751862,0.0006503739075932423,0.0008606161870814528,0.00120105230267196,0.005171836650390861,0.007949618200250681,0.009485585640668415,0.01053753060393942,0.012955838274727056,0.022354385715081467,1.0512456154946832,0.03372358996696541,0.023568090691056708,0.05938096521854018,0.014296554277949883,0.016812046853256536,0.004500204013988941,0.011951113297514849,0.006122149423806788,0.012534788288687575,0.016928432378023467,0.0016272701315910984,0.0082607825727445,0.011235848185317199,0.0035462139056845364,0.003411013204980781,0.0012466121348815016,0.0012958742587018959,0.0015359860579684953,0.0008760448493512427,0.003187357748895102,0.0052094506303465935,0.0015924311381670295,0.0014777186267115499,0.0005569909349264475,0.0016807353684390838,0.0016377016789015993,0.003919854374646871,0.005846178331525307,0.00813307303370053,0.0036991831967088345,0.0008404433130707257,0.001190558979694021,0.000597681654532053,0.001231057740780845,0.00027951445167070043,0.0016893764681338976,0.0012382607549405308,0.0013602250233987906,0.0056515943935625985,0.0023137635121604793,0.004620953511240367,0.0024733185532959923,0.0041019339103175526,0.002578805317305065,0.007002858519099686,0.0021349973453553355,0.0015931717087269781,0.0016887220764754526,0.0008303447733187007,0.0014017057246682506,0.0011381635194698354,0.0015489023288372222,0.005444749539675899,0.03224779087152735,0.0046400526231488385,0.0012853385698064787,0.001649413491765222,0.004840300573132601
335,0.0007574580856355431,0.000282998593975187,0.0015370119877014538,0.0013919277188587107,0.0008676622909646875,0.0010085844480349178,0.0006668870574248683,0.00013986529506475012,0.0024903121453044253,0.0027078135899330433,0.0006780108105401037,0.0005008218303736946,0.0008228006766995143,0.0008228025914085106,0.0004656658515246721,0.0004504506119828598,0.0005783937019851511,0.0005945836009249031,0.01307909758743369,0.009298545802683533,0.0014792270399039751,0.007580786960092702,0.005347781343458598,0.01946362295765299,0.003867219150494285,1.036656005986881,0.01074792476732915,0.005732030778197819,0.0023916948388838085,0.00507067119686389,0.0012764853862464464,0.0015864435537263223,0.0009199121065052527,0.002358553349646397,0.0017464334499675016,0.0008933392862215718,0.0017896956196426293,0.003981145009767869,0.0007745733009701611,0.0012366215784337367,0.0007948158570644646,0.0007049957983477869,0.0009340997453033983,0.0003796168473843336,0.002650398019940295,0.0015828590274811684,0.000970008811736194,0.003261716815610555,0.00035570932929575815,0.0007363734696347756,0.0048776874529426134,0.00034594527578737705,0.0005204072268479275,0.002765730004445215,0.0014381800792445695,0.0005130253602657498,0.0005066883160846505,0.00033527917365368037,0.0004700355360944602,0.0005039641125958872,0.00176290833069473,0.0009299600792880639,0.0003743723488040035,0.001064489756891614,0.001714975209157158,0.0007155478197731846,0.0018350936863054258,0.002372054996524267,0.000757629208204804,0.0005311504622269831,0.0008879570467878987,0.0007589426313223701,0.002321765927418416,0.0004674899253769256,0.0015055809002047105,0.0005005542893235752,0.0010328165185585936,0.0019175343351985445,0.0017106630864993765,0.0014376443194542795,0.0007116175411783007,0.0010873582132638416,0.005596983092735448
