,111CA,113FF,211,212,213,22,23,311FT,313TT,315AL,321,322,323,324,325,326,327,331,332,333,334,335,3361MV,3364OT,337,339,42,441,445,452,481,482,483,484,485,486,487OS,493,4A0,511,512,513,514,521CI,523,524,525,532RL,5411,5412OP,5415,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFE,GFGD,GFGN,GSLE,GSLG,HS,ORE
19-4050,0.0,0.0,0.0,0.0,0.0,0.007699870843659991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004604102423972205,0.0,0.0,0.00023766700609544725,0.004599401840004877,0.00019023705625639833,1.8412244589884112e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
19-4060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007453529726418285,0.0,0.0001822851152987563,0.00022428607479928255,0.0,0.011164145544789675,0.00023006642224546626,0.0007619453203882859,0.0,0.0,0.0006189559484878598,0.0,0.0,0.0,0.0016415180799959675,0.00027353976488001105,,0.0015671923336364032,0.00016119339349150805,0.004161143946351895,0.0,0.0
19-4090,0.0,0.0,0.0006977018278760443,0.0012084659701046417,0.0013905449751186198,0.001374500918733662,0.00022351135613206996,0.0006070929699123751,0.0006924126786401706,0.0,0.0002862316244672403,0.001017606050148783,0.0003228556911724844,0.00017938698340799105,0.0018977396743425823,0.0018870266537896697,0.0006143255150204185,0.0009625168681414623,0.00206974032975162,0.0007642500246490888,0.0016294946216369535,0.0011616008316576805,0.0003886422432863052,0.0007558925831355454,0.0,0.0,0.0005609808549955769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.20137179919898e-05,0.0005627539827110392,0.0,0.0,0.00015170000986358011,0.000268689757843533,0.0,0.0,0.0,0.0,0.0,0.014492320088146953,0.0013708097038835781,0.001798222408520531,0.0,0.0,0.01650634980788779,0.002165777887769682,0.0031877144679582424,0.00022351596396831582,0.0007227415353151652,0.0006329272476703334,0.0,0.0,0.0,0.0015863410016767753,0.0066431624322215495,,0.03806069380605717,0.003397465033766323,0.025558684532050013,2.312323240206427e-06,1.930254031743887e-05
21-1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3784722578244921e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004042187421137809,0.0,0.00011042900581108979,0.0,0.00011118833434181646,6.883787184421093e-05,0.0,0.001050299557593386,0.0,0.0,0.0,0.001291248476973332,0.00012719383803878428,0.007818394931059297,0.0037930426417218206,0.0,0.22224226770017202,0.11174468757241586,0.02892551860432999,0.2599318392033957,0.6743420018635761,0.0,0.000599449189691247,0.0001903011573709656,0.0,0.009518549610378643,0.007071721869352354,,0.040516040891237066,0.019594314042623965,0.1081015607677219,0.0,0.0
21-1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2677198239103292e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035458727051173055,0.0,0.0,0.0032664049897008006,0.0006599494934420451,0.0,0.009098409112247843,0.005566668032867131,0.0,0.026948160600282024,0.0837365902840269,0.06152523882358182,0.20662675082778648,0.6619958926771472,0.0,0.0,0.0,0.0,0.012851803480340844,0.021488090497854124,,0.12311179220137984,0.043038274517354216,0.08638580072752951,2.4539811008443162e-05,0.00020485055166012068
21-1090,0.0,0.0,0.0,0.0,0.0,0.0,4.408525071283991e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002395021383393773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011097058540713825,0.0,0.0,0.0,0.0,0.0,0.0,0.002657889325311375,0.0,0.0,0.00038132981730647024,0.0016921750564399868,0.0,0.013538582864741067,0.008102464851004779,0.0,0.02273366516393655,0.051640190420787296,0.0275275222292554,0.24450675417887116,0.9097250953802744,0.0012540199830919834,0.005437552346524729,0.0,0.0,0.04986490510401195,0.02415820200593862,,0.13840967142292532,0.024086453534847722,0.08205887572070293,7.713506234005109e-05,0.0006438990123950313
21-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011748776870641378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010790792732045577,0.0002429431454221209,0.0,0.01058201206605397,0.00608209605414055,0.008244136315818842,0.011093960607375539,0.0025152441041568535,0.0,0.0,0.00020008660254024394,0.0,0.025262431186454146,0.0002948055222824578,,0.0016890303120550266,0.0024747746928643626,0.0009481852916237881,0.0,0.0
21-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022781588632004565,0.0,0.0,0.006997933796296736,0.0,0.00019999761744117966,0.0,0.001197739538976994,0.0,0.0,0.0,0.0,0.01881565740266953,2.1867888960358676e-05,,0.00012528777286373478,0.0,0.00011438347162932735,0.0,0.0
21-2090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.232538550865008e-05,0.0,0.0,0.0019622113369018087,0.00015991020747083598,0.00012463478016326284,0.0004342595871384421,0.0,0.0,0.0,0.0,0.0,0.006784810023320668,0.0,,0.0,0.0,0.0,0.0,0.0
23-1011,0.0,0.0,0.0022067013002916493,0.00022966321603798623,0.0014470236925954265,0.0020299099985285453,0.0006450459312934299,0.0001768767329090537,0.0,0.0,0.0,0.0,0.0,3.6329992548362324e-05,0.0013241380007687669,0.00035469181082987825,0.0002415956194178743,0.00010327485037767382,0.0003978875026906744,0.0013276638032261542,0.005558825750782271,0.0015502982202458867,0.00020303449192786432,0.0008695807751884598,0.0,0.0025890011014641527,0.001231013302955921,0.0,0.0,0.0,0.0008948246409767815,0.0036940818431222527,0.0005022071714306613,0.0001998997502680685,0.0,0.0022428619276315238,0.00045335634523692057,0.0,0.0003216542934179573,0.006446964528765247,0.0029796089359189495,0.0017214746437616848,0.006937894682525777,0.005451931692855117,0.008211408007210425,0.010901683503871542,0.0007861469647652886,0.0013906011251886598,1.0792195841397838,0.0048735446707455395,0.007345793580360778,0.029927716057842047,0.00851304077290479,0.0005297084910795347,0.005401505931360824,0.0006144619258156521,0.0009200541860331533,0.00016399054851996364,0.006905482677424831,0.0018857966531825839,0.0003479002686165111,0.00034510861669371547,3.6274905259299155e-05,0.007246326871261911,0.01751077462397303,,0.08291670996370279,0.0009074220225743488,0.04610349031542049,0.000173191514042115,0.0014457477762225683
23-1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016925376493091596,,0.009697061886237396,0.0,0.005272775213828145,0.0,0.0
23-1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2567851668543754e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.444879284994587e-05,0.0,0.00014924754737049588,0.0,0.0,0.001836808460652045,0.00028875677958991046,0.0,9.323276030480389e-05,0.0,0.0,0.00012170319645733454,2.622764509188049e-05,6.084618068080189e-05,0.0,0.002199337622443221,0.0,0.0,0.0,0.0,0.0003586400612417493,0.00479566882828677,,0.02747584222588952,0.0,0.014991723650296798,0.0,0.0
23-2010,0.0,0.0,0.0005140811927213189,0.0,0.0002166640454929222,0.0004627339420957475,0.00015517777589045415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003595620539970712,0.0,0.0,0.0,8.976464219145422e-05,0.0003817145665540561,0.00126111982827958,0.00040351091160758254,3.41029167447058e-05,0.0003425252381551408,0.0,0.0009273280764866244,0.00022971735857526445,0.0,0.0,0.0,0.0001453368204855595,0.0010535455282127115,0.0,5.4219603738574674e-05,0.0,0.0,0.00020211625764251433,0.0,0.00010057833347544917,0.0011940144936155197,0.000728869649081847,0.000406042965066851,0.0008784650554214206,0.002260090877055627,0.0021243737985438987,0.003761048075498626,0.0005864300174058221,0.000424075798682458,0.6434799753313292,0.0015491508612747334,0.001284444425770488,0.010321453118735018,0.004625749832488244,0.0,0.002215523803946726,0.00020157714433620524,0.0004309177763846655,0.0,0.003578711112825157,0.000215048428592976,0.0,0.00012270433218845075,0.0,0.0010269067353849658,0.004598819807126544,,0.022479627225334853,0.00029015367051361346,0.012436175015705622,4.217408193254169e-05,0.00035205584699359873
23-2090,0.0,0.0,0.006149735170605717,0.0,0.001187652833640978,0.00017072232445162488,0.00013861625332050302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6736007455341906e-05,0.0,0.0,0.0,0.0,0.0,0.0002618718769105139,0.0,0.0,0.0,0.0,0.0,0.00021236779203040739,0.006682504060418497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013246991697833159,0.0015670863251703326,0.001570661350085942,0.0005344834733961996,0.011755953605210534,0.00018842721546255404,0.000165002062255984,0.08480180259094282,0.0007010798362147648,0.00021149929691237988,0.0019410691264293164,0.00698899883941403,0.0,0.0008149262207965374,6.157477735061788e-05,5.3419559055950274e-05,0.0,0.001822142515691745,0.0,0.0,0.0,0.0,0.0005130154543724893,0.0038317868252013103,,0.021953469687373016,0.0,0.011937194191716445,0.00023865196315547984,0.001992190823733339
25-1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011083539392852332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004011390021536667,0.0001880320705767106,0.00014811273235074946,0.0,0.0,1.733196515438868,0.001333579086358154,0.010696647815818637,0.0002784685660444767,0.006090428777522441,0.000294109545143209,0.0,0.0,0.0,0.001249892197925701,0.0006085978349069053,,0.0034868417085618165,0.012251560050833952,0.4244310219780465,0.0,0.0
25-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9144392658061364e-05,0.00010113344641053714,0.0012237407407056505,0.0,0.0,0.13791047717005198,0.000365071310263616,0.001183047795678118,0.0036733882868471854,1.3759274001758748,0.0009837438306718174,0.00880708839724387,0.0,0.0,0.019568813573893503,0.0008110998814387583,,0.004647037393491255,0.00033081356376492207,0.0752179958733919,0.0,0.0
25-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7013441519488731,2.2543372276470292e-05,5.706772406464932e-05,0.0006315212950215906,0.0032420923790958214,0.0001172493343156608,0.0,0.0,0.0,0.0029845982324163043,0.00015124865080080245,,0.0008665494251332832,0.0,0.8048246097538095,0.0,0.0
25-2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40605739130740487,0.0,0.00014243044221462514,0.0037032692569861593,0.002202283761738558,0.0,0.0,0.0,0.0,0.0011078659604187805,0.0003662499714713219,,0.002098357245193168,0.00018981106117659465,0.43995090351110394,0.0,0.0
25-2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.142242396736126e-05,0.0,0.0,0.0006335580078923205,0.0,0.10853903476212556,0.0017190689283883627,0.0008301095463543947,0.010915029573786088,0.045914241763601545,0.0,0.0,0.0,0.0,0.00032186629019528775,0.0006959748762709958,,0.0039874512978904505,0.00013349349357474788,0.1859828934886274,0.0,0.0
25-3000,0.0,0.0,0.0,0.0,0.0,0.0,2.3614009374634327e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.550215377209065e-05,0.0008418505822460267,0.00029554381499414693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000464241964283472,0.0,0.00931021338257334,0.0,0.001599755839662385,0.0,0.0004632847264242352,0.0,0.0,0.0,0.0,0.00015855609035824236,0.0,0.0017272035575282834,0.000550357953052432,0.0024669252270431686,0.04231975304831919,0.0,1.0053985968547237,0.001459847505670455,0.001609763667722407,0.010744455750842366,0.1452848418868673,0.08538770434591691,0.060700773719392725,0.005183195799137748,0.0,0.027383595725839094,0.007818959442260501,,0.029968297417455193,0.0014984644653765447,0.3187072271286271,7.2258230444767835e-06,6.031887679779604e-05
25-4010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005471776343303826,9.500059305911915e-05,0.0026556510040251437,3.3705179186393604e-05,0.0,0.0,0.0,0.0,0.0,0.00012351848193036612,7.959730061189393e-05,0.00014579568599628527,7.733656693660414e-05,0.0,0.0076794312635021745,0.0,7.331074446052362e-05,0.0,0.0,0.08135509429717801,0.0,0.0,0.0,0.0006233696110108735,0.0008087147183363415,,0.004633372070168997,0.0,0.003498923898804174,0.0,0.0
25-4020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013688757202140497,0.0,0.0,0.0,0.0,0.0,3.229125651309813e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008481571814225404,0.0002235327626279845,5.440686783504451e-05,0.018342111508184752,0.0,0.0,1.721897051157068e-05,0.0,0.0,0.003037272959851923,0.0003297702898847734,0.00025026803759857963,0.0002346860097766388,0.0002721926174308288,0.0,0.046628295260634424,7.684079886793636e-05,0.0010016818781027942,0.0,0.00018748159152144365,0.0036116630227822637,0.0,0.0,0.0,0.0005796658616755135,0.004608849813231538,,0.02640549938816538,0.0003762291627248311,0.03787793262257504,0.0,0.0
25-4030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016497749274249515,0.0,0.0,0.0,0.0,0.0,0.00042509660952479524,8.058254631804357e-05,6.427739501815372e-05,6.15718611675799e-05,0.00013882465452692624,0.0,0.021430477309733797,0.0,0.00016866248584860398,0.0,0.0,0.0006366529274523264,0.0,0.0,0.0,0.00024337032758643698,0.005255796100850541,,0.030112051021255283,0.0,0.026255449046722647,0.0,0.0
25-9010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.392398788571209e-05,3.911966420917719e-05,0.0,0.004929451174337775,0.0,5.0705150567334916e-05,0.0,0.0,0.0006389540826117927,0.0,0.0,0.0,7.705084865287194e-05,3.6892504976828885e-05,,0.00021136835806556656,0.0,0.00309626448283866,0.0,0.0
25-9020,0.0,0.0,0.0,0.0,0.0,7.752087178027284e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.809615661276055e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000172179208957665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3874286192211266e-05,0.00011752078787437514,,0.0006733122618586029,0.0,0.0028016898996723752,0.0,0.0
25-9030,0.0,0.0,0.0,0.0,0.0,0.0,2.6572247911676426e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.547743224666337e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012826508137203521,0.0040787310610344496,0.0005280722700032045,3.340525304897811e-05,0.0007783183403927152,6.0441316911600525e-05,0.0,0.0001171318204479107,0.0,0.0,0.0,0.0015718429148148022,0.001730910245930917,0.0015612355555107878,0.0008834624474070488,0.0,0.1224316635413344,0.0003040892995788438,0.0009170466214277675,0.0017305733365448085,0.03328173212688667,0.011042476558558664,0.0010654445726380652,9.648105587955135e-05,0.0,0.0022762734373266745,0.0012761578362307218,,0.007311495563828191,0.00046522482510799633,0.042673084763464916,0.0,0.0
25-9040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016442557352942e-05,0.0,0.001170027393397617,0.007963158723687587,0.0,0.3691379247417857,0.0009717725525002727,0.0013274977578082733,0.01785573243586889,0.6560251396488793,0.0017506311822682217,0.0016380304314027399,0.0,0.0,0.013745299922789764,0.0017571940474959543,,0.010067498014978443,0.0002743291292961069,0.45787123092735543,0.0,0.0
25-9090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000762103374967867,0.0,0.0,0.0,0.0,0.0,0.0,9.735862802482489e-05,0.0002041611908716808,0.0001613830887444989,0.0003399498819777498,0.0,0.08776121274457852,5.004774557171075e-05,0.00013498210532186458,9.776359623305524e-05,0.0030212658473680646,0.0014183882087681432,0.0,0.0,0.0,0.001016571981033117,0.0011272072677779288,,0.006458112549945739,0.0,0.03169581195918378,0.0,0.0
27-1010,0.0,0.0,0.0,0.0,0.0,0.0,5.923396930311203e-05,4.919254077611799e-05,0.0,0.005730429019080167,0.0,0.0004252553776476552,0.005206290971763381,0.0,0.00013838735496756285,0.0001304537441932061,0.005030850799110581,0.0,0.00014549943217910077,0.0,0.0006525496339473474,0.0003041499939084688,0.0,0.0007044651086790609,0.0007892856798100442,0.00596639504053435,0.0008265790355759789,0.0,0.00011388864283602831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026613400342069874,0.02572764801414654,0.07763503005077502,0.0018221367459521705,0.006084833072936618,8.674126996498354e-05,9.427347893207488e-05,0.00015771292359521835,0.0,0.0001665826837174992,6.989540284178065e-05,0.012156121929223655,0.009460823331970996,0.004349954772761361,0.0013694691064488572,0.0,0.007044330612886367,2.301758560914685e-05,0.00013423292857900674,0.0,0.0013860246230335297,0.04090785442746558,0.004686299451661695,0.00022970044976305997,0.0,0.0016650778166116223,0.0004177964682781813,,0.0023936827700102247,0.0,0.0018751974395086678,0.0,0.0
27-1020,0.0,0.0,0.0,0.0,0.0,0.00041745626477275626,0.0038309823374849364,0.007871337154377605,0.03990622067122464,0.15229293383180065,0.004556029520323459,0.014751045912153038,0.21316574004286293,6.77976376091913e-05,0.0013903449008072053,0.005029339494565361,0.005305538538812706,0.00038688590737813585,0.004436641981071425,0.006861729779579648,0.00652612282721728,0.007995756640378722,0.0019519041167782153,0.001570972407583435,0.03531401604651606,0.06915720670957219,0.032572641859816384,0.0025566380456832926,0.03699063174684167,0.08351666237152912,0.00012442989967325165,0.0,0.0,0.00038682523789854606,0.0,0.0,0.0002694883435233524,0.00695525285544462,0.07228164107867788,0.053533459556967936,0.05889667977232194,0.0034213251416502434,0.0072813430930482766,0.0010053263622501613,0.0012246923109780071,0.00146274783929713,0.0,0.0015085550017542304,0.0,0.044472229590465866,0.015642561564612453,0.03532960987553015,0.016888139591398142,0.0,0.014126061709733873,0.0004320083460683458,0.0007712068821514414,0.0005804319318288328,0.002138406105198752,0.03364201180085949,0.0,0.002907478936612244,0.00024356994889209956,0.005290321340512548,0.0005794056049325803,,0.0033195905630562213,0.0004064042545016231,0.003721959103278781,0.00016281000585072867,0.0013590862416517496
27-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003110433945342785,5.1084560142907644e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002618486181561363,0.0,0.0003118258867734881,0.004745281889445525,0.3774138627429487,0.0402253042792314,0.006317633647964798,0.0,0.0,0.0,0.0,0.0008872719785374167,0.0,0.006395383285037691,0.0,0.001272933417154275,0.0,0.0,0.01491356090895891,0.0,0.0002020171373567095,0.0,0.00011284606270624037,0.14048267343616888,0.007465359930729302,0.0009361409211942944,9.013943804841357e-05,0.0014371110900559601,0.00024317194472119134,,0.001393205875166543,0.0,0.002109594500581773,0.0,0.0
27-2020,0.0,0.0,0.0,0.0,0.0,0.0,2.5113311557150787e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3942940340979441e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005349141911031428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7766801768954095e-05,0.0,0.0,0.31171157065549476,0.0,0.0,0.0,0.005222701478097358,0.10003866614156143,0.3119554061409802,0.007713806340875286,0.0,0.013224730463647385,0.0014984856218360466,,0.008585278925117044,0.0,0.03189227173459798,2.6378444730510213e-06,2.2019888226204536e-05
27-2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.429726994804498e-05,0.0,0.013494094613179677,0.0,0.0,0.0,0.0,0.03346350790777518,0.0019312261438925477,0.0,0.002079484854635938,3.3500368979509545e-05,6.15937043366746e-06,,3.5288902613134325e-05,0.0,7.881963938134651e-05,0.0,0.0
27-2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044763868618578435,2.3397772177765254e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011871313485015693,0.0,0.016978606729689007,0.0,0.0,9.496471908283471e-05,0.0004052280685313489,0.14077908413647156,0.002013771925219382,0.00012738246167727242,0.0,0.014940463903549264,3.59048817866029e-05,,0.00020570996506035714,0.0,0.001626081548676795,0.0,0.0
