,111CA,113FF,211,212,213,Biomass Electric Power Generation,Coal Electric Power Generation,Electric Bulk Power Transmission and Control,Electric Power Distribution,Gas Electric Power Generation,Geothermal Electric Power Generation,Hydroelectric Power Generation,Natural Gas Distribution,Nuclear Electric Power Generation,Other Electric Power Generation,Solar Electric Power Generation,"Water, Sewage and Other Systems",Wind Electric Power Generation,23,311FT,313TT,315AL,321,322,323,324,325,326,327,331,332,333,334,335,3361MV,3364OT,337,339,42,441,445,452,481,482,483,484,485,486,487OS,493,4A0,511,512,513,514,521CI,523,524,525,532RL,5411,5412OP,5415,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFE,GFGD,GFGN,GSLE,GSLG,HS,ORE
17-2060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000585652812430913,0.000585652812430913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0275986497093616e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001246405203152,0.0001470087878725,0.0,0.0,0.0,0.0004277614514307,0.046659052992918,0.0017804593943926,0.0001050244286783,0.0010605014703008,0.0,0.0018208525723831,0.0013869863511816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5120279692689023e-05,0.0032356066388068,0.0,0.0003857813400635,0.0018486347486344,5.311539708255792e-05,8.974317445250149e-05,4.732540580105053e-05,0.0,0.0002189407696301,0.0,0.0050403655174233,0.0277568366844029,0.0033447131235938,0.0009839598616921,0.0,0.0004000167077357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.744158885945184e-05,0.0005225100134922,,0.0029936184516077,0.0,0.0017043447759845,0.0,0.0
17-2070,0.0,0.0,0.0003060155300205,0.0009478164471408,0.001983571508625,0.027206003752345217,0.03046260784762512,0.05081008590468371,0.05081008590468371,0.03046260784762511,0.011352906976744187,0.036071264367816096,0.016264731874688194,0.02847746033522679,0.4035965217391304,0.24058973042362006,0.002652019975670658,0.025386001858160423,0.0042895727427418,0.0002289201104391,0.0,0.0,0.0002814117714112,0.0025042816683695,0.0002413319296891,0.0004117399155481,0.0025338594501697,0.0018495294798559,0.0015222375330754,0.0025899248028199,0.003978711421848,0.024451588496738,0.1898233117463442,0.0856038825342258,0.0031178172000117,0.0414981376486423,0.000835373432218,0.0106294602368989,0.0050775639961168,0.0,0.0,0.0,0.0,0.0071653141837518,0.0006180410308854,0.0,0.0,0.0030544121263073,0.0010252273938388,0.0009253572217526,0.0002987310660513,0.0016217685236176,0.0014707946304539,0.0299609412405849,0.0006183306815342,4.3360721694495775e-05,9.427347893207488e-05,3.251099740778623e-05,0.0,0.000252356095215,0.0,0.0383442917789436,0.022416534611095,0.0194903134026556,0.0059198584165772,0.0017264573042592,0.0014559907323683,0.0,0.0001196076956423,0.0,0.0,0.0,0.0,0.0,0.0,0.0018492203676689,0.0031949175850329,,0.0163704489107103,0.0,0.0093703285353925,0.0,0.0
17-2080,0.0,0.0,0.0011095326391722,0.002466038267448,0.0,0.0,0.0018732149787538937,0.0011347155986482648,0.0011347155986482648,0.0018732149787538935,0.0,0.0,0.0013821684195522252,0.002035755659400621,0.0,0.0,0.021866700813112237,0.0,0.0001419781501374,7.416337365739616e-05,0.0,0.0,0.0,0.0009997796883585,0.0,0.0005954082112092,0.0007237191502177,0.0002200165304984,0.0005634145607369,0.0009556081912239,0.0003264738945802,0.0006955773166742,0.0004656056911959,0.0004423570118658,0.000255587646143,0.001210036742182,0.0,0.0002086235906568,0.0001473007371058,0.0,0.0,0.0,0.0,0.0005861166300324,0.0,0.0,0.0,0.0016838334756771,0.0,0.0002187778951881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136467822036296,0.0001032484393796,0.0018958138084711,0.0005166503960056,0.022837629537629,0.0004878909979795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001175797264182,0.001531354358783,,0.0087735938949065,0.0,0.0048353557098866,0.0,0.0
17-2110,0.0,0.0,0.0024486052187158,0.0033548842342803,0.0050222934410471,0.0,0.00374237976295913,0.0018858075671919908,0.0018858075671919908,0.0037423797629591304,0.01083139534883721,0.0,0.005927936549954693,0.020155581050451916,0.0,0.009122464698331193,0.00241181253601383,0.0,0.0031511179962759,0.0068328522374137,0.0288484207859484,0.0114055290885393,0.0093992208121951,0.025102094706034,0.0085815906541582,0.0020481492011166,0.0199377350401468,0.0464388841257926,0.0266009736131079,0.0214705097770263,0.0420917641449757,0.0568237799023335,0.1130203937432124,0.0613242031241274,0.0319719689033615,0.0792424956883769,0.0346080833589181,0.0744082397825067,0.0041363067483888,9.409906707740016e-05,0.0,0.0,0.0012849747600064,0.0024042237264156,0.0012903852876199,0.0005202519141592,0.0,0.0057810076953378,0.0113903950977573,0.015976159840895,0.0002420160073333,0.0033126536068463,0.0,0.0004046921900666,0.0010173475211872,0.0001638369107098,0.0,0.0007756524487928,0.0,0.0002146187578213,0.0,0.0169480006979473,0.00653668922659,0.0218423260930144,0.0078499624645592,0.0065801565891879,0.0010688451821759,0.0001552136715799,0.0001591077679686,0.0,0.0002960869991813,0.0002172400049353,0.0003112579949543,7.351959462707804e-05,0.0,0.0008114971732801,0.0065997864254852,,0.0029965145753394,0.0001460085085973,0.0018922037050872,1.7084252289292145e-06,1.4261391438418428e-05
17-2120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031257561871775,0.0,0.0,0.0,0.0005634396418495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017129022001251,0.0,8.007582576057366e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001183215060307,,0.0006778998191983,0.0,0.0003686078738138,0.0,0.0
17-2130,0.0,0.0,0.0,0.0023030653036862,0.0,0.0,0.0003061947078784743,0.00013519920727663202,0.00013519920727663202,0.00030619470787847424,0.0,0.0,0.0008131899123387532,0.0008087920082827322,0.0,0.0,0.0,0.0,1.2524939770868317e-05,2.122520794908644e-05,0.0011013338629328,0.0,0.0,0.0009154803268803,0.0,0.0005700414361092,0.0009977495988248,0.0033350963244216,0.0034326325236575,0.0082422489533068,0.0030528703948223,0.0029358159848597,0.0062213052154689,0.0037348988889278,0.0009764706301523,0.0094128710702825,0.0005925568166742,0.0020351521373927,0.0002620086150883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008353462001249,9.9751854535671e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028644455864178,8.750553519209597e-05,0.0015776979268124,0.0004718232730951,0.0,0.0003969505419335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.361447578065428e-05,0.000177497126492,,0.0010169349089072,0.0,0.000700584260175,0.0,0.0
17-2140,0.0,0.0,0.0010732894906925,0.0026628924526234,0.00662164273866,0.0,0.0024392878822557694,0.0022475760351198556,0.002247576035119856,0.0024392878822557694,0.010751162790697676,0.0,0.004557957218053534,0.005396247586534964,0.0,0.009013863928112965,0.003220654331263205,0.0,0.0029040791289721,0.000923546254114,0.0044532638698403,0.0,0.0013576765029382,0.0041629924166386,0.000649598608058,0.0011966267747621,0.0054823959330075,0.0155263132651066,0.0055053254654705,0.0104371553490629,0.0442415891509474,0.111029659721911,0.0680809243094905,0.0612271272711493,0.0213791990223456,0.0492121979561984,0.0130038568608543,0.0307354011204948,0.0060549740026296,0.0003615252550304,0.0,0.0,0.0004119000608424,0.0061943186302303,0.0,0.0,0.0,0.0028230226495295,0.0017041733497895,0.0016550355860546,0.00011082476335,0.0002950111935382,0.0,6.791461783726843e-05,0.0,0.0,0.0,6.802769746345544e-05,0.0,0.000348527032264,0.0,0.0419368373673641,0.0043873046326639,0.01528459881624,0.0114486004365277,0.0046295774736236,0.0009862608702941,5.406031992512779e-05,0.0001926795721558,0.0,0.0,0.0022068625873366,0.0,0.0004788859526263,0.0,0.0015729408540849,0.0019977048594443,,0.0088665193103566,0.0001112445779789,0.0053840595282977,2.6902272001754392e-06,2.245716260232775e-05
17-2150,0.0,0.0,0.0007734135104144,0.0179529730251318,0.0020272520930775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009066200281676,0.0,0.0005636579827464,4.074463487632763e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8459377867088535e-05,,0.0002776384834556,0.0,0.0001509658627679,0.0,0.0
17-2160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003966143448188738,0.0003966143448188738,0.0,0.0,0.0,0.0,0.15346958054677226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.499058293346533e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018744868275681,0.0,0.0001341780479812,0.0002654118756345,0.0031917038605363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003122163633617,,0.0017887823048726,0.0,0.0009726499748808,0.0,0.0
17-2170,0.0,0.0,0.0252126693138213,0.0,0.0329056693271767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032376139036235352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043685898615351,0.0001116595260335,0.0,0.0,0.0,0.0,0.0010943510355642,0.0,0.0,0.0,0.0,0.0,0.0,3.4481583665954114e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183662511483264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001331354785833,0.0,0.0,0.0,0.0,0.002096022447853,0.000129584699656,0.0083503109990617,0.0001343610005338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.288929604858396e-05,,0.0003603118642672,0.0,0.0002223527940195,0.0,0.0
17-2199,0.0,0.0,0.0016170498893117,0.0005478893715938,0.0024106396432403,0.0,0.00221860104090995,0.0017146172188358653,0.0017146172188358653,0.00221860104090995,0.005014534883720931,0.0,0.004455909752695508,0.0033874303942692443,0.0,0.055122978177150186,0.0018585696907612525,0.009402043976463301,0.0013907238717679,0.0006225228637302,0.0017407193555799,0.0,0.0011405294389406,0.0022156771664937,0.0006755134461455,0.0003871070796914,0.0027948067924458,0.0036911125387458,0.0017536509616366,0.0020084510752921,0.005686911839444,0.0147595786010355,0.0257032885577363,0.0120322840724883,0.0033334884670119,0.0179212271992962,0.0061352016005521,0.0081287520698118,0.0022568577220858,0.0,0.0,0.0,0.0004653475922739,0.0,0.0,0.0001167950597519,0.0,0.0022663027648799,0.0012597234201361,0.0019491121571304,0.0001045252504859,0.0004080805167854,0.0010381854975388,0.0009213695005864,0.0004943762791753,0.0,5.1620816348880487e-05,0.0004014959953429,0.0,0.0001644834208389,0.0,0.0161273375100791,0.0078161312342074,0.0088033502722842,0.0056764037063154,0.0019073242599435,0.0016113543643906,0.0001213074182935,0.0003663800001593,0.0,0.0,0.0001654640138473,0.0002547126966656,0.0,0.0,0.0004371250760176,0.0036861113426825,,0.021118850634811,0.0001501801802715,0.0115217334049739,4.005033650998317e-06,3.343274944302034e-05
17-3010,0.0,0.0,8.657613922549456e-05,0.0007136500307884,0.0018735353866444,0.0,0.0046177472161132065,0.005907778400656917,0.005907778400656918,0.0046177472161132065,0.0,0.0,0.0026220547959152503,0.0019651061924615947,0.0,0.0,0.004465766054164799,0.0,0.0105162093060138,0.0001026613366831,0.0010878731157191,0.0,0.0205430593130189,0.0006486218386343,0.0006625560271017,6.444903981117305e-05,0.0005946112277406,0.0040601244623583,0.0121498221019382,0.0021363208154959,0.0319638475228957,0.0232888982403875,0.0156809255786661,0.0226674480563779,0.0023383492533834,0.0137954960990975,0.0454609589752451,0.0074575996357823,0.0019302665939712,0.0,0.0,0.0,0.000115662481268,0.0008304598312287,0.0,0.0,0.0,0.0012160822233112,0.0003202351203149,0.000369305461351,0.0005830549128671,0.0,0.0,0.0011721555617147,0.0,0.0,0.0,0.0,0.0,0.0003556892232615,5.784447131733571e-05,0.0519760397668999,0.0022141585525108,0.004011730817495,0.0067029438178967,0.0007838190899748,0.0003820914307381,0.0,6.65030079710763e-05,0.0,0.0,0.0003110394723878,0.0,0.0,0.0,0.0004800624770429,0.0003185562670667,,0.0018251055373899,0.0,0.0011922857932702,1.908527246544489e-05,0.000159317795552
17-3020,0.0,0.0,0.0050688914873729,0.0061899704894047,0.0125290940105075,0.11513949343339588,0.014583454905512046,0.017154480387202728,0.017154480387202728,0.014583454905512045,0.0,0.012068571428571427,0.012979875584153778,0.02040909981251924,0.0,0.0,0.019056098341763236,0.0033949055435119235,0.0033712847552316,0.0033016435235625,0.0086760634313263,0.0014560249900262,0.0045100295192273,0.0081453586854986,0.0016112550580855,0.0025779615924469,0.0119550745212265,0.0269029806691588,0.0121221296283204,0.0228505870780595,0.0237780865523128,0.0503679040311847,0.1687694080060955,0.0690819190568383,0.0130564497415956,0.044801363892578,0.0117816096669943,0.043897039648948,0.0062218690207891,0.0,0.0,0.0,0.0010622064606253,0.004250556064503,0.0,8.022152104107184e-05,0.0,0.0115763995408053,0.0056975725930342,0.0027190568198451,0.0001251056034695,0.0007045862872967,0.0007356838956918,0.0024460420997505,0.0004291560849109,0.0,0.0,7.300975253734367e-05,0.0,0.0003493667374155,0.0,0.0586371956967928,0.0176289445699703,0.0,0.0124473956785699,0.0196584443610088,0.0036886311541999,0.0001378866459628,0.000650415704408,0.0,0.0,0.0007056875822363,0.0,0.000367769647612,0.0,0.0023014096618943,0.0630846398633834,,0.0403532495329065,0.0003842943946283,0.0233617297287126,2.3227997856313106e-06,1.9389995192663518e-05
17-3030,0.0,0.0,0.0005044333288403,0.0005924924985181,0.0008409208057815,0.0,0.0005859745842828568,0.006148575624546,0.006148575624546,0.0005859745842828566,0.0,0.0,0.0061270833545444365,0.0,0.0,0.0,0.0031816633587297524,0.0,0.0009481932995045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001351377784631,6.349083012239845e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011223188743175,0.0,0.0,0.0,6.271122972649846e-05,0.0,9.173524131945112e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.147752566283203e-05,0.0180778026222243,0.0002614683047133,0.0,0.0015786590031366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4914330327196026e-05,0.0008820749441221,,0.0050536750688785,0.0,0.002773215207463,3.499166171911085e-06,2.9209928325030475e-05
19-1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067026189394241,0.0,0.0,0.0,0.0,0.0,0.0,0.0004369119314277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014705945501766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001641357606004,2.3652337651823683e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034465740284729,0.0001425689173621,0.0028505341252385,0.0003956101426692,0.0,0.0,0.0,0.0,0.0,0.0,0.0017469602918947,0.0005561917488844,0.0,0.0,9.288141517064018e-05,0.0003269669935899,,0.0018732931423375,0.0,0.0027802909580191,0.0,0.0
19-1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003661140280943,0.0,0.0,0.0,0.0,0.0,0.0,0.0098782686042313,0.0,0.0,0.0,0.0,0.0,0.0021605996064476,0.0,0.0,0.0,0.0,0.0025092851949979,0.0006864376522338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200786172217585,0.0004918921908885,0.0016019215932454,0.0017775373575662,0.0,0.013293951482793,0.0021751800790387,0.0010410299435537,0.0,0.0,0.0027797954326352,0.0,0.0,0.0,0.0009395868193782,0.0,,0.0,0.0002613691359615,0.0034556266184237,0.0,0.0
19-1030,0.0,0.0,0.0,0.0,0.0,0.0,0.00044482480669526026,0.0011289616429270759,0.0011289616429270759,0.00044482480669526015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9064203905382432e-05,0.0,0.0,0.0,0.0060684486740076,0.0004107580352278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.105023593664925e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005868707785427,0.0,0.0002883831539633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008550435099673,0.0,0.0001093137230094,0.0,0.0031319779602601,0.0022954996602692,,0.0131516142489081,0.0,0.0076864213754091,0.0,0.0
19-1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091329016995379,0.0,0.0,0.0,0.0,0.0,0.0013030945071145,0.0,0.0,0.0,0.0,0.0029795081369378,0.0006164757352747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7504237928572955e-05,0.0,0.0,0.0,0.0244454275726367,0.0,0.0023768682785249,0.0,0.0,0.0312338517326724,0.0078235715624978,0.0186354457495701,0.0,0.0001389149316225,0.0,0.0,0.0,0.0,0.0003208152982273,0.0006318770692649,,0.0036202155075588,0.0117026793030857,0.0084257942443514,0.0,0.0
19-1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.224520733979724e-05,7.224520733979724e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002288559728119,0.0,0.0,0.0,0.0,0.0,3.578688020851389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005564040546579,0.0,7.573338923612329e-05,0.0006441704706444,0.0,0.0014264746747557,5.0704348647724455e-05,0.0001035492550236,0.0,0.0,0.0001482053501513,0.0,0.0,0.0,3.974063378941818e-05,0.0,,0.0,0.0,0.0005485803179603,0.0,0.0
19-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001498956263816213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003961827799637,0.0006635758182383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037591221490082,0.0002864620042354,0.0,0.0,0.0010829595817626,0.0027784179346267,0.0005992597407085,0.0012585952127332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004215982865803,,0.0024154645409335,0.0003181038707308,0.00270606247849,0.0,0.0
19-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010600647284353,0.0,0.0,3.2975685667643054e-05,0.0,0.0,0.0,0.0,0.0016464723153293,0.0,0.0003311755974747,0.0,0.0,0.0001757148863579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003172086392942,,0.0018173845688699,0.0,0.0014064169176702,0.0,0.0
19-2030,0.0,0.0,0.0001973709631493,0.001882766607669,0.0018527384204799,0.0,0.0023413517897481317,0.0004134249755234817,0.0004134249755234817,0.0023413517897481317,0.0,0.0,0.0,0.007664739625598119,0.0,0.0,0.004282508483257571,0.0,0.0,0.0010031199748957,0.0016887119231636,0.0,0.0,0.001272866664459,0.0004626878383525,0.0015283214415767,0.0367742250275581,0.0027951535748199,0.0036020271533643,0.0019091635184496,0.0008436567525527,0.0011551996210391,0.0054790112122215,0.0009972337624107,0.0001285512107783,0.0,0.0,0.0051986879761252,0.0014116979879987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001641155511527,0.0,4.84712517599642e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126907792112987,0.000277045687712,0.005223286810938,0.0024963160493357,0.0062152462953332,0.0029539643503362,0.0002225884427686,8.052021340628602e-05,0.0,0.0,0.0001643682256761,0.0,0.0,0.0,6.490970185604969e-05,0.0010915200878773,,0.0062536498650639,0.0002171494162149,0.0045632713943783,0.0,0.0
19-2040,0.0,0.0,0.0124281179572435,0.0063768533024552,0.0099296819051587,0.0,0.0038084486859258225,0.001456640242554401,0.001456640242554401,0.0038084486859258217,0.0,0.015967159277504105,0.0018321852187458637,0.0037538713378291403,0.0,0.0,0.005149836737307126,0.0,7.274498858632772e-05,4.551974743983e-05,0.0,0.0,0.0,0.0,0.0,0.0008359262174322,0.000669344483905,0.0,0.0,0.0002155507198249,0.0,0.0003811502036196,0.0001701540712174,0.0,0.0,0.0,0.0,0.0003123047221682,9.920253723454308e-05,0.0,0.0,0.0,0.0,0.0,0.0004250497102423,0.0,0.0,0.0020143137644595,0.0,0.0,0.0,0.0,0.0,0.0,0.0001896378813496,0.0,7.075904139524156e-05,0.0,0.0,0.0,0.0,0.0246105490378184,0.0003951174691187,0.004535253668633,0.0006814645505238,0.0088888261185632,0.0018057357985995,3.169021790482778e-05,5.882666076527206e-05,0.0,0.0,0.0002899455500927,0.0,0.0,0.0,0.0025198298780741,0.0045034449317843,,0.0258016028314642,0.000163696396496,0.0157541650807686,0.0,0.0
19-2090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001315779164451409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001474242713406,0.0,0.0,0.0,0.0,0.0001768764742197,0.0003552185507374,0.0,0.0,0.0011794541316324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015408398236453,0.000276089343065,0.0,0.0001701404472605,0.0,0.0008682977222329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010417831716254,,0.0059686919764628,0.0,0.003992872426357,0.0,0.0
19-3010,0.0,0.0,0.0001336837443923,0.0,0.0,0.0,0.0005021445133298172,0.00034974733916558757,0.0003497473391655876,0.0005021445133298172,0.0,0.0,0.00018661766053411255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.226860529350396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.196407458943886e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000624120785652,0.0004033511906711,0.0001047960873889,0.0,0.0,0.0,0.0032320855308296,0.0,0.0003172571162266,4.0373499600496974e-05,0.0,0.0006145809256317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013023104223289,0.001197337150006,,0.0042809697875219,0.0,0.0025449306446763,0.0,0.0
19-3020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001553750020558,0.0,0.0001381314261096,0.0,3.693691107308899e-05,0.0,3.4635576265741874e-05,0.0,0.0,0.0,0.0040055377765094,5.213917449970409e-05,0.000121474800835,5.193887725003064e-05,0.0,0.0012385962075779,4.932730608552906e-05,5.700257826092255e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0005762939291115,4.731033669308368e-05,,0.0002710552778301,0.0,0.0004565432492179,0.0,0.0
19-3030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001543613592727,0.0,0.0,0.0,0.0006116339532811,0.0,0.0004963664197388,0.0004528853433447,0.0,0.0188578294251527,0.0288508655754268,0.0068279968344063,0.008273953905711,0.0322368347234738,0.0,0.0,0.0,0.0,0.0002550954567292,0.0017199330422535,,0.0098540184070496,0.0107587412477898,0.0254386343595761,0.0,0.0
19-3040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006533590795774,0.0,0.0,0.0,0.0,0.0002665542600149,0.0,0.0,0.0,0.0003402790886114,0.0,0.0,0.0,0.0,0.0,5.3726701548293816e-05,,0.0003078165794833,0.0,0.0002953863550115,0.0,0.0
