,111CA,113FF,211,212,213,22,23,311FT,313TT,315AL,321,322,323,324,325,326,327,331,332,333,334,335,3361MV,3364OT,337,339,42,441,445,452,481,482,483,484,485,486,487OS,493,4A0,511,512,513,514,521CI,523,524,525,532RL,5411,5412OP,5415,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFE,GFGD,GFGN,GSLE,GSLG,HS,ORE
11-3060,0.0,0.0,0.0007073213989010992,0.000750533385745053,0.0006955507078424471,0.0009604355795786016,0.0010206787934823628,0.0013421822673687013,0.0024474085842951534,0.005338758296763093,0.002283088289694384,0.0018792851284934256,0.0024835053167114192,0.00019877521175450767,0.00242516117356917,0.0029799078622813574,0.0012342049523263055,0.0016580824601920105,0.004390069074369419,0.00628495086060106,0.011214130614110519,0.007958328856154233,0.0014601889122383032,0.0074554622732773196,0.005398850996365,0.005928239879607092,0.004118606136182933,0.002058417092318129,0.0014863118151520823,0.000307690699437322,0.0010959273006451704,0.0027162366493545973,0.0007813413791219936,0.0002402641229183516,0.0,0.0014206568029336653,0.0009500176622444855,0.003000781337508465,0.001924851152922766,0.0010980565516312962,0.0008278991208443871,0.0004580889131188981,0.0008493553317777645,0.0005353175517838984,0.00016950118801124938,0.0005682013224765071,0.0,0.00017288047235322374,0.00013694240368687432,0.0023897552288862276,0.002556382806158331,0.019216901932828885,0.0014544490539309468,0.0009342301429974158,0.0015836240956519163,0.0004377353840091319,0.0012812008066264498,0.00031536643946146844,0.0005356616900612676,0.00065747290270464,0.0012655102363695844,0.0016309075282130566,8.883650267583465e-05,0.0004050698209940696,0.000806027958474759,,0.004617978807477406,0.0009177677683263917,0.0030248568138051117,1.4218168790913308e-05,0.00011868875923344289
11-3070,0.0,0.0,0.0005092714072087915,0.0012866286612772337,0.002086652123527341,0.0020188747897264482,0.0006746859821324093,0.00340227598007415,0.0008158028614317179,0.004853416633420994,0.0015220588597962559,0.002630999179890796,0.002915419284835144,0.0002905176171796651,0.0026804412971027664,0.003352396345066527,0.0023141342856118226,0.0011053883067946738,0.00212686576273798,0.0029244261147286566,0.003664953301259583,0.004097357430891288,0.0009143238983174422,0.0024040062024037073,0.003160303022262439,0.004288513955460449,0.009532620204754738,0.0017643575077012537,0.0011147338613640618,0.000923072098311966,0.00982119465578172,0.052553274302730255,0.009376096549463924,0.03278270477152619,0.016068725047799343,0.003906806208067579,0.041009095753553625,0.07941602702522402,0.0029164411407920695,0.0018910973944761213,0.0005094763820580844,0.0003993595652831419,0.0003860706053535293,0.00012887274394797555,0.0,5.7643612425152905e-05,0.0,0.0058532388496734325,0.0,0.0021667114075235127,0.0011954308086351906,0.01646237130164768,0.0021164741405477914,0.009622570472873382,0.0007412708532838757,0.00020974820483770905,0.0005320240637686105,0.0,0.0016069850701838026,0.0005478940855872,0.001035417466120569,0.0003862675724715134,0.00019741445039074367,0.000930565804986376,0.009801427877099237,,0.008444999452936284,0.00025030030045265224,0.0054006932440446775,1.795979215694312e-05,0.00014992264324224366
11-3110,0.0,0.0,0.00014146427978021985,0.0,0.0,0.0002940108917077352,0.00012109748397248371,5.2022568502662844e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001914600926501976,0.00016555043679340875,0.0,0.00015791261525638196,0.0,0.0002565286065551453,0.0013782730363711253,0.0,0.0,0.00021301320780792342,0.0,0.0004414646718856345,0.00014832915256361105,0.0002520510725287505,0.0,0.0,0.000337208400198514,0.0005904862281205646,0.0,0.00010678405463037848,0.0,0.0,0.0001583362770407476,0.0002791424500007874,2.9164411407920698e-05,0.0005795298466942953,0.0002547381910290422,0.00012920456523866358,0.0006949270896363528,0.00042627138382791914,0.0004160483705730666,0.0010869938343028834,0.0002120137445429581,0.0,0.0006847120184343715,0.0009824549274310046,0.0007908234580202031,0.0059303424177195386,0.0006519944034862865,0.0,0.001078212150231092,0.0003100625636731351,0.0005971698674953791,0.00031536643946146844,0.00044638474171772297,0.0,0.00028761596281126915,0.00025751171498100895,0.0,0.0002408523259964738,0.0001380548545477189,,0.0007909581620185281,0.000194678011463174,0.0006847652099066586,5.238272712441744e-06,4.372743761232107e-05
11-3120,0.0,0.0,0.0008770785346373631,0.00139384771638367,0.001877986911174607,0.001646460993563317,0.0012167413865806697,0.0022681839867161,0.003059260730368942,0.004368074970078894,0.001352941208707783,0.002630999179890796,0.0034553117449898003,0.00024464641446708636,0.00239963316121581,0.004469861793422037,0.0023141342856118226,0.002092342152147061,0.003899253898352963,0.004617514917992616,0.007361230989709419,0.006697603492803068,0.0016648882924586261,0.003225628575377126,0.003160303022262439,0.007567965803753735,0.0030110817970413046,0.0013022638747318778,0.0008824976402465489,0.0020659232676505904,0.0014331357008436844,0.004369598088092178,0.0015626827582439873,0.001761936901401245,0.0011552678138940704,0.0012430747025669571,0.0032458936793353255,0.006629633187518701,0.0015554352750891038,0.005490282758156481,0.0015921136939315136,0.0014799795654610553,0.005507940636377018,0.003945488622407251,0.002095651051775447,0.0032856859082337152,0.0,0.0008644023617661187,0.00405349514913148,0.007201129089710499,0.009655402685130387,0.03443163288976508,0.01120427305683357,0.0015881912430956067,0.010748427372616198,0.003638675379575909,0.004408199385511344,0.006780378448421572,0.009463356524415727,0.0036708903734342397,0.00419919305704453,0.00806870040273828,0.0004540532358987104,0.002758853915959609,0.003149214449580592,,0.00772705281356562,0.0026420587270002184,0.006819891754311988,9.354058415074544e-05,0.000780847100220019
11-3130,0.0,0.0,0.00014146427978021985,0.0,0.0004173304247054682,0.0010388384840339976,0.00024796151480079996,0.00010404513700532569,0.0,0.0,0.0,0.00016108158244229363,0.0003239354760927938,0.0,0.0005488522655972332,0.0003311008735868175,0.0,0.00011843446144228648,0.00021814007822953637,0.00048740435245477607,0.0011903267132296082,0.0007091580168850307,9.552637743615067e-05,0.0005173177903906712,0.0,0.0013874603973548514,0.0007416457628180552,0.0,0.00023223622111751287,0.0,0.0008008699504714707,0.0027162366493545973,0.0007813413791219936,0.0002936561502335408,0.0007351704270234993,0.0,0.0013062742855861676,0.0006978561250019686,0.00022359382079405868,0.0017385895400828858,0.0005094763820580844,0.00036412195658168823,0.0013126400582019998,0.0011499414075357818,0.0006163679564045432,0.001366977094653626,0.0,0.00044454978605114673,0.0009859853065454951,0.0018002822724276248,0.0031632938320808124,0.008490435592582071,0.0023772719019423062,0.0,0.007513790921922922,0.0007933953835165515,0.0014657805838522943,0.0018133570269034435,0.003481800985398239,0.0010957881711744,0.0008628478884338075,0.0003862675724715134,0.00012831939275398336,0.0017954446119737137,0.000972510676562484,,0.0010586670783940299,0.0005840340343895219,0.0011430991032987323,2.3198064869384868e-05,0.00019365008085456476
11-9010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031213541101597706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020766081358905547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.888588187722759e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3105671753027275e-05,0.0,0.00037267179127745733,0.0,0.0,0.0001684706484736081,0.0,0.0,0.0,0.0,0.00049310467702848,0.0,0.0,0.0,8.758266399871775e-05,4.672625846230486e-05,,0.0002677089163755018,0.0,0.0002304606254674823,0.0,0.0
11-9020,0.0,0.0,0.001980499916923078,0.005360952755321807,0.007372837503129939,0.003645735057175916,0.13116587478276737,5.2022568502662844e-05,0.0,0.0,0.0010147059065308372,0.0,0.0,0.00022935601356289346,0.00015316807412015809,0.0,0.003625477047458522,0.0,0.0012815729595985262,0.00041044577048823247,0.0001252975487610114,0.0003939766760472393,0.0,0.0,0.002370227266696829,0.0,0.00042026593226356465,0.0,0.0,0.0,0.0,0.009447779649929034,0.0,0.00010678405463037848,0.0,0.0026637315055006226,0.0001583362770407476,0.00020935683750059056,0.0003596944073643553,0.0,0.0,0.0006695145653276203,0.0,0.0001486993199399718,0.0003698207738427259,3.2939207100087375e-05,0.0,0.0003457609447064475,0.0,0.006595724431725988,0.0003494336209856711,0.009251982296496875,0.0,0.014947682287958652,0.002021647781683297,3.647794866742766e-05,0.000521166429814149,0.0,0.0016069850701838026,0.00016436822567616,0.001035417466120569,0.0005150234299620179,8.883650267583465e-05,0.000350330655994871,0.0009398349713440865,,0.005384599795279979,0.00044497831191582624,0.003638303347915886,0.00039661207679916064,0.003310791704932881
11-9030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.977722034181481e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001525078543932356,0.0,0.0,0.00010295216142760783,0.0,0.0,5.7643612425152905e-05,0.0,0.0,0.0,0.0002283543885380173,0.00011034745925863299,0.0027221243884614273,0.0,0.0,0.4073283338794897,0.0004194964096754181,0.0013137737084898341,0.0036661348587395705,0.19087411555849834,0.0037804691905516797,0.004544332212418053,0.00021459309581750745,0.0,0.004422924531935246,0.0012297501658942963,,0.007045611935518888,0.0010568234908000873,0.1427265088560388,0.0,0.0
11-9040,0.0,0.0,0.0035931927064175844,0.0020371620470222866,0.003964639034701949,0.009173139821281338,0.0023181518360446884,0.0008115520686415404,0.0028553100150110126,0.001456024990026298,0.0018602941619732015,0.0032753255096599704,0.0010797849203093126,0.001330264878664782,0.005743802779505929,0.007449769655703394,0.004473992952182857,0.004421553227178695,0.010961538931034203,0.02508849772109321,0.06355718160902303,0.031439338748569697,0.006632259919138461,0.02708310784986455,0.006715643922307683,0.02055964043353098,0.002388099356274138,0.0,0.0,0.0,0.0009694741505707278,0.006495348509326211,0.0013673474134634888,0.0,0.0,0.005149880910634537,0.0014646105626269152,0.0010467841875029529,0.00023331529126336558,0.0027146398081995936,0.00031842273878630276,0.0024431408699674565,0.0008236172914208626,7.930630396798495e-05,7.70459945505679e-05,0.0001894004408255024,0.0,9.878884134469928e-05,0.0,0.03363182192119218,0.00943470776661312,0.017661402282279498,0.002046259358633884,0.006259341958082685,0.0011119062799258136,6.38364101679984e-05,0.0,0.0,0.0,0.00043831526846976,0.0,0.0008583723832700298,0.0,0.0005692873159916654,0.0017108182359721169,,0.00980179691547576,0.0,0.005486108477599761,2.3946389542590832e-05,0.0001998968576563249
11-9050,0.0,0.0,0.0,0.0,0.0,0.0,1.7299640567497674e-05,0.0005722482535292913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.427596611089813e-05,0.0,0.008360503960230463,0.0008351604699013026,0.0,0.0,0.0,0.0,0.0,0.0,0.00023750441556112138,0.0,0.0005735667576891071,0.0,0.0014647445984169926,0.0,0.0,0.0,0.0,0.0,0.0,0.0001234860516808741,0.0,0.0006691314640881437,0.0,0.012217153505356643,0.0,0.0,0.002864001024051338,0.0001276728203359968,0.0017697943345772146,0.017305733365448082,0.0031246931920240607,0.00312299628784704,0.02398717129845985,0.03562245390570624,0.17197759845789634,0.0007116091449895816,0.00014655053790450163,,0.0008396325104504374,0.0009455789128211308,0.0027888999069669686,0.0,0.0
