,111CA,113FF,211,212,213,Biomass Electric Power Generation,Coal Electric Power Generation,Electric Bulk Power Transmission and Control,Electric Power Distribution,Gas Electric Power Generation,Geothermal Electric Power Generation,Hydroelectric Power Generation,Natural Gas Distribution,Nuclear Electric Power Generation,Other Electric Power Generation,Solar Electric Power Generation,"Water, Sewage and Other Systems",Wind Electric Power Generation,23,311FT,313TT,315AL,321,322,323,324,325,326,327,331,332,333,334,335,3361MV,3364OT,337,339,42,441,445,452,481,482,483,484,485,486,487OS,493,4A0,511,512,513,514,521CI,523,524,525,532RL,5411,5412OP,5415,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFE,GFGD,GFGN,GSLE,GSLG,HS,ORE
11-3060,0.0,0.0,0.000707321398901,0.000750533385745,0.0006955507078424,0.0,0.0008060583745484581,0.0009458989988314436,0.0009458989988314436,0.000806058374548458,0.0,0.0,0.00103747747380853,0.0014019083862663346,0.0,0.0,0.0,0.0,0.0010206787934823,0.0013421822673687,0.0024474085842951,0.005338758296763,0.0022830882896943,0.0018792851284934,0.0024835053167114,0.0001987752117545,0.0024251611735691,0.0029799078622813,0.0012342049523263,0.001658082460192,0.0043900690743694,0.006284950860601,0.0112141306141105,0.0079583288561542,0.0014601889122383,0.0074554622732773,0.005398850996365,0.005928239879607,0.0041186061361829,0.0020584170923181,0.001486311815152,0.0003076906994373,0.0010959273006451,0.0027162366493545,0.0007813413791219,0.0002402641229183,0.0,0.0014206568029336,0.0009500176622444,0.0030007813375084,0.0019248511529227,0.0010980565516312,0.0008278991208443,0.0004580889131188,0.0008493553317777,0.0005353175517838,0.0001695011880112,0.0005682013224765,0.0,0.0001728804723532,0.0001369424036868,0.0023897552288862,0.0025563828061583,0.0192169019328288,0.0014544490539309,0.0009342301429974,0.0015836240956519,0.0004377353840091,0.0012812008066264,0.0003153664394614,0.0005356616900612,0.0006574729027046,0.0012655102363695,0.001630907528213,8.883650267583465e-05,0.000405069820994,0.0008060279584747,,0.0046179788074774,0.0009177677683263,0.0030248568138051,1.4218168790913308e-05,0.0001186887592334
11-3070,0.0,0.0,0.0005092714072087,0.0012866286612772,0.0020866521235273,0.0,0.0013105912089880485,0.0019648327701102235,0.001964832770110223,0.0013105912089880483,0.0,0.0,0.0033191134098290555,0.0011220863530794416,0.020869565217391303,0.008857509627727857,0.0025993981688968563,0.0,0.0006746859821324,0.0034022759800741,0.0008158028614317,0.0048534166334209,0.0015220588597962,0.0026309991798907,0.0029154192848351,0.0002905176171796,0.0026804412971027,0.0033523963450665,0.0023141342856118,0.0011053883067946,0.0021268657627379,0.0029244261147286,0.0036649533012595,0.0040973574308912,0.0009143238983174,0.0024040062024037,0.0031603030222624,0.0042885139554604,0.0095326202047547,0.0017643575077012,0.001114733861364,0.0009230720983119,0.0098211946557817,0.0525532743027302,0.0093760965494639,0.0327827047715261,0.0160687250477993,0.0039068062080675,0.0410090957535536,0.079416027025224,0.002916441140792,0.0018910973944761,0.000509476382058,0.0003993595652831,0.0003860706053535,0.0001288727439479,0.0,5.7643612425152905e-05,0.0,0.0058532388496734,0.0,0.0021667114075235,0.0011954308086351,0.0164623713016476,0.0021164741405477,0.0096225704728733,0.0007412708532838,0.0002097482048377,0.0005320240637686,0.0,0.0016069850701838,0.0005478940855872,0.0010354174661205,0.0003862675724715,0.0001974144503907,0.0009305658049863,0.0098014278770992,,0.0084449994529362,0.0002503003004526,0.0054006932440446,1.795979215694312e-05,0.0001499226432422
11-3110,0.0,0.0,0.0001414642797802,0.0,0.0,0.0,0.0,0.00043465559170009153,0.0004346555917000916,0.0,0.0,0.0,0.0003115486820268991,0.0,0.0,0.0,0.0,0.0,0.0001210974839724,5.202256850266285e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001914600926501,0.0001655504367934,0.0,0.0001579126152563,0.0,0.0002565286065551,0.0013782730363711,0.0,0.0,0.0002130132078079,0.0,0.0004414646718856,0.0001483291525636,0.0002520510725287,0.0,0.0,0.0003372084001985,0.0005904862281205,0.0,0.0001067840546303,0.0,0.0,0.0001583362770407,0.0002791424500007,2.9164411407920695e-05,0.0005795298466942,0.000254738191029,0.0001292045652386,0.0006949270896363,0.0004262713838279,0.000416048370573,0.0010869938343028,0.0002120137445429,0.0,0.0006847120184343,0.000982454927431,0.0007908234580202,0.0059303424177195,0.0006519944034862,0.0,0.001078212150231,0.0003100625636731,0.0005971698674953,0.0003153664394614,0.0004463847417177,0.0,0.0002876159628112,0.000257511714981,0.0,0.0002408523259964,0.0001380548545477,,0.0007909581620185,0.0001946780114631,0.0006847652099066,5.238272712441744e-06,4.372743761232107e-05
11-3120,0.0,0.0,0.0008770785346373,0.0013938477163836,0.0018779869111746,0.0,0.0018141289096319003,0.0015613650001579129,0.0015613650001579129,0.0018141289096319,0.0,0.0,0.0016595567049145278,0.0016817304194532278,0.02391304347826087,0.010141206675224647,0.0019463473974006018,0.0,0.0012167413865806,0.0022681839867161,0.0030592607303689,0.0043680749700788,0.0013529412087077,0.0026309991798907,0.0034553117449898,0.000244646414467,0.0023996331612158,0.004469861793422,0.0023141342856118,0.002092342152147,0.0038992538983529,0.0046175149179926,0.0073612309897094,0.006697603492803,0.0016648882924586,0.0032256285753771,0.0031603030222624,0.0075679658037537,0.0030110817970413,0.0013022638747318,0.0008824976402465,0.0020659232676505,0.0014331357008436,0.0043695980880921,0.0015626827582439,0.0017619369014012,0.001155267813894,0.0012430747025669,0.0032458936793353,0.0066296331875187,0.0015554352750891,0.0054902827581564,0.0015921136939315,0.001479979565461,0.005507940636377,0.0039454886224072,0.0020956510517754,0.0032856859082337,0.0,0.0008644023617661,0.0040534951491314,0.0072011290897104,0.0096554026851303,0.034431632889765,0.0112042730568335,0.0015881912430956,0.0107484273726161,0.0036386753795759,0.0044081993855113,0.0067803784484215,0.0094633565244157,0.0036708903734342,0.0041991930570445,0.0080687004027382,0.0004540532358987,0.0027588539159596,0.0031492144495805,,0.0077270528135656,0.0026420587270002,0.0068198917543119,9.354058415074544e-05,0.00078084710022
11-3130,0.0,0.0,0.0001414642797802,0.0,0.0004173304247054,0.0,0.00040302918727422906,0.0007117929444461991,0.000711792944446199,0.000403029187274229,0.0,0.0,0.00103747747380853,0.00560483532473347,0.0,0.0,0.0,0.0,0.0002479615148007,0.0001040451370053,0.0,0.0,0.0,0.0001610815824422,0.0003239354760927,0.0,0.0005488522655972,0.0003311008735868,0.0,0.0001184344614422,0.0002181400782295,0.0004874043524547,0.0011903267132296,0.000709158016885,9.552637743615069e-05,0.0005173177903906,0.0,0.0013874603973548,0.000741645762818,0.0,0.0002322362211175,0.0,0.0008008699504714,0.0027162366493545,0.0007813413791219,0.0002936561502335,0.0007351704270234,0.0,0.0013062742855861,0.0006978561250019,0.000223593820794,0.0017385895400828,0.000509476382058,0.0003641219565816,0.0013126400582019,0.0011499414075357,0.0006163679564045,0.0013669770946536,0.0,0.0004445497860511,0.0009859853065454,0.0018002822724276,0.0031632938320808,0.008490435592582,0.0023772719019423,0.0,0.0075137909219229,0.0007933953835165,0.0014657805838522,0.0018133570269034,0.0034818009853982,0.0010957881711744,0.0008628478884338,0.0003862675724715,0.0001283193927539,0.0017954446119737,0.0009725106765624,,0.001058667078394,0.0005840340343895,0.0011430991032987,2.3198064869384868e-05,0.0001936500808545
11-9010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003121354110159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000207660813589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.888588187722759e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.310567175302728e-05,0.0,0.0003726717912774,0.0,0.0,0.0001684706484736,0.0,0.0,0.0,0.0,0.0004931046770284,0.0,0.0,0.0,8.758266399871775e-05,4.672625846230486e-05,,0.0002677089163755,0.0,0.0002304606254674,0.0,0.0
11-9020,0.0,0.0,0.001980499916923,0.0053609527553218,0.0073728375031299,0.0,0.0037994208321308807,0.0031136500015791304,0.0031136500015791304,0.00379942083213088,0.0,0.0,0.0037345116525315876,0.0020119204186137617,0.03391304347826087,0.055455712451861365,0.008444842819642744,0.010761845772685042,0.1311658747827673,5.202256850266285e-05,0.0,0.0,0.0010147059065308,0.0,0.0,0.0002293560135628,0.0001531680741201,0.0,0.0036254770474585,0.0,0.0012815729595985,0.0004104457704882,0.000125297548761,0.0003939766760472,0.0,0.0,0.0023702272666968,0.0,0.0004202659322635,0.0,0.0,0.0,0.0,0.009447779649929,0.0,0.0001067840546303,0.0,0.0026637315055006,0.0001583362770407,0.0002093568375005,0.0003596944073643,0.0,0.0,0.0006695145653276,0.0,0.0001486993199399,0.0003698207738427,3.2939207100087375e-05,0.0,0.0003457609447064,0.0,0.0065957244317259,0.0003494336209856,0.0092519822964968,0.0,0.0149476822879586,0.0020216477816832,3.647794866742766e-05,0.0005211664298141,0.0,0.0016069850701838,0.0001643682256761,0.0010354174661205,0.000515023429962,8.883650267583465e-05,0.0003503306559948,0.000939834971344,,0.0053845997952799,0.0004449783119158,0.0036383033479158,0.0003966120767991,0.0033107917049328
11-9030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060434782608695656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.977722034181481e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001525078543932,0.0,0.0,0.0001029521614276,0.0,0.0,5.7643612425152905e-05,0.0,0.0,0.0,0.000228354388538,0.0001103474592586,0.0027221243884614,0.0,0.0,0.4073283338794897,0.0004194964096754,0.0013137737084898,0.0036661348587395,0.1908741155584983,0.0037804691905516,0.004544332212418,0.0002145930958175,0.0,0.0044229245319352,0.0012297501658942,,0.0070456119355188,0.0010568234908,0.1427265088560388,0.0,0.0
11-9040,0.0,0.0,0.0035931927064175,0.0020371620470222,0.0039646390347019,0.0,0.006468369672302441,0.009582162145090483,0.009582162145090485,0.006468369672302441,0.0,0.0,0.004667121432716684,0.027033606626185747,0.023043478260869565,0.0693196405648267,0.005845444650745886,0.007169402291731185,0.0023181518360446,0.0008115520686415,0.002855310015011,0.0014560249900262,0.0018602941619732,0.0032753255096599,0.0010797849203093,0.0013302648786647,0.0057438027795059,0.0074497696557033,0.0044739929521828,0.0044215532271786,0.0109615389310342,0.0250884977210932,0.063557181609023,0.0314393387485696,0.0066322599191384,0.0270831078498645,0.0067156439223076,0.0205596404335309,0.0023880993562741,0.0,0.0,0.0,0.0009694741505707,0.0064953485093262,0.0013673474134634,0.0,0.0,0.0051498809106345,0.0014646105626269,0.0010467841875029,0.0002333152912633,0.0027146398081995,0.0003184227387863,0.0024431408699674,0.0008236172914208,7.930630396798495e-05,7.70459945505679e-05,0.0001894004408255,0.0,9.878884134469928e-05,0.0,0.0336318219211921,0.0094347077666131,0.0176614022822794,0.0020462593586338,0.0062593419580826,0.0011119062799258,6.38364101679984e-05,0.0,0.0,0.0,0.0004383152684697,0.0,0.00085837238327,0.0,0.0005692873159916,0.0017108182359721,,0.0098017969154757,0.0,0.0054861084775997,2.3946389542590832e-05,0.0001998968576563
11-9050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02652173913043478,0.0,0.0,0.0,1.7299640567497674e-05,0.0005722482535292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.427596611089813e-05,0.0,0.0083605039602304,0.0008351604699013,0.0,0.0,0.0,0.0,0.0,0.0,0.0002375044155611,0.0,0.0005735667576891,0.0,0.0014647445984169,0.0,0.0,0.0,0.0,0.0,0.0,0.0001234860516808,0.0,0.0006691314640881,0.0,0.0122171535053566,0.0,0.0,0.0028640010240513,0.0001276728203359,0.0017697943345772,0.017305733365448,0.003124693192024,0.003122996287847,0.0239871712984598,0.0356224539057062,0.1719775984578963,0.0007116091449895,0.0001465505379045,,0.0008396325104504,0.0009455789128211,0.0027888999069669,0.0,0.0
