,111CA,113FF,211,212,213,Hydroelectric power generation,Nuclear electric power generation,Solar electric power generation,Wind electric power generation,Geothermal electric power generation,Biomass electric power generation,Other electric power generation,Electric bulk power transmission and control,Electric power distribution,Coal electric power generation,Gas electric power generation,Natural gas distribution,"Water, sewage and other systems",23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
13-1140,0.0,0.0,1.57262174405436,0.0,18.78124194795156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.825820854302411,54.87130915765918,4.329368512982203,5.6947347201129475,15.416048258990175,0.0,59.24109890659794,2.3252504352653225,2.850962578412286,12.449099556458076,16.125165362143093,32.08927116342236,84.12066674260547,14.366413758219524,16.08314851973105,46.2188053331719,3.381793166704884,16.1457449463439,20.693013834417965,0.0,0.0,5.927108949738885,4.283625394339927,0.0,30.93138033047117,16.791960830547733,118.88519202420139,4.246647378406776,1.8592720498023356,0.0,12.67863054057814,24.080290247096457,10.075438596491228,0.0,12.819921288208864,0.0,5.204758922980588,10.28378168247551,3.9485202859789883,123.04691289584922,3.284271148036254,119.50625469223795,98.90638263006964,219.9232142857143,369.4488551920219,1262.4384118190212,199.94476035743295,1.1352537103890892,17.575461291616527,6.87643512450852,92.10367079234105,307.75129010813475,1478.6659477598184,1548.1621091549443,269.0392416795869,9.851837879895314,95.41452988511287,145.70833926805275,200.63294759051198,22.922070296116097,24.426301650516898,14.469833457837147,12.345935350795722,9.371827581576472,0.0,152.1635213199683,0.0,249.64166990904496,37.58446577917634,1077.277218269598,63.72630376855729
13-1150,0.0,0.0,0.0,15.67888501004972,71.36871940221592,0.0,201.0984939007482,2.1605059611667206,0.0,0.0,0.0,0.3246560023010939,10.329412953297513,200.7105320716006,27.474838640079366,36.050001956270556,73.54060483669332,0.0,155.40056379846706,8.13837652342863,16.393034825870647,35.56885587559451,49.77768437878955,147.779538252603,288.7385047651593,70.9341679312089,91.42000211215546,296.95582426562953,17.472598027975234,96.87446967806339,192.70369133301728,26.473709693037666,7.7571604558053595,30.482274598657124,17.134501577359707,69.21069210692107,242.56714048632656,65.82448645574712,882.8028786121441,9.403290623615005,48.96083064479483,0.0,228.21534973040653,235.73336768210214,113.85245614035088,6.235415345592898,118.75295509077685,43.235008235557274,19.084116050928824,167.2828487016016,165.27377768454912,717.187720878664,18.063491314199396,455.11965328627286,312.9575092175338,1283.5705357142858,388.74842225429165,1908.1130193905817,14.81072298943948,7.541328219013236,116.75127858002405,94.55098296199213,141.79117740399874,2483.113266472493,3503.731364263554,2821.6723348675728,1147.726629068063,34.102515738099164,1131.3437114949097,674.8596766099286,726.0258414753937,183.37656236892877,364.7875312281142,86.8190007470229,49.82466766571131,23.09486082602774,169.95072261234347,967.6314067037421,0.0,368.28696130509786,52.09183398520358,2135.0244055256157,183.74417586600686
13-1160,0.0,0.0,6.065826727066817,3.135777002009944,26.293738727132183,0.0,7.683557304671348,4.72806377008949,3.1796828798113483,0.0,0.0,0.7113785932773969,11.399073954643624,221.36909304047194,12.288746009926406,16.135081706986686,96.07085663514195,0.0,784.7299188497177,15.69544043804093,34.21155094094744,41.79340565382354,150.73524142872893,412.0937980986872,1430.0513346242928,233.45422357106727,89.7270391100785,229.93855653253024,61.435909195138734,297.8889942600449,289.7021936818515,28.2787353539266,41.17262088081306,47.41687159791108,61.80659497547609,43.256682566825674,387.4562378237968,118.21540424705606,4352.965240399644,83.41628779013311,49.890466669696,8.80453906899985,664.6676010666722,119.13406753826668,37.27912280701754,21.37856689917565,49.93021975407663,9.826138235353925,26.023794614902943,124.77655108070286,73.32966245389551,4257.423186196383,273.41557307401814,1381.2931271511168,1397.975288816059,2359.55,3832.342602365003,2923.6049861495844,44.43216896831844,68.76393902928199,1064.5707982350582,201.13572739187416,529.596107055961,5896.514718471861,22119.605447614256,7370.508752675878,1415.721058158603,34.86034942116804,669.7604338039415,1117.3528963871204,345.05744293776775,236.99783395448608,135.30885519562648,683.4868392143077,176.37050501136744,124.17671545588827,107.71524672613319,1717.7332723655577,0.0,119.58097981400277,13.738706081138362,771.9390012127902,62.66419870574801
13-1190,0.0,0.0,25.386608154020387,20.068972812863638,341.8186034527184,7.667385149202173,123.6090010834244,21.05710520122637,12.595845224373456,0.0,0.0,1.1840395378039896,20.738651354456678,402.6503602750428,70.86843227404714,92.96404661517714,448.33454547765615,28.98956874420601,2985.2362449020443,25.577754787918547,47.040882543802724,70.24849035429915,220.14356190056225,439.1163422363061,1229.9805596689068,206.51719777440567,266.6416728271201,1209.7772295957745,59.18138041733547,244.6080359371101,203.69685493255182,22.863658371259802,0.0,67.73838799701583,70.98579224906165,202.44127441274412,609.673785987445,81.94476885307294,2784.162672674878,60.66639112009681,22.001385922660972,54.39947353346336,364.60667827298954,257.2788905347674,103.77701754385964,36.5217184527584,130.22341098022687,20.143583382475548,163.08244625339177,364.045871559633,234.6549198524656,1785.938050031183,354.7012839879154,2561.4173922369664,777.9651290454732,2606.192857142857,2459.3162599349516,4167.974145891043,107.37774167343623,55.262528830726026,855.5483478740473,351.55774574049804,416.8902993758595,5296.839347461154,15411.116013305518,9530.8302836326,2937.4905941054703,152.32457029684295,2034.6838710565626,1656.4737516789155,1713.5771204714936,218.98763586468058,498.8107916000293,465.58817067276004,157.41067572264546,81.33407508296725,0.0,5008.5373144333225,0.0,4888.036295370505,329.5413816804505,19628.586269818512,574.5988389798249
13-2010,0.0,0.0,95.70526613816534,47.66381043055115,552.1685132697759,4.594345863212413,13.950288439686988,16.908307522174336,15.57583787501791,0.0,0.0,1.8954181310813867,25.20887643470908,489.59512305438864,82.67428718060245,108.44972874881762,230.09965686870382,37.68739203157377,3161.2424083201977,86.03426610481694,148.96279472204196,202.7424784908887,669.5449096020285,866.4103214124037,1492.573451797851,282.83877086494687,330.9742669060443,489.91933653162215,100.89016280669571,395.5707511854255,481.7592283325432,57.76082114844582,48.92978133661842,178.65999834212926,170.73306928869138,160.9148591485915,612.1157370661664,302.92697338308113,4384.293095054671,251.46219119280124,36.565683646112596,4.402269534499925,546.7179169467483,143.21435778536312,91.68649122807018,39.19403931515536,263.1457527579714,28.987107794294083,187.3713212273012,351.01974809516406,126.35264915132763,1845.7036934377381,399.86001227341393,980.9471739321197,718.9165424006554,4506.370535714286,8309.842160811597,4518.517636195753,233.2688870836718,139.51457205174486,2159.898653730445,360.1532896461337,1114.9391727493917,4044.7312414211992,59321.89811734833,13322.665987873526,2528.9688717881168,184.91141866880437,1021.0593847445842,1463.9853666458564,948.5176316049497,222.67154001941353,420.3895073536329,444.3090038229995,242.95037065315867,286.8448656218228,113.5664453137256,2774.305328854915,0.0,2060.011620958596,130.5940887590624,8390.361487994025,333.50098972211646
13-2020,0.0,0.0,0.3369903737259343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3193017914466001,6.0985860047209215,0.0,0.0,0.0,0.0,9.444233159022861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.7669642857143,212.2952376849678,55.4123730378578,0.0,89.5228640192539,1385.9506618531886,0.0,16.966465672273355,12.310051604325388,270.99057209940895,86.0849186908751,18.28422030832144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.286296375210375,0.0,507.51739789604943,24.680094414136832,1549.884102675977,0.0
13-2030,0.0,0.0,2.6959229898074746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2351125401262006,43.37659208069828,8.342360096169553,10.93988512021698,7.114203539458458,4.830007017191078,44.64546584265352,0.0,0.0,0.0,5.608753169441076,15.200181077410592,218.2590272240574,4.489504299443602,9.31129651142324,108.61419253295398,0.0,16.95303219366109,3.879940093953368,0.0,0.0,0.0,0.0,0.0,12.209755393607042,2.6867137328876374,75.50816250185764,0.0,0.0,0.0,2.305205552832389,0.0,20.150877192982456,0.0,0.0,0.0,0.0,3.4279272274918364,0.0,33.39844778601621,8.210677870090635,105.56385831147685,18.452683326505532,85.29732142857144,63.412863204600775,110.8247460757156,0.0,0.6892611813076613,10.670815784195746,0.0,8.483232836136677,291.9240809025735,681.8947547936215,408.5617569614549,68.43522458257453,0.0,122.05624926861839,36.04364181893937,82.7513324692384,2.455936103155296,10.284758589691325,11.065166761875465,0.0,1.6735406395672274,0.0,60.008149252945245,0.0,411.14149084720526,28.01994305908823,1582.0516127846106,31.863151884278643
13-2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1015911804907703,21.34505101652322,0.0,0.0,8.301844719531717,0.0,6.8685332065620806,0.0,0.0,3.5568855875594507,11.217506338882153,32.08927116342236,48.88092797205453,17.060116337885685,3.385926004153906,3.466410399987893,5.072689750057326,14.531170451709507,4.52659677627893,0.0,0.0,4.23364924981349,8.567250788679853,0.0,13.837722779421314,9.403498065106731,335.7703396359201,36.0965027164576,0.0,0.0,9.605023136801622,8.87168588050922,0.0,0.0,3.37366349689707,0.0,0.0,11.654952573472244,0.0,21.093756496431293,0.0,33.86010549613408,37.64347398607128,4456.0142857142855,1557.7507700260624,171.0555863342567,0.0,0.0,0.0,30.943958060288338,3.6356712154871467,49.24020641730155,107.51256393074377,1384.1908354580394,120.67585403492151,0.0,7.434898432606197,5.368201973033522,5.464710634761028,0.0,0.0,0.0,0.0,1.0041243837403364,0.0,13.930463219433719,0.0,5.988405874879638,0.24361603261606138,24.46238416438625,0.0
13-2051,0.0,0.0,18.309810305775763,0.0,0.0,0.0,27.900576879373975,0.0,0.0,0.0,0.0,0.4631122385765604,5.970943500051422,116.0008531683304,40.96248669975469,53.71700060550985,83.03009073629829,3.867816270176681,115.04793120991485,1.743937826448992,7.127406446030716,27.56586330358574,32.25033072428619,105.55681303757356,704.7947754110187,70.9341679312089,82.10870560073222,551.159253598075,7.890850722311397,71.84856501123035,50.43922122139379,0.0,5.370341854019094,24.55516564891824,6.731411333962742,41.52641526415264,135.1212930225846,25.523780462432555,426.5407903030469,7.886630845612585,0.0,2.2011347672499624,32.27287773965345,87.44947510787661,24.181052631578947,15.143151553582753,11.470455889450037,1.965227647070785,27.75871425589647,57.58917742186285,23.691121715873933,558.9845471554294,26.27416918429003,316.69157493443055,313.695616550594,4302.890178571429,20631.23718956642,1947.865373961219,396.1868399675061,27.529902476935412,426.20493632170076,43.83727391874181,101.7987940336401,1431.483143702981,4967.669563539709,5308.569985937298,465.986414714935,15.156673661377408,180.9158618600841,169.48180514862977,381.7490714854489,11.461035148058048,19.60532106159909,16.17216680581799,18.959829288722002,9.037119453663028,0.0,279.68083848247693,0.0,185.8277198048588,10.786618532057659,836.8605602855026,99.83787590407309
13-2052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30078423742601346,0.0,0.0,0.0,0.0,0.0,0.0,7.72709985738234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.049174867317708,1.2133278224019362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.119180663662434,3161.1392857142855,39737.80858121352,1121.498245614035,322.1332250203087,2.2299626454071397,34.52322753710389,0.0,0.0,10.551472803707476,701.0408278223841,792.527822868374,0.0,0.0,6.195748693838497,0.0,29.665572017274147,0.0,2.8925883533506855,0.0,0.0,0.0,0.0,30.004074626472622,0.0,7.485507343599548,0.3045200407700767,29.806146938143932,0.0
13-2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.92589285714286,0.0,10183.830470914127,0.0,0.0,0.0,0.0,4.847561620649529,0.0,32.40104666405977,516.5095121452506,42.837316150924515,0.0,0.0,3.8344299807382303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.501018656618156,0.0,11.041123331809336,0.4491670601358631,33.71798010983873,0.0
13-2060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23947634358495007,4.565957061126134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4098349734635414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.975312734611897,8.857287996722654,2661.6875,2335.2476145346454,464.9820867959372,0.0,0.40544775371038905,6.276950461291616,0.0,0.0,58.03310042039112,131.07696150460544,797.9935319916041,30.82197137688471,0.0,11.152347648909295,0.0,4.684037686938023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.9215605935978,8.214428099772817,627.4446579209813,0.0
13-2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5108557683267213,0.0,0.0,0.0,0.0,0.0,0.0,15.45419971476468,0.0,0.0,0.0,0.0,0.0,0.0,4.489504299443602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.86884481424479,402.2181731262418,0.0,0.0,0.0,6.336918486078015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.45369930356411,27077.275,1075.2615934693174,450.5266851338873,29.62144597887896,14.231216155234655,220.3209611913357,7.7359895150720845,238.7424098169893,110.79046443892851,702.5136026707504,2508.7604875626457,116.49660367873375,0.0,469.63775099295805,62.11776568795933,184.23881568622892,0.0,28.604484827578997,0.0,0.0,0.0,0.0,71.79546428477379,0.0,90.20036349037457,3.6694664912794246,683.7585511839986,48.856832889227256
13-2081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.8360639833884,41.52892056001921,3117.484432189326,0.0
13-2082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.498214285714283,113.04032136472311,8.432317636195753,0.0,0.0,0.0,0.0,0.0,8.792894003089565,9777.752218304218,16.397127369690494,7.313688123328576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.309963785129921,0.053291007134763424,4.000438318116459,0.0
13-2099,0.0,0.0,4.380874858437146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9796711069689208,38.52326709264812,11.372918055257093,14.936190186962907,23.717892978521892,0.0,36.91836598527118,1.743937826448992,0.0,2.667664190669588,3.5054707309006727,22.80027161611589,123.90746858032426,5.387405159332322,7.618333509346288,0.0,0.0,5.651010731220365,4.52659677627893,0.0,0.0,0.0,0.0,6.921069210692107,15.465690165235586,6.716784332219094,151.01632500371528,18.503249291629526,0.0,3.4589260628213694,9.605023136801622,16.475988063802838,10.075438596491228,0.0,5.3978615950353115,0.0,8.674598204967648,12.34053801897061,2.8203716328421344,121.28909985447994,4.926406722054381,92.6173473864844,86.35855796804589,2595.9160714285717,2605.441553406423,689.0408125577101,33.32412672623883,0.0,0.0,11.174207077326344,175.72410874854543,221.58092887785702,1061.8706656721406,1455.2450540600316,127.46713586372663,0.0,184.63331107638723,102.76272348378457,246.6926515120692,26.60597445084904,13.498745648969864,10.214000087885045,7.054820200454698,6.359454430355464,0.0,581.8647329348084,0.0,572.8284494689553,45.89175575951366,2280.355815322644,59.477883517320144
15-1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46298759759757013,9.14787900708138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.20594600751794,0.0,0.0,16.176581866610167,0.0,3.2291489892687797,0.0,0.0,0.0,0.0,0.0,0.0,23.60552709430695,0.0,80.32783244878472,0.0,0.0,0.0,1.9210046273603243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0078996604532,0.0,37.84364731920868,71.59641130684146,0.0,8.271243026687058,13.250784856879038,0.0,0.0,0.0,0.0,0.0,1127.249011196082,1038.306268098279,51.924236670686575,0.0,0.0,26.02214451412169,7.6688599614764605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.76866139148086,6.174143826613305,579.2543438140383,0.0
15-1120,0.0,0.0,41.225155719139295,0.0,52.587477454264366,0.0,89.15106205987465,2.9276421357838895,11.674198012833935,0.0,0.0,0.0,26.62976940664645,517.1824440390949,116.70978425958562,153.0751353274805,187.40279209097196,0.0,139.08779743288213,5.8131260881633064,14.967553536664505,50.68561962272217,84.13129754161614,293.0257129923042,1501.6675779321868,65.54676277187659,82.95518710177069,785.7196906639224,15.218069250171979,102.52548040928376,68.5456083265095,2.4067008811852424,7.160455805358793,26.248625348843635,39.16457503396505,39.79614796147961,277.56843928133344,68.51120018863476,1518.1960332820313,3.6399834672058082,1.8592720498023356,0.0,103.73424987745751,150.81865996865673,53.39982456140351,4.453868103994927,18.217782883244176,0.0,50.312669588812355,78.15674078681387,49.638540738021575,2373.0476058485206,45.15872828549849,1107.424626814738,1851.911298648095,4395.38125,2710.210631744459,4846.173407202216,0.0,0.0,0.0,63.6070249017038,230.25917698085263,36439.511327603774,9084.075264723666,9041.6493171035,1688.4171438998542,12.883172612170798,613.9986955593951,590.5022170336875,1563.6879144894767,9.823744412621185,19.60532106159909,26.386166893703034,14.109640400909395,12.049492604884037,0.0,339.6889877354222,0.0,755.4748286527844,63.809497444110164,3607.648982642598,624.5177769318614
15-1131,0.0,0.0,3.7068941109852775,0.0,9.39062097397578,0.0,16.366158703330697,0.0,0.0,0.0,0.0,0.0,3.065297197887361,59.517090642930874,5.761390405737855,7.55967708459438,48.623427137117055,0.0,119.34076446401615,8.13837652342863,7.127406446030716,21.341313525356703,105.16412192702018,129.20153915799003,350.12385617192547,37.71183611532626,26.240926532192766,197.5853927993099,10.145379500114652,63.775692538058394,24.572953928371334,9.02512830444466,5.967046504465661,11.007488049515072,58.74686255094756,5.19080190801908,62.676744353849486,29.553851061764014,703.6718122513541,1.5166597780024202,0.0,0.0,84.52420360385428,0.0,13.098070175438595,0.0,0.0,0.0,5.204758922980588,21.938734255947754,11.845560857936967,3042.774374610214,32.84271148036254,217.1030293575656,631.8198770995493,549.8080357142857,567.9586878325113,1045.6073868882734,0.0,1.1757984857601282,18.20315633774569,21.48885976408912,31.50915053422194,16419.85026136945,2637.7397534241386,1354.1294352802734,507.7789182768126,0.0,208.1771561129735,79.75614359935518,137.39843881684868,3.2745814708737284,4.820980588917808,18.72566682778925,0.0,0.0,0.0,131.803613537719,0.0,198.17880692179804,20.163075029164677,1099.1824595090707,0.0
15-1132,0.0,0.0,4.156214609286523,0.0,20.659366142746713,0.0,0.0,3.8043691924892253,0.0,0.0,0.0,0.0,6.960779053535882,135.23853938741078,25.926256825820342,34.01854688067471,60.488195396868555,0.0,81.5638318279247,3.487875652897984,9.265628379839931,28.455084700475606,64.50066144857237,486.40579447713895,4176.477427193682,190.3549822964087,117.66092864434823,1191.289707462506,12.963540472368724,207.4728225605191,20.693013834417965,6.016752202963106,2.3868186017862643,10.160758199552376,35.49289612453082,10.38160381603816,226.28746662818386,38.28567069364883,2335.130089286172,1.2133278224019362,0.0,0.0,18.441644422659113,64.63656855799576,78.58842105263159,7.126188966391883,22.26617907952066,0.0,19.084116050928824,51.41890841237755,18.050378450189662,16182.426858845542,119.05482911631421,1823.4662695123973,5092.202490782466,4021.30625,4130.107351325738,4094.4925207756232,33.32412672623883,4.9870073706377855,77.2064906738869,63.6070249017038,166.02898550724638,56313.2103533868,9967.740173743477,6441.33820172675,1822.1531552978624,13.641006295239666,441.7568818706849,357.36887420480303,411.41464350272304,2.455936103155296,12.534549531186302,33.1955002856264,5.732041412869443,3.0123731512210092,0.0,297.897598077121,0.0,345.2690262235292,14.045986880519788,1818.5161770833254,181.61996574038827
15-1133,0.0,0.0,0.44932049830124576,0.0,5.634372584385467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.905646302164061,56.41990298608307,2.8806952028689277,3.77983854229719,14.228407078916916,0.0,55.8068323033169,0.0,0.0,4.4461069844493135,35.75580145518686,296.40353100950654,5833.881915176367,96.07539200809306,70.25796458619354,2065.980598392784,5.072689750057326,131.58782131270277,3.879940093953368,0.0,0.0,5.927108949738885,3.059732424528519,6.921069210692107,49.6530052673353,6.716784332219094,1624.228772114427,0.0,0.0,0.0,98.73963784632068,81.11255662179859,3.0226315789473683,0.0,7.422059693173553,0.0,0.0,69.92971544083346,29.3318649815582,4079.884069018086,28.737372545317218,1352.412448933826,1296.8545841868088,997.8758928571428,1596.349904150602,1032.3566020313942,0.0,3.6490297833935013,56.492554151624546,10.314652686762777,67.86586268909342,22326.916452645022,6997.1533045885435,2120.695139813304,0.0,0.0,162.32861577856863,136.50570731428098,96.02277258222948,0.0,1.6069935296392694,2.5535000219712614,0.0,2.6776650233075636,0.0,124.30259488110087,0.0,89.4518127560146,14.933194306994181,476.9367705859872,0.0
15-1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7024639411825203,13.729800953036628,0.0,0.0,3.5629235402197836,0.0,22.32273292132676,2.9065630440816532,3.563703223015358,5.335328381339176,22.435012677764306,23.64472612041648,128.45453164749213,12.570612038442084,5.078889006230858,10.399231199963678,5.636321944508141,33.90606438732218,9.699850234883419,2.4067008811852424,10.143979057591624,4.23364924981349,20.80618048679393,0.0,23.60552709430695,9.403498065106731,374.3276992113368,30.636527515648886,0.0,0.0,229.36795250682272,17.74337176101844,0.0,0.0,8.096792392552967,0.0,0.0,10.28378168247551,11.845560857936967,1367.5785461852956,99.34920222809667,243.99193666331914,948.4679229823843,280.55625,283.97934391625563,392.7050784856879,0.0,3.000313377456879,46.449433413557955,26.64618610747051,54.535068232307204,4756.955655671454,2773.235039473843,934.6362600723581,332.7728096114502,0.0,276.94996661458083,56.749563714925806,60.89248993019431,3.2745814708737284,11.570353413402742,63.837500549281536,7.054820200454698,2.008248767480673,0.0,369.6930623618948,0.0,37.42753671799774,1.5226002038503834,471.65704043836973,0.0
15-1141,0.0,0.0,4.268544733861835,0.0,13.146869363566092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.384598989333961,65.63164153248091,10.806769865097886,14.170231715836602,17.7913306191367,0.0,23.18129957214702,0.0,0.0,7.1137711751189014,26.641577554845114,21.9558171118153,178.4722253863386,6.285306019221042,15.236667018692575,39.28598453319612,4.509057555606512,18.567606688295484,12.286476964185667,0.0,0.0,5.080379099776188,11.015036728302668,6.921069210692107,52.908940038963856,10.74685493155055,212.06547766479167,2.123323689203388,0.0,0.0,26.894064783044538,12.67383697215603,9.067894736842105,0.0,11.470455889450037,1.473920735303089,10.409517845961176,30.16575960192816,6.768891918821123,627.539255768831,13.137084592145015,573.6300225227421,384.55392052437526,664.9080357142858,620.3432270015293,737.225484764543,0.0,1.5812462394705173,24.4801067990373,21.48885976408912,100.58690362847773,2943.860912234386,1468.356523821254,1319.9687532600847,309.78693265241753,6.062669464550964,208.79673098235736,148.0089972564957,206.09765822527302,6.958485625606673,28.28308612165114,39.15366700355935,8.818525250568372,5.020621918701682,0.0,273.2513939196614,0.0,114.34112467348311,33.69372030222747,847.7854067536506,64.78840883136657
15-1142,0.0,0.0,13.25495469988675,6.898709404421877,97.66245812934811,0.0,14.549714896079786,0.0,0.0,0.0,0.0,0.0,15.709648139172725,305.1847383933118,36.01701574454041,47.2563074142706,53.3739918574101,2.8960988821027365,326.2553273116988,14.532815220408267,27.796885139519794,60.46705498851066,154.94180630580973,242.3584427342689,752.5389376162813,83.50477996965098,101.57778012461716,172.16504986606535,24.236184361385003,131.58782131270277,94.41187561953195,11.431829185629901,12.530797659377887,36.409383548396015,34.880949639625115,60.559355593555935,203.49592322678404,98.73672968362067,1463.5731072168576,35.793170760857116,6.507452174308174,0.0,164.43799610204374,68.43871964964255,29.218771929824563,19.59701965757768,39.13449656400601,5.895682941212356,46.8428303068253,92.55403514227959,59.227804289684826,1181.2503638001526,64.86435517371602,1732.8406930374501,884.9906923392052,1490.1339285714287,1535.694121954897,1620.2096029547554,22.21608448415922,8.595492378660248,133.07134977938227,64.46657929226737,404.7713953242357,11981.19736860984,4322.594179955247,3772.7057223096213,1123.6959395199833,13.641006295239666,669.1408589345577,530.6851093341711,556.6198117978018,31.92716934101885,62.029950244075806,102.14000087885047,29.10113332687563,27.780774616815975,3.9894535824493773,519.7134354942579,0.0,390.74348333589637,38.484305767781535,2861.2052918946206,195.42733155690902
15-1143,0.0,0.0,2.583592865232163,0.0,0.0,0.0,9.100383474327058,0.0,0.0,0.0,0.0,0.0,2.985471750025711,58.04832123865254,12.971454121588986,17.000947804781635,37.957943598419924,0.0,104.74513140007171,0.0,0.0,4.4461069844493135,9.114223900341749,49.82281575373472,392.1841895432281,9.876909458775922,10.157778012461716,134.03453546619852,0.0,12.916595957075119,5.819910140930052,0.0,0.0,0.0,2.4477859396228157,0.0,35.00129879500686,9.403498065106731,394.409657323533,5.459975200808713,0.0,0.0,36.883288845318226,22.812906549880854,16.120701754385962,0.0,5.3978615950353115,0.0,6.939678563974118,7.54143990048204,8.461114898526404,594.1408079828147,13.137084592145015,1829.4415822470091,511.5083818107333,578.5830357142856,526.6024726990759,751.6808864265928,0.0,0.6487164059366224,10.043120738066586,18.910196592398428,65.44208187876865,7554.854527454554,1720.2010228919003,1699.8355373245813,488.9722916739676,0.0,127.0128482236892,72.08728363787874,153.79257072113177,2.455936103155296,2.2497909414949775,7.6605000659137845,3.527410100227349,2.6776650233075636,0.0,99.65639072364122,0.0,116.96105224374294,4.758125637032449,642.7603016043537,44.6084126379901
